SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
80107108011,6,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,3,0,0,4,0,4,4,4,0,0,0,0,0,11,0,0,13,0,3,0,3,0,0,22,0,4,10,8,5,9,4,5,0,39,0,0,10,4,0,0,0,4,0,18,0,0,12,9,0,3,0,0,0,15,0,0,4,6,6,4,0,0,0,16,0,0,3,16,16,4,0,0,0,32,0,0,0,0,0,0,0,0,0,16,0,0,3,8,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,12,6,17,66,52,28,24,23,17,3,238,8,0,7,3,0,0,0,0,0,20,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,5,0,0,11
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,12,7,3,3,4,0,0,23,0,3,24,12,0,3,0,0,0,45,0,7,16,0,0,4,0,0,0,28,0,3,17,6,6,0,0,0,0,33,0,0,11,0,3,5,0,0,0,19,0,0,16,10,0,3,0,0,0,32,0,0,4,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,6,9,16,108,45,19,20,11,3,0,239,4,4,4,4,0,4,0,0,0,15,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
80107108014,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,9,3,0,0,0,0,0,10,0,3,9,6,0,0,0,0,0,17,0,0,14,3,0,3,0,0,0,24,0,3,22,5,3,0,0,0,0,26,0,0,11,3,4,6,0,0,0,26,0,0,7,0,3,0,0,0,0,14,0,0,10,6,9,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,9,90,34,23,22,3,6,0,191,0,0,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107108016,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,11,0,4,7,0,0,0,0,0,0,21,0,0,8,3,3,0,0,0,0,19,0,0,4,8,3,3,0,0,0,13,0,0,7,0,5,0,3,0,0,15,0,0,4,5,9,7,5,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,3,11,53,28,23,13,15,5,0,149,0,0,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
80107108101,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,10,3,3,0,0,0,0,14,0,5,9,4,5,3,0,0,0,23,0,0,5,3,0,0,0,0,0,9,0,0,0,4,7,3,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,0,11,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,15,6,30,32,18,24,9,0,0,136,4,0,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,0,0,10
80107108102,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,4,0,0,12,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,3,3,0,0,13,0,0,4,0,0,0,0,0,0,11,0,0,0,4,6,0,0,0,0,13,0,0,5,0,0,0,0,0,0,8,0,0,3,9,9,0,0,0,0,17,0,0,3,3,6,5,0,0,0,12,0,0,5,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,17,33,23,21,18,15,3,0,133,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80107108103,11,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,0,0,9,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,0,0,0,3,6,7,0,0,0,15,0,5,7,5,0,0,0,0,0,15,0,0,3,4,8,3,0,0,0,13,0,0,6,0,3,4,0,0,0,12,0,0,5,9,6,9,0,0,0,32,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,9,0,3,0,0,3,0,0,0,0,9,19,14,19,35,30,34,26,0,0,176,5,0,0,0,4,6,0,0,0,19,9,0,0,0,0,0,0,0,0,12,3,0,0,0,0,3,4,0,0,10
80107108104,10,4,0,0,0,0,3,0,0,15,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,9,0,0,3,0,0,0,11,0,0,3,6,0,4,0,0,0,13,0,0,3,4,0,3,4,0,0,13,0,0,0,6,0,6,0,0,0,10,0,0,0,8,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,15,7,18,26,21,25,14,0,0,125,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,7
80107108105,7,3,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,3,5,3,5,0,0,0,13,0,3,0,0,0,4,0,0,0,6,0,0,6,7,0,0,0,0,0,14,0,0,5,3,0,3,0,0,0,16,0,0,9,8,5,6,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,20,10,26,29,17,26,12,3,0,140,3,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,6
80107108106,3,0,3,0,0,6,3,0,0,15,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,12,0,0,0,0,0,0,3,0,0,8,0,0,7,0,3,7,0,0,0,16,0,0,4,7,0,0,0,0,0,17,0,0,6,6,0,3,0,0,0,10,0,0,4,3,6,6,0,0,0,15,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,3,4,0,0,0,0,0,10,10,7,34,22,13,33,11,8,0,137,0,0,0,0,0,4,0,0,0,9,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
80107108107,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,3,6,0,0,3,0,0,0,13,0,0,0,3,3,0,0,0,0,11,0,0,6,0,4,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,0,8,6,9,3,0,0,0,26,0,0,0,0,4,0,0,0,0,4,0,0,5,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,12,26,24,21,21,7,4,0,122,3,0,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7
80107108108,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,6,0,14,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,5,5,0,0,3,0,0,0,10,0,0,6,0,0,4,0,0,0,9,0,0,8,8,10,0,5,0,0,21,0,0,3,5,3,0,0,0,0,8,0,0,9,3,3,0,0,0,0,19,0,0,5,5,0,0,0,0,0,11,0,0,3,9,9,8,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,14,13,39,31,27,27,5,4,0,163,7,0,5,4,0,5,0,4,0,20,3,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8
80107108109,0,0,0,0,0,0,3,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,5,0,0,0,20,0,3,3,7,9,7,0,0,0,22,0,0,3,0,3,3,0,0,0,10,0,0,6,0,5,4,0,0,0,10,0,0,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,21,27,23,24,25,13,3,0,137,7,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,9
80107108111,5,0,3,0,0,4,0,0,0,9,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,6,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,3,4,0,0,4,3,0,0,12,0,0,3,0,3,5,0,0,0,16,0,0,0,4,0,5,0,0,0,13,0,0,6,0,4,0,0,0,0,10,0,0,7,11,6,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,8,9,26,19,17,30,9,9,0,127,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80107108112,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,13,0,0,3,7,0,3,0,0,0,20,0,0,6,5,0,3,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,6,29,24,10,11,15,8,5,107,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,21,14,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,9
80107108114,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,0,0,7,0,0,4,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,10,0,0,5,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,18,17,5,5,10,4,0,84,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107108201,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,4,0,0,9,0,0,4,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,12,0,0,4,0,0,3,0,0,0,9,0,0,0,4,4,0,0,0,0,10,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,12,4,28,9,20,16,12,5,4,108,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
80107108202,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,4,0,4,3,3,0,0,11,0,0,4,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,5,0,0,4,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,22,15,12,16,12,7,0,93,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8
80107108203,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,5,0,8,0,8,4,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,4,6,9,0,20,0,0,0,0,4,0,0,0,0,11,0,0,7,0,5,0,3,0,0,22,0,0,4,6,4,0,0,0,0,13,0,0,0,3,0,3,3,0,0,11,0,0,0,4,4,3,0,0,0,14,0,0,7,8,5,6,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,13,13,11,30,27,27,23,29,16,8,177,3,0,0,0,3,3,0,0,0,8,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,4,5,6,0,11
80107108204,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,3,0,10,0,4,0,0,0,0,0,0,0,12,6,0,0,0,3,0,3,5,0,16,0,0,0,0,0,3,3,0,0,17,0,3,4,3,0,0,0,0,0,13,0,0,0,4,0,4,0,0,0,12,0,0,0,5,3,4,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,0,8,4,13,8,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,13,12,12,23,28,24,18,15,0,157,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8
80107108205,6,0,0,4,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,6,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,7,0,3,0,4,0,0,11,0,0,0,6,0,4,0,0,0,11,0,0,0,3,0,5,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,3,0,0,0,0,12,10,4,21,26,28,25,16,3,0,132,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,6
80107108206,7,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,9,0,4,6,0,0,0,0,0,0,14,0,0,0,5,6,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,4,0,0,6,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,8,18,18,17,23,11,19,10,0,122,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7
80107108207,7,4,4,6,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,15,0,0,0,0,0,0,0,3,0,9,0,3,5,5,0,0,0,6,0,15,0,5,4,5,4,0,4,5,0,26,0,0,5,0,0,0,4,8,6,25,0,0,7,0,3,5,4,0,5,21,0,0,6,5,6,0,4,0,0,20,0,0,11,0,3,3,3,0,0,34,0,0,0,0,4,0,0,0,0,14,0,0,5,9,3,10,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,12,0,0,3,0,0,0,5,0,0,12,14,14,53,38,33,33,35,24,10,263,4,0,3,0,0,0,0,3,0,18,5,0,0,0,0,0,4,0,0,10,3,0,0,0,0,0,4,4,3,19
80107108208,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,0,0,11,0,0,0,0,0,0,0,3,0,4,10,4,3,20,11,8,7,12,0,81,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
