SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
80104104634,101,315,27,62,0,0,27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,376,4,..,126,376
80104104635,72,173,28,67,3,8,32,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,250,4,..,112,250
80104104636,78,199,27,62,7,12,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,272,5,..,115,272
80104104637,100,287,10,15,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,110,309,6,..,108,309
80104104701,87,278,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,288,6,..,91,288
80104104702,120,287,4,4,22,65,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,355,16,..,164,355
80104104703,141,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,476,0,..,141,476
80104104704,73,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,219,0,..,75,219
80104104705,128,396,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,399,5,..,138,399
80104104706,96,272,17,30,21,46,34,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,355,9,..,141,355
80104104707,59,161,0,0,13,44,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,204,0,..,76,204
80104104708,121,301,8,26,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,332,3,..,133,332
80104104709,89,242,6,19,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,259,4,..,100,259
80104104710,121,381,3,3,9,16,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,401,6,..,141,401
80104104711,141,409,11,28,14,45,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,479,9,..,180,479
80104104712,49,135,48,95,15,28,60,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,252,3,..,121,252
80104104713,149,427,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,441,5,..,160,441
80104104714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104715,98,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,287,3,..,101,287
80104104716,137,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,402,0,..,137,402
80104104717,151,486,0,0,9,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,496,4,..,163,496
80104104718,140,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,459,6,..,148,459
80104104719,123,362,10,14,19,47,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,421,7,..,149,421
80104104801,104,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,313,3,..,112,313
80104104802,94,286,92,228,0,0,92,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,514,13,..,193,514
80104104803,56,160,0,0,60,159,60,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,323,5,..,122,323
80104104804,39,108,115,257,0,0,115,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,367,6,..,160,367
80104104805,83,219,111,268,0,0,111,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,491,4,..,201,491
80104104806,56,181,17,38,48,95,62,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,312,4,..,122,312
80104104807,94,284,4,7,9,24,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,320,6,..,113,320
80104104808,93,273,39,78,0,0,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,346,5,..,145,346
80104104809,151,439,4,9,3,5,3,15,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,157,454,3,..,166,454
80104104810,71,216,47,90,0,0,47,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,307,0,..,118,307
80104104811,103,302,4,8,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,311,4,..,114,311
80104104812,78,198,135,280,18,45,157,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,526,4,..,242,526
80104104813,65,188,33,95,0,0,33,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,286,0,..,105,286
80104104814,136,394,64,115,0,0,64,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,504,12,..,207,504
80104111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104111702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104111801,106,346,53,140,74,181,129,320,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,237,676,9,..,243,676
80104111803,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
80104111901,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,9,0,..,3,9
80104112001,92,343,0,6,19,62,24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,405,5,..,118,405
80104112003,133,500,0,5,8,14,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,524,0,..,142,524
80104112005,73,277,14,43,21,62,35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,115,384,0,..,117,384
80104112006,77,275,0,0,77,196,77,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,154,472,4,..,156,472
80104112007,54,210,26,64,32,110,58,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,389,0,..,117,389
80104112008,4,5,6,18,88,250,98,272,0,0,51,95,0,0,0,0,0,0,51,95,0,0,0,0,0,0,0,0,0,0,3,5,153,372,7,..,155,372
80104112009,0,0,0,0,123,337,123,337,30,73,7,26,0,0,0,0,0,0,37,100,0,0,0,0,0,0,0,0,0,0,0,0,162,438,5,..,169,438
80104112010,89,327,12,34,27,91,42,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,452,12,..,135,452
80104112011,93,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,97,329,3,..,97,329
80104112012,106,361,16,37,26,89,38,126,10,29,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,159,516,3,..,161,516
80104112013,125,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,127,470,3,..,126,470
80104112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104112015,30,115,0,0,111,282,111,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,392,11,..,149,392
80104112102,61,224,0,6,27,51,30,52,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,90,286,12,..,97,286
80104112103,34,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,108,0,..,30,108
80104112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104112105,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,51,0,..,17,51
80104112106,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,..,0,13
80104112107,119,363,12,36,38,97,55,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,489,14,..,183,489
80104112108,82,303,14,43,6,28,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,376,0,..,98,376
80104112109,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,..,4,23
80104112110,20,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75,0,..,25,75
80104112111,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,..,7,12
80104112112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104112113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104112114,109,447,3,16,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,465,0,..,117,465
80104112115,70,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,71,260,0,..,71,260
80104112202,101,324,4,21,38,97,47,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,439,10,..,148,439
80104112203,56,195,4,7,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,206,0,..,67,206
80104112204,110,406,0,15,3,9,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,429,5,..,122,429
80104112205,81,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,253,0,..,81,253
80104112206,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50,0,..,15,50
80104112207,33,107,0,0,17,48,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,153,0,..,54,153
80104112208,117,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,444,4,..,122,444
80104112209,126,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,396,0,..,125,396
80105104901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105105001,110,279,43,103,28,49,66,148,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,181,441,18,..,198,441
80105105002,89,242,10,22,3,14,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,276,14,..,118,276
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105105004,80,212,3,6,8,25,18,30,8,10,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,96,247,8,..,102,247
80105105005,169,478,9,15,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,488,9,..,191,488
80105105006,100,267,19,41,0,0,19,41,60,76,0,0,0,0,0,0,0,0,60,76,0,0,0,0,0,0,0,0,0,0,0,0,176,384,27,..,201,384
80105105007,83,215,6,17,4,11,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,96,245,4,..,103,245
80105105008,52,129,11,41,31,74,45,111,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,105,247,5,..,107,247
80105105011,203,528,19,29,5,5,17,37,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,225,562,11,..,239,562
80105105012,137,379,6,8,0,5,9,8,7,10,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,144,398,12,..,152,398
80105105013,173,469,13,36,8,18,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198,524,11,..,211,524
80105105014,102,276,7,16,0,0,7,16,0,3,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,109,301,3,..,114,301
80105105015,33,63,23,34,8,13,31,43,0,0,0,0,119,154,0,0,0,0,119,156,0,0,0,0,0,0,0,0,0,0,0,0,176,262,26,..,201,262
80105105016,60,191,16,15,0,0,16,15,0,0,0,0,0,0,0,0,3,11,3,11,0,0,0,0,0,0,0,0,0,0,3,3,78,219,12,..,85,219
80105105017,49,137,14,22,15,39,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,200,6,..,80,200
80105105018,44,125,15,43,13,19,27,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,188,0,..,80,188
80105105101,0,0,0,0,0,0,0,0,0,0,0,0,279,531,5,9,0,0,279,537,0,0,0,0,0,0,0,0,0,0,0,0,281,539,72,..,359,539
80105105102,65,178,42,70,23,46,67,109,30,42,62,93,0,0,0,0,0,0,97,131,0,0,0,0,0,0,0,0,0,0,0,0,226,419,36,..,258,419
80105105105,0,0,0,0,119,179,119,179,0,0,0,0,251,401,214,342,0,0,469,742,0,0,0,0,0,0,0,0,0,0,5,5,592,924,97,..,686,924
80105105109,50,158,3,14,88,210,93,222,108,177,71,129,0,0,0,0,0,0,179,308,0,0,0,0,0,0,0,5,0,5,0,0,326,691,27,..,354,691
80105105110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,188,0,0,122,188,0,0,0,0,0,0,0,0,0,0,0,5,124,190,13,..,133,190
80105105111,0,0,0,0,0,0,0,0,0,0,280,492,0,0,0,0,0,0,280,492,0,0,0,0,0,0,0,0,0,0,0,0,280,492,45,..,319,492
80105105112,3,10,0,0,45,95,45,95,44,84,16,26,0,0,0,0,0,0,61,107,0,0,0,0,0,0,0,0,0,0,0,0,108,209,14,..,119,209
80105105113,0,0,0,0,28,63,28,63,129,204,0,0,0,0,0,0,0,0,129,204,0,0,0,0,0,0,0,0,0,0,0,0,153,263,17,..,166,263
80105105114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,..,0,3
80105105115,47,146,37,66,30,72,67,139,32,45,0,0,0,0,77,138,0,0,110,189,0,0,0,0,0,0,0,0,0,0,0,0,218,473,37,..,257,473
80105105116,0,0,0,0,21,37,21,37,19,36,153,278,0,0,0,0,0,0,175,318,0,0,0,0,0,0,0,0,0,0,0,0,191,354,10,..,204,354
80105105117,0,9,0,0,49,87,46,87,42,71,7,15,26,55,0,0,0,0,73,133,0,0,0,0,0,0,0,0,0,0,0,0,122,227,25,..,150,227
80105105118,0,0,0,0,0,0,0,0,0,0,62,102,0,0,119,189,0,0,174,293,0,0,0,0,0,0,0,0,0,0,0,0,174,293,16,..,193,293
80105105119,0,0,0,0,0,0,0,0,0,0,0,0,251,391,0,0,0,0,251,391,0,0,0,0,0,0,0,0,0,0,0,0,251,391,39,..,289,391
80105105120,0,0,0,0,0,0,0,0,0,0,44,67,291,452,0,0,0,0,330,516,0,0,0,0,0,0,0,0,0,0,0,0,330,516,64,..,399,516
80105105301,0,0,0,0,0,0,0,0,9,20,0,0,0,0,353,603,0,0,367,628,0,0,0,0,0,0,0,0,0,0,6,3,369,631,120,..,496,631
80105105302,0,0,0,0,0,0,0,0,0,0,6,11,0,0,245,412,0,0,249,421,0,0,0,0,0,0,0,0,0,0,0,0,249,421,58,..,303,421
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105105306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,246,0,0,140,246,0,0,0,0,0,0,0,0,0,0,0,0,140,246,28,..,170,246
80105105307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,..,3,0
80105105308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80105105311,0,0,0,0,0,0,0,0,0,0,0,0,121,224,45,73,0,0,164,295,0,0,0,0,0,0,0,0,0,0,0,0,164,295,35,..,197,295
80105105312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,444,0,0,277,444,0,0,0,0,0,0,0,0,0,0,0,3,278,444,73,..,353,444
80105105313,0,0,0,0,0,0,0,0,142,258,0,0,0,0,58,105,0,0,200,362,0,0,0,0,0,0,0,0,0,0,0,0,200,363,47,..,251,363
80105105314,0,0,0,0,0,0,0,0,0,0,0,0,93,147,297,525,0,0,390,673,0,0,0,0,0,0,0,0,0,0,0,0,390,673,113,..,499,673
80105105404,124,326,4,4,33,97,38,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,433,6,..,172,433
80105105405,49,141,0,0,6,15,10,22,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,162,3,..,59,162
80105105406,131,338,6,3,51,135,54,146,28,46,0,0,0,0,0,0,3,11,31,52,0,0,0,0,0,0,0,0,0,0,0,0,216,535,15,..,231,535
80105105407,61,179,5,16,110,257,117,272,11,18,14,28,0,0,0,0,0,7,27,45,0,0,0,0,0,0,0,0,0,0,0,0,201,494,31,..,229,494
80105105408,28,70,6,15,21,55,29,70,35,53,11,24,0,0,0,0,0,0,53,79,0,0,0,0,0,0,0,0,0,0,0,0,109,214,17,..,121,214
80105105409,0,0,0,0,0,0,0,0,0,0,0,0,456,817,0,0,0,0,456,817,0,0,0,0,0,0,0,0,0,0,0,0,456,817,41,..,496,817
80105105410,30,83,0,0,67,152,67,152,111,170,34,56,0,0,0,0,0,0,138,232,0,0,0,0,0,0,0,0,0,0,0,0,236,462,15,..,253,462
80105105501,140,372,16,28,21,58,34,89,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,181,464,14,..,196,464
80105105502,115,310,13,34,0,0,13,34,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,130,354,0,..,132,354
80105105503,120,294,27,53,4,6,32,56,16,24,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,162,369,13,..,168,369
80105105504,127,355,3,9,14,42,15,50,0,0,11,15,0,0,0,0,0,3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,153,420,10,..,163,420
80105105505,57,162,12,20,15,32,27,57,140,219,11,10,47,64,0,0,0,0,193,301,0,0,0,0,0,0,0,0,0,0,0,0,278,517,26,..,299,517
80105105506,105,296,14,34,43,106,56,143,28,54,0,0,0,0,0,0,5,8,31,61,0,0,0,0,0,0,0,0,0,0,0,0,196,501,11,..,199,501
80105105507,144,413,6,10,14,23,19,35,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,168,448,12,..,177,448
80105105508,192,558,3,12,23,51,28,63,9,16,0,0,0,0,0,0,6,9,16,23,0,0,0,0,0,0,0,0,0,0,0,0,231,646,6,..,239,646
80105105509,101,285,23,67,9,24,36,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,377,14,..,148,377
80105105601,196,512,10,19,10,11,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,544,10,..,229,544
80105105602,138,379,32,57,28,63,53,126,15,20,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,206,531,18,..,224,531
80105105603,70,188,58,110,0,0,58,110,7,13,62,108,0,0,0,0,0,0,69,120,0,0,0,0,0,0,0,0,0,0,0,0,199,427,19,..,217,427
80105105604,123,351,33,56,0,7,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,421,10,..,169,421
80105105605,159,452,5,8,0,0,5,8,24,34,0,0,0,0,0,0,0,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,184,504,7,..,193,504
80105105606,69,206,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,213,7,..,78,213
80105105607,143,424,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,432,4,..,148,432
80105105701,0,0,0,0,173,353,173,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,177,357,14,..,188,357
80105105702,36,104,62,151,0,0,62,151,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,256,8,..,113,256
80105105703,90,227,18,36,0,0,18,36,14,19,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,127,279,8,..,134,279
80105105704,68,167,20,31,29,66,52,105,9,14,0,0,0,0,0,0,0,4,15,16,0,0,0,0,0,0,0,0,0,0,0,0,131,290,14,..,145,290
80105105705,103,297,64,117,33,45,100,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,458,24,..,233,458
80105105706,0,0,52,61,49,96,105,157,69,129,0,0,0,0,0,0,0,0,69,129,0,0,0,0,0,0,0,0,0,0,0,0,178,292,9,..,187,292
80105105708,146,383,14,22,0,5,10,22,29,45,0,0,0,0,0,0,0,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,186,457,14,..,202,457
80105105709,21,50,23,32,38,86,56,114,46,66,111,195,0,0,0,0,0,0,155,266,0,0,0,0,0,0,0,0,0,0,0,0,229,431,27,..,260,431
80105105711,25,49,10,26,160,330,164,349,0,0,0,0,0,0,296,525,0,0,296,525,0,0,0,0,0,0,0,0,0,0,0,0,486,927,67,..,555,927
80105105712,0,0,0,0,37,80,37,80,0,0,65,121,213,352,0,0,0,0,274,470,0,0,0,0,0,0,0,0,0,0,0,0,317,550,53,..,364,550
80105105713,75,200,4,8,51,127,54,138,5,9,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,134,337,11,..,144,337
80105105714,77,199,5,14,17,54,29,69,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,103,272,3,..,114,272
80105105715,27,83,4,17,37,96,42,109,54,87,3,10,0,0,0,0,0,0,59,100,0,0,0,0,0,0,0,0,0,0,0,0,132,290,19,..,152,290
80105105801,170,527,21,54,0,0,21,54,4,0,0,0,0,0,0,0,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,200,593,11,..,213,593
80105105802,149,405,13,8,8,18,20,33,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,173,437,18,..,189,437
80105105803,75,238,8,19,14,37,21,55,58,105,50,85,0,0,0,0,0,0,102,189,0,0,0,0,0,0,0,0,0,0,0,0,199,474,23,..,222,474
