SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
80101100220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,48,30,9,7,5,0,0,102,0,0,0,0,0,0,0,0,0,6,49,34,9,7,5,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,24,17,0,3,0,0,100,0,0,0,0,0,0,0,0,4,20,47,24,16,0,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,27,88,52,26,5,5,0,0,208,0,4,0,0,0,0,0,0,10,27,94,58,23,5,5,0,0,218
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,8
80101100222,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,15,0,0,9,0,4,0,0,0,20,47,97,56,23,16,9,5,3,256,3,3,0,4,0,0,0,0,10,50,107,67,27,23,7,5,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,121,40,17,8,8,7,3,239,4,0,0,0,0,0,0,0,8,41,118,43,17,12,8,7,3,249,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,14,0,0,9,0,6,0,0,0,21,87,211,103,39,22,8,17,0,492,6,8,0,4,0,0,0,0,22,90,223,109,40,30,14,17,4,539
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,4,5,5,0,0,0,0,11
80101100224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,29,5,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,78,25,5,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,21,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,3,100,22,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,50,3,0,0,0,0,0,228,0,3,0,0,0,0,0,0,6,177,54,3,0,0,0,0,0,236
80101100225,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,4,3,5,0,0,0,0,16,31,67,22,13,16,11,6,4,169,0,0,0,0,0,0,0,0,4,38,68,24,13,19,11,5,4,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,38,68,25,7,13,16,9,0,189,3,0,0,0,0,0,0,0,3,45,73,32,14,15,16,9,0,194,5,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,4,3,5,6,0,0,0,23,71,136,54,25,28,25,14,6,353,0,0,4,0,0,0,0,0,11,78,142,59,26,33,29,13,6,386
80101100301,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,13,30,83,39,8,11,9,4,0,171,0,0,0,0,0,0,0,0,3,33,86,45,9,5,9,4,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,73,25,11,7,10,3,0,157,3,4,0,0,0,0,0,0,7,36,75,24,10,7,10,3,0,167,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,12,64,151,65,19,18,15,4,0,328,7,3,0,0,0,0,0,0,7,67,159,69,18,16,15,6,0,354
80101100304,0,3,7,3,4,0,0,0,15,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,7,4,10,7,7,4,4,0,0,33,59,119,71,26,24,12,4,0,316,0,10,8,0,5,0,0,0,16,61,136,85,36,33,17,4,0,364,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,4,4,5,4,0,0,0,0,20,68,128,70,42,30,18,7,0,359,0,5,4,0,0,0,0,0,14,73,134,79,50,33,18,7,0,391,6,3,10,3,4,0,0,0,23,3,0,0,0,0,0,0,0,8,3,3,3,8,6,4,0,0,20,7,12,12,14,3,4,0,0,52,122,248,141,69,48,26,12,4,677,7,11,7,0,6,0,0,0,26,135,271,163,83,62,31,12,4,753
80101100306,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,4,5,3,0,11,0,0,3,0,3,5,3,0,20,24,47,27,10,6,7,0,0,137,0,3,0,0,0,0,0,0,3,30,53,25,10,6,12,3,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,55,30,13,22,19,3,3,177,0,0,0,0,0,0,0,0,7,31,58,30,20,16,20,3,3,188,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,4,5,3,0,9,0,0,3,0,3,5,3,0,19,59,107,53,30,25,26,7,0,316,3,4,0,0,0,4,0,0,12,58,110,61,32,30,39,11,9,345
80101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,10,19,30,20,6,0,3,4,0,95,0,6,0,0,0,0,0,0,4,19,34,24,14,5,8,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,26,13,10,12,9,10,0,112,0,0,0,0,0,0,0,0,5,34,26,12,10,13,8,10,0,117,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,5,0,3,0,0,7,55,54,31,22,13,13,14,0,209,0,5,0,0,0,0,0,0,11,55,60,40,23,21,14,12,0,228
80101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,305,85,8,3,0,0,0,3,413,7,0,0,0,0,0,0,5,16,314,87,11,3,0,0,5,6,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,50,11,6,4,0,0,0,549,18,6,0,0,0,0,0,0,26,499,52,10,6,4,0,0,3,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,781,138,21,9,4,0,3,7,968,31,4,3,0,0,0,0,4,43,813,145,24,9,4,0,4,4,1011
80101100309,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,0,6,6,0,0,0,11,19,41,16,10,9,8,0,0,100,0,0,0,0,0,0,0,0,3,19,46,16,10,11,3,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,41,24,15,3,6,0,0,137,0,0,0,0,0,0,0,0,4,44,45,20,15,5,4,0,0,137,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,8,0,4,0,6,5,0,0,0,14,64,86,36,24,9,8,0,0,239,0,0,0,0,0,0,0,0,6,64,92,42,28,19,14,0,0,252
80101100310,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,22,23,16,13,11,5,5,0,101,0,0,0,0,0,0,0,0,0,22,23,23,21,17,5,5,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,17,16,13,12,4,0,100,4,0,0,0,0,0,0,0,3,23,21,17,16,14,12,4,0,103,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,3,0,0,0,0,8,40,47,34,28,23,13,4,0,194,4,0,0,0,0,0,0,0,3,41,47,35,33,28,13,4,0,209
80101100311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,10,22,31,15,8,11,11,4,0,98,0,0,0,0,0,0,0,0,0,22,31,9,10,14,15,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,13,13,21,19,8,0,140,0,0,0,0,0,0,0,0,3,24,49,14,13,21,16,8,0,145,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,4,0,3,0,0,0,10,40,80,21,20,34,22,12,0,241,0,0,0,3,0,3,0,0,6,40,80,26,24,35,29,13,3,257
80101100312,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,0,6,0,8,4,3,0,0,13,54,69,41,24,26,12,9,0,239,0,0,0,0,0,0,0,0,0,54,73,42,26,37,19,10,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,58,64,43,39,28,21,7,5,263,3,8,0,0,0,0,0,0,12,64,73,45,34,33,21,7,5,282,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,17,0,8,6,8,5,3,0,0,22,112,133,81,58,62,39,21,5,502,3,8,0,0,0,0,0,0,12,117,142,89,63,67,40,19,5,537
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,7,3,0,0,0,42,8,4,0,0,4,0,0,0,18,35,7,3,4,7,0,7,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,4,0,0,31,3,0,0,0,0,0,0,0,7,15,3,6,0,0,3,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,3,7,4,7,5,3,71,17,4,4,0,4,0,0,0,31,49,17,9,4,7,8,9,6,102
80101100315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,0,0,7,3,0,20,20,26,19,24,18,28,19,7,147,0,3,0,0,5,0,0,0,8,24,25,19,26,19,37,18,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,22,18,16,39,20,6,178,0,0,0,0,0,0,0,0,4,30,29,22,20,21,41,19,6,178,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,5,0,7,3,0,19,48,53,39,47,34,63,39,6,320,0,3,0,0,6,7,0,0,17,52,53,39,51,36,71,43,6,350
80101100316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22,0,0,0,0,0,0,5,11,22,10,0,4,13,6,21,29,21,90,0,0,0,0,0,0,0,0,3,10,0,4,13,5,21,35,35,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,7,0,8,8,13,14,53,50,152,0,0,0,0,0,0,0,3,12,7,0,8,8,12,14,55,57,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,22,0,0,0,0,0,0,11,13,22,18,0,7,20,15,36,76,75,245,0,0,0,0,3,0,4,9,14,18,0,7,26,14,36,94,95,281
80101100317,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,46,123,27,9,0,5,0,0,213,0,0,0,0,0,0,0,0,0,48,126,35,9,4,3,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,110,31,3,8,10,5,0,216,3,0,0,0,0,0,0,0,3,49,111,31,4,7,10,5,0,222,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,98,233,60,10,7,12,5,0,429,3,0,0,0,0,0,0,0,10,96,239,64,17,11,9,5,0,447
80101100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,3,0,8,14,14,8,16,10,26,3,0,101,0,0,0,0,0,5,0,0,3,17,14,12,18,16,29,8,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,17,17,27,27,7,0,119,0,0,3,0,4,0,0,0,10,13,6,19,21,25,33,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,3,0,0,3,0,9,28,21,26,35,37,55,15,0,219,3,0,0,0,4,0,0,0,14,33,21,29,40,41,60,15,0,244
80101100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,18,0,3,0,0,0,0,5,0,18,8,25,18,12,19,16,11,0,101,0,0,0,0,0,0,0,0,0,8,29,18,16,18,22,10,0,117,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,19,19,14,24,27,9,3,132,0,0,0,0,6,0,0,0,9,20,22,19,17,24,27,9,3,144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,18,0,3,0,4,0,0,5,0,18,23,45,31,21,36,39,18,3,230,0,3,0,0,6,0,0,0,9,27,54,31,26,41,46,25,10,256
80101100320,0,0,28,18,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,17,0,0,0,0,48,30,49,24,6,0,0,0,0,109,0,0,4,0,0,0,0,0,5,30,56,52,22,0,0,0,0,166,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,9,0,0,0,0,0,15,39,47,42,14,6,0,0,0,143,0,0,0,0,0,0,0,0,0,33,46,52,17,6,0,0,0,156,0,3,31,19,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,34,24,0,0,0,0,59,67,95,67,14,8,0,0,0,255,0,5,4,0,0,0,0,0,11,67,103,101,42,8,0,0,0,321
80101100321,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,3,9,0,0,0,0,0,12,30,86,37,22,8,0,0,0,176,4,4,0,0,0,0,0,0,12,34,93,43,18,4,3,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,89,38,16,5,3,4,0,200,3,5,0,0,0,0,0,0,13,48,98,40,16,5,3,4,0,211,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,3,0,0,0,0,0,11,77,176,71,37,9,7,3,0,382,7,11,3,0,0,0,0,0,26,79,189,77,42,8,8,3,0,410
80101100322,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,3,0,0,0,0,14,24,81,40,11,9,0,0,0,163,0,0,0,0,0,0,0,0,0,25,82,42,11,9,3,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82,34,7,5,3,0,0,185,0,3,0,0,0,0,0,0,7,49,84,34,7,4,3,0,0,191,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,3,0,3,0,0,0,0,12,73,162,68,18,15,3,0,0,347,0,4,0,0,0,0,0,0,9,76,168,76,19,12,10,0,0,367
80101100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,3,3,0,3,0,0,9,10,15,12,15,12,3,5,0,75,0,0,0,0,0,0,0,0,0,10,15,17,17,16,4,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,12,16,14,7,8,0,81,0,0,0,0,0,0,0,0,0,9,16,15,16,14,13,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,9,0,0,5,3,0,7,0,0,11,24,28,32,28,22,9,7,0,157,0,0,0,0,0,0,0,0,0,24,28,30,30,27,17,7,0,166
80101100402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,0,0,16,0,0,3,8,9,6,0,0,14,17,33,36,35,13,17,8,3,148,0,0,0,0,0,0,0,0,3,16,32,37,43,18,13,8,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,20,26,34,32,21,19,9,0,154,0,0,0,0,0,0,0,0,7,15,29,34,35,18,19,8,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,8,6,0,0,23,0,3,3,8,8,6,0,0,24,35,60,66,64,30,34,13,3,306,0,0,0,4,0,0,0,0,6,34,64,69,73,37,32,16,4,335
80101100403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,0,0,0,3,3,0,0,4,14,28,27,39,20,16,14,8,0,148,0,0,0,0,0,0,0,0,6,28,27,39,25,18,14,11,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,48,33,24,8,8,7,174,0,0,0,0,0,0,0,0,7,15,35,51,30,24,11,7,7,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,15,0,0,0,6,3,0,0,4,17,42,61,92,52,36,17,8,7,320,0,4,0,0,0,0,0,0,8,42,67,91,56,45,24,18,8,348
80101100404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,17,22,34,22,10,8,3,0,118,3,0,4,5,0,0,0,0,6,13,22,36,24,10,11,7,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,47,19,12,24,8,0,144,0,0,0,4,0,0,0,0,3,18,23,47,20,12,22,8,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,13,31,47,82,40,20,30,9,0,264,3,0,4,5,0,0,0,0,10,28,54,80,49,21,34,12,0,282
80101100405,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,10,29,34,26,20,17,15,7,0,157,0,4,5,0,0,0,0,0,5,26,42,30,24,22,24,6,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,3,25,43,24,28,25,22,6,0,173,0,3,0,3,0,3,0,0,11,25,50,24,27,29,20,6,0,182,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,5,0,0,15,0,0,3,0,3,5,0,0,16,47,80,50,54,46,37,14,0,328,0,9,5,3,0,3,0,0,20,54,86,55,55,50,47,18,0,358
