SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
80101100219,0,0,0,0,4,0,4,0,0,0,0,19,0,25,4,0,0,10,102,4,111,12,0,0,12,25,0,39,3,0,0,3,8,0,9,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,29,173,9,201,0,0,0,0,0,0,0,0,0,0,0,26,0,26,5,6,0,7,77,3,90,11,0,0,11,16,3,30,0,0,0,0,8,0,5,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,22,4,0,25,132,3,159,0,0,0,0,3,0,3,0,0,0,0,43,0,48,16,8,0,18,175,5,196,22,0,0,22,41,3,70,3,0,0,3,15,0,18,0,0,0,0,11,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
80101100220,0,0,0,0,3,0,3,0,0,0,0,8,0,8,3,0,0,3,43,0,49,10,0,0,10,23,0,34,0,0,0,0,6,0,9,0,0,0,0,7,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,92,0,107,0,0,0,0,5,0,5,0,0,0,0,15,0,15,4,0,0,4,38,3,47,6,0,0,6,12,0,24,3,0,0,3,12,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,21,85,3,111,0,0,0,0,9,0,9,0,0,0,0,24,0,24,11,0,0,11,84,5,94,16,0,0,16,38,0,58,4,0,0,4,16,0,23,0,0,0,0,7,0,5,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
80101100222,0,0,0,0,0,0,0,0,0,0,0,46,3,45,7,0,0,7,88,10,107,15,0,0,20,48,0,67,7,0,0,7,24,4,27,0,4,0,4,15,0,23,0,0,0,0,9,0,7,0,0,0,0,5,0,5,0,0,0,0,3,0,3,26,3,0,31,242,9,284,0,0,0,0,4,0,8,0,0,0,0,32,0,37,14,0,0,14,105,0,118,9,0,0,11,25,0,43,0,3,0,0,10,0,17,0,0,0,0,11,0,12,0,0,0,0,4,0,8,0,0,0,0,10,0,7,0,0,0,0,3,0,3,26,9,0,32,210,8,249,0,0,0,0,10,0,9,0,0,0,0,75,3,82,19,0,0,19,195,11,223,27,3,0,35,72,0,109,5,3,0,9,32,4,40,0,0,0,0,25,0,30,0,3,0,3,17,0,14,0,0,0,0,16,0,17,0,0,0,0
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100224,0,0,0,0,22,0,22,0,0,0,0,54,0,52,0,0,0,0,29,0,25,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,105,0,0,0,0,25,0,24,0,0,0,0,71,0,74,0,0,0,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,124,0,0,0,0,47,0,45,0,0,0,0,123,0,125,0,0,0,0,50,3,54,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100225,0,0,0,0,5,0,5,0,0,0,0,33,0,35,3,0,0,3,67,0,68,9,0,0,9,17,0,24,3,0,0,3,11,0,13,0,0,0,0,17,0,19,0,0,0,0,11,0,11,0,0,0,0,3,0,5,0,0,0,0,4,0,4,14,0,0,22,164,4,190,0,0,0,0,0,0,0,0,0,0,0,43,3,40,8,0,0,10,61,0,73,6,4,0,10,20,0,32,3,0,0,4,13,0,14,0,5,0,4,11,0,15,0,0,0,0,16,0,16,0,0,0,0,9,0,9,0,0,0,0,0,0,0,19,10,0,27,162,3,194,0,0,0,0,3,0,3,0,0,0,0,72,0,74,18,0,0,13,123,0,142,17,4,0,18,37,4,59,4,0,0,8,24,0,26,3,7,0,8,29,0,33,0,0,0,0,28,0,29,0,0,0,0,16,0,13,0,0,0,0
80101100301,0,0,0,0,5,0,5,0,0,0,0,27,0,30,4,0,0,10,69,0,86,21,0,0,21,22,0,45,4,0,0,4,7,0,9,0,0,0,0,8,0,5,0,3,0,3,4,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,33,7,0,37,145,3,185,0,0,0,0,0,0,0,0,0,0,0,31,3,36,8,0,0,11,56,4,75,16,0,0,16,13,0,24,0,0,0,0,7,0,10,0,0,0,0,9,0,7,0,6,0,6,4,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,29,9,0,38,120,8,167,0,0,0,0,5,0,5,0,3,0,3,55,3,64,19,5,0,18,133,3,159,35,0,0,35,32,0,69,3,0,0,6,9,0,18,0,0,0,3,16,0,16,0,5,0,5,12,0,15,0,0,0,0,4,0,6,0,0,0,0
80101100304,0,0,0,0,11,0,14,0,0,0,0,52,0,51,5,0,0,9,123,3,136,34,0,0,34,43,8,85,11,0,0,10,29,0,36,0,0,0,0,23,5,33,0,4,0,0,10,0,17,0,0,0,0,3,0,4,0,0,0,0,0,0,0,48,3,0,56,298,15,364,0,0,0,4,14,0,12,0,6,0,3,50,0,57,14,8,0,18,111,5,134,30,6,3,34,41,4,79,11,0,0,8,36,0,50,0,0,0,0,27,0,33,0,3,0,3,9,0,18,0,0,0,0,7,0,7,0,0,0,0,0,0,0,58,17,4,82,295,14,391,0,3,0,3,26,0,29,0,6,0,3,102,0,110,20,12,0,28,232,9,271,60,6,3,67,86,7,163,21,0,0,19,62,0,83,0,0,0,3,52,6,62,0,5,0,8,21,0,31,0,0,0,0,10,0,12,0,0,0,0
80101100306,0,0,0,0,6,0,6,0,0,0,0,18,0,18,7,0,0,6,45,3,53,7,0,0,11,18,0,25,6,0,0,6,3,0,10,0,0,0,0,7,0,6,0,0,0,0,16,0,12,0,0,0,0,7,0,3,0,0,0,0,3,0,3,27,6,0,29,125,4,156,0,0,0,0,0,0,0,0,0,0,0,29,0,29,14,4,0,14,37,0,58,14,0,0,17,16,0,30,6,0,0,6,9,0,20,0,0,0,0,16,0,16,0,4,0,4,17,0,20,0,0,0,0,3,0,3,0,0,0,0,3,0,3,36,10,0,45,135,3,188,0,0,0,0,6,0,8,0,0,0,0,47,0,52,19,5,0,23,84,4,110,23,4,0,27,32,0,61,15,0,0,18,17,0,32,0,0,0,0,26,0,30,0,4,0,4,32,4,39,0,0,0,0,12,0,11,0,0,0,0
80101100307,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,30,6,34,9,0,0,9,7,0,24,0,0,0,0,11,0,14,0,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,3,0,21,81,4,112,0,0,0,0,6,0,6,0,0,0,0,25,4,28,4,0,0,3,21,0,26,10,0,0,10,3,0,12,0,0,0,0,12,0,10,0,0,0,3,14,0,13,0,0,0,4,6,0,8,0,0,0,0,7,0,10,0,0,0,0,0,0,0,13,7,0,23,86,4,117,0,0,0,0,8,0,8,0,0,0,0,41,4,47,4,0,0,10,51,5,60,19,0,0,19,11,0,40,3,0,0,3,18,0,23,6,0,0,3,18,0,21,6,8,0,4,11,0,14,0,4,0,4,11,0,12,0,0,0,0
80101100308,0,0,0,0,97,3,107,0,3,0,5,207,6,215,0,0,0,0,89,7,87,0,0,0,0,5,0,11,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,6,3,8,0,12,408,19,436,0,6,0,6,183,9,203,0,5,0,5,272,14,296,0,0,0,0,48,6,52,0,0,0,3,14,0,10,0,0,0,0,3,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,19,531,28,576,0,6,0,6,286,12,304,0,11,0,12,478,18,505,0,0,0,0,137,8,145,0,0,0,0,20,0,24,3,0,0,6,5,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
80101100309,0,0,0,0,8,0,8,0,0,0,0,17,0,17,8,0,0,11,35,0,46,11,0,0,11,9,0,16,3,0,0,3,5,0,10,0,0,0,0,11,0,11,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,22,84,5,115,0,0,0,0,15,0,15,0,5,0,5,34,0,36,8,3,0,10,33,0,45,10,0,0,12,7,0,20,7,0,0,7,9,0,15,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,38,107,0,137,0,0,0,0,16,0,16,0,5,0,5,49,0,51,14,5,0,18,73,0,92,17,0,0,20,21,4,42,13,0,0,13,15,0,28,0,0,0,0,14,0,19,0,3,0,3,11,0,14,0,0,0,0,0,0,0,0,0,0,0
80101100310,0,0,0,0,9,0,9,0,0,0,0,14,0,14,0,0,0,0,23,0,23,5,0,0,5,14,0,23,4,0,0,4,12,0,21,0,0,0,0,13,0,17,0,3,0,3,3,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,14,9,0,20,89,0,108,0,0,0,0,12,0,13,0,0,0,0,12,0,14,0,0,0,0,19,0,21,12,3,0,9,7,0,17,0,0,0,5,8,0,16,0,4,0,0,13,0,14,0,0,0,0,8,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,13,0,29,79,3,103,0,0,0,0,14,0,19,0,0,0,0,24,0,30,0,0,0,0,42,0,47,15,3,0,16,21,0,35,11,0,0,11,22,0,33,0,4,0,6,21,0,28,0,6,0,6,11,0,13,0,0,0,0,5,0,4,0,0,0,0
80101100311,0,0,0,0,4,0,4,0,0,0,0,14,0,18,3,0,0,5,32,0,31,5,0,0,5,4,0,9,9,0,0,9,7,0,10,0,0,0,0,11,0,14,0,3,0,3,12,0,15,0,0,0,0,9,0,7,0,0,0,0,0,0,0,15,10,0,22,88,0,108,0,0,0,0,9,0,9,0,0,0,0,15,0,16,5,0,0,5,43,0,49,7,0,0,7,3,0,14,3,0,0,3,6,0,13,0,0,0,0,24,0,21,0,5,0,5,12,0,16,0,4,0,4,4,0,8,0,0,0,0,0,0,0,12,9,0,25,121,3,145,0,0,0,0,8,0,8,0,0,0,0,27,0,34,3,4,0,9,76,0,80,15,0,0,15,14,0,26,6,0,0,6,9,3,24,0,0,0,3,33,0,35,0,4,0,4,22,3,29,0,4,0,4,12,0,13,0,0,0,0
80101100312,0,0,0,0,19,0,23,0,0,0,0,30,0,30,8,4,0,15,61,0,73,18,0,0,18,22,0,42,4,0,0,9,24,0,26,3,0,0,7,27,0,37,0,0,0,0,15,0,19,0,0,0,0,10,0,10,0,0,0,0,0,0,0,39,10,0,49,201,0,254,0,0,0,0,12,0,11,0,3,0,3,41,3,44,10,4,0,13,54,4,73,23,0,3,25,23,0,45,4,0,0,10,29,0,34,0,5,0,3,32,0,33,0,4,0,4,15,0,21,0,0,0,0,9,0,7,0,0,0,0,5,0,5,41,16,3,57,216,7,282,0,4,0,4,30,0,34,0,3,0,3,76,3,78,19,5,0,25,113,4,142,44,0,3,42,42,0,89,12,0,0,17,47,0,63,6,3,0,8,56,0,67,0,3,0,3,28,0,40,0,0,0,0,18,0,19,0,0,0,0
80101100314,0,0,0,0,19,4,25,0,0,0,0,7,6,11,0,0,0,0,5,4,7,0,0,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,44,18,65,0,0,0,0,6,3,10,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,24,6,38,0,0,0,0,26,9,33,0,0,0,0,7,7,18,0,0,0,0,4,4,17,0,0,0,0,3,4,9,0,0,0,0,7,0,4,0,0,0,0,4,4,7,0,0,0,0,4,0,8,0,0,0,0,5,0,9,0,0,0,0
80101100315,0,0,0,0,6,0,13,0,0,0,0,13,0,13,4,0,0,4,22,3,25,5,0,0,5,7,0,19,13,0,0,10,16,0,26,0,4,0,4,12,5,19,0,7,0,7,31,0,37,0,0,0,0,17,0,18,0,0,0,0,7,0,7,20,12,0,37,129,8,171,0,0,0,0,10,0,10,0,0,0,0,17,0,17,4,0,0,4,23,0,29,10,0,0,12,6,0,22,7,0,0,7,10,0,20,0,3,0,3,14,0,21,0,13,0,13,25,0,41,0,0,0,4,19,0,19,0,0,0,0,6,0,6,26,14,0,41,131,6,178,0,0,0,0,22,0,22,0,0,0,0,31,0,31,9,0,0,9,49,3,53,19,0,0,19,10,0,39,18,0,0,21,24,0,51,0,0,0,0,30,6,36,0,16,0,16,47,8,71,0,4,0,3,33,0,43,0,0,0,0
80101100316,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,6,10,0,13,0,0,0,0,3,0,5,0,0,0,5,12,0,21,0,0,0,0,31,0,35,0,0,0,0,32,5,35,7,3,0,14,96,3,116,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,8,6,0,0,6,4,0,8,0,0,0,6,8,0,12,0,0,0,0,14,0,14,0,0,0,0,55,5,55,0,0,0,0,56,6,57,11,9,0,20,142,4,165,0,0,0,0,11,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,7,12,0,0,12,13,0,26,0,0,0,8,6,3,14,0,5,0,7,31,0,36,0,0,0,0,86,0,94,0,0,0,0
80101100317,0,0,0,0,0,0,0,0,0,0,0,49,0,49,8,0,0,6,117,0,126,6,3,0,11,18,0,35,0,0,0,0,5,0,9,0,0,0,0,4,0,4,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,21,199,4,226,0,0,0,0,7,0,0,0,0,0,0,45,3,45,9,4,0,16,97,3,111,9,0,0,4,24,0,31,0,0,0,0,4,0,4,0,0,0,0,4,0,7,0,6,0,6,4,0,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,17,12,0,33,187,7,222,0,0,0,0,5,0,4,0,0,0,0,91,3,93,17,0,0,19,216,3,239,10,5,0,17,46,0,64,0,0,0,0,16,0,17,0,4,0,6,5,0,11,0,5,0,5,0,0,9,0,0,0,0,5,0,5,0,0,0,0
80101100318,0,0,0,0,9,0,9,0,0,0,0,4,0,7,4,0,0,3,12,0,14,4,0,0,4,0,0,12,12,0,0,16,9,0,18,0,0,0,0,12,0,16,0,8,0,8,19,5,29,0,0,0,0,8,0,8,0,0,0,0,0,0,0,21,10,0,38,76,3,116,0,0,0,0,8,0,11,0,0,0,0,3,0,7,0,0,0,0,4,0,6,8,0,3,8,4,3,19,7,0,0,11,11,0,21,0,6,0,6,21,4,25,0,11,0,11,15,0,33,0,4,0,4,5,0,7,0,0,0,0,0,0,0,22,18,4,44,74,10,122,0,0,0,0,17,0,19,0,0,0,0,14,3,13,5,0,0,7,13,0,21,16,0,3,19,8,0,29,20,0,3,21,17,0,40,0,8,0,8,31,4,41,0,19,0,23,39,0,60,0,4,0,4,10,0,15,0,0,0,0
80101100319,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,3,24,0,29,6,0,0,6,6,0,18,3,3,0,9,3,0,16,0,3,0,3,15,0,18,0,5,0,5,17,0,22,0,4,0,4,7,0,10,0,0,0,0,0,0,0,16,13,0,29,89,0,117,0,0,0,0,5,0,5,0,0,0,0,9,0,14,0,0,0,3,15,0,22,12,0,0,15,5,0,19,9,0,0,9,13,0,17,0,4,0,3,16,6,24,0,12,0,8,17,0,27,0,0,0,0,9,0,9,0,0,0,0,3,0,3,22,18,3,36,96,9,144,0,0,0,0,11,0,11,0,0,0,0,15,0,21,6,0,0,7,43,3,54,18,0,0,19,15,0,31,8,3,0,11,15,0,26,0,6,0,4,32,6,41,0,9,0,14,33,0,46,0,10,0,10,19,0,25,0,0,0,0
80101100320,0,0,0,0,7,0,7,3,5,0,0,19,0,25,3,3,0,8,47,0,56,23,0,0,25,25,4,52,12,0,0,12,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,48,113,5,166,0,0,0,0,3,0,0,0,0,0,0,27,0,29,10,0,0,12,34,0,46,26,3,5,29,22,0,52,8,0,3,11,9,0,17,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,3,57,97,0,156,0,0,0,0,11,0,12,4,5,0,5,52,0,57,11,4,0,18,83,5,103,48,5,3,57,41,4,101,19,0,3,23,12,0,42,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100321,0,0,0,0,7,0,7,0,0,0,0,21,4,29,8,0,0,9,75,4,93,11,0,0,9,32,0,43,13,0,0,13,7,0,18,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,32,155,12,204,0,0,0,0,8,0,6,0,4,0,6,33,4,38,15,0,0,15,75,9,98,15,0,0,15,18,0,40,3,0,0,3,16,0,16,0,0,0,0,3,0,5,0,0,0,0,6,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,33,10,0,40,158,13,211,0,0,0,0,11,0,17,0,4,0,6,57,7,72,22,4,0,27,152,14,189,25,0,0,27,49,3,77,17,0,0,17,21,0,42,0,3,0,3,11,0,8,0,0,0,0,7,0,8,0,0,0,0,3,0,3,0,0,0,0
80101100322,0,0,0,0,3,0,3,0,7,0,7,21,0,21,4,0,0,3,76,0,82,11,0,0,15,28,0,42,3,0,0,3,11,0,11,0,0,0,0,8,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,25,154,0,182,0,0,0,0,3,0,3,0,3,0,3,38,0,47,11,0,0,9,74,3,84,4,3,0,8,22,0,34,0,0,0,0,8,0,7,0,0,0,0,6,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,26,158,7,191,0,0,0,0,9,0,9,0,8,0,8,59,0,61,12,0,0,13,153,4,168,17,3,0,17,59,0,76,5,0,0,5,21,0,19,0,0,0,0,13,0,12,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0
80101100401,0,0,0,0,3,0,5,0,0,0,0,9,0,9,11,0,0,11,6,0,15,14,0,0,15,3,0,17,5,0,0,5,13,0,17,0,5,0,0,11,0,16,0,4,0,4,4,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,28,5,0,30,52,0,87,0,0,0,0,3,0,5,0,0,0,0,5,0,8,7,0,0,13,0,0,16,13,0,0,15,4,0,15,7,0,0,7,8,0,16,0,5,0,5,4,0,14,0,4,0,4,3,0,13,0,0,0,0,8,0,8,0,0,0,0,0,0,0,24,13,0,41,42,0,86,0,4,0,4,6,0,5,0,0,0,0,14,0,13,16,0,0,20,8,0,28,22,0,0,23,9,0,30,10,0,0,9,18,0,30,0,7,0,4,19,0,27,0,9,0,9,8,0,17,0,0,0,0,10,0,7,0,0,0,0
80101100402,0,0,0,0,9,0,11,0,0,0,0,9,0,9,8,0,0,3,29,0,32,15,0,0,19,20,0,37,15,0,0,20,19,0,43,0,0,0,3,12,0,18,0,3,0,3,15,0,13,0,0,0,0,4,0,8,0,0,0,0,4,0,4,40,9,0,51,115,3,166,0,4,0,4,9,0,5,0,0,0,0,4,0,14,6,0,0,10,15,0,29,19,0,5,25,13,0,34,10,0,0,10,19,0,35,0,0,0,6,19,0,18,0,9,0,9,13,0,19,0,3,0,3,9,0,8,0,0,0,0,0,0,0,40,20,4,56,102,10,163,0,5,0,5,12,0,19,0,0,0,0,14,0,15,9,0,0,11,48,0,64,36,0,3,39,32,0,69,32,0,0,27,39,4,73,0,4,0,4,28,0,37,0,12,0,12,26,0,32,0,6,0,6,12,0,16,0,0,0,0
