SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
80107107206,6,10,19,10,11,20,4,0,0,0,0,0,17,10,25,9,4,15,0,0,0,3,0,8,16,5,21,4,0,4,0,0,0,6,0,9,3,0,3,0,0,0,6,0,8,9,0,9,0,0,4,0,0,0,5,12,14,0,0,0,10,12,22,20,19,34,0,0,0,0,7,7,0,0,0,0,7,7,19,11,34,81,61,138
80107107207,3,4,4,15,10,22,4,7,8,9,0,8,22,17,41,11,5,15,8,6,8,0,0,4,23,7,28,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,6,4,7,7,3,6,4,5,8,0,0,3,0,0,4,0,0,0,12,9,22,14,14,29,0,0,0,0,0,0,0,0,0,0,0,0,15,9,23,72,55,132
80107107208,3,4,10,12,25,35,3,0,6,0,0,0,16,26,43,14,16,33,8,8,13,0,0,0,21,27,47,0,0,6,0,0,0,0,7,6,6,7,16,0,0,0,9,15,25,5,3,8,3,0,6,0,0,4,5,7,11,0,0,0,9,11,19,20,26,40,0,3,7,0,9,3,0,0,0,3,10,13,0,3,6,69,88,158
80107107209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107210,3,0,4,5,3,14,4,7,14,0,0,3,13,16,30,6,4,12,3,4,3,4,0,4,14,9,17,0,0,0,0,0,0,3,0,0,3,4,8,0,0,0,7,4,10,3,3,8,0,4,5,0,0,0,3,4,6,0,0,0,6,12,22,16,17,30,0,0,0,0,0,3,0,0,0,0,0,3,9,13,18,46,56,104
80107107211,0,0,0,6,8,11,6,3,3,0,0,0,11,14,21,0,4,6,3,4,7,0,0,0,3,8,17,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,5,3,6,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,56
80107107301,4,6,13,13,12,22,5,4,13,0,0,3,22,21,38,5,9,13,8,3,5,0,3,3,11,16,26,0,0,0,0,0,0,6,3,3,6,6,10,0,0,0,5,4,13,5,3,8,0,0,0,0,0,0,5,5,10,0,0,0,7,9,19,13,13,28,0,0,0,0,0,0,0,0,0,0,0,4,7,4,13,56,66,116
80107107302,0,7,6,10,3,11,3,15,20,4,5,6,20,20,39,3,5,4,10,5,14,0,0,0,11,8,21,0,0,0,4,0,3,6,0,6,4,5,11,0,0,0,6,8,17,6,4,12,0,0,0,0,0,0,0,6,4,0,0,0,6,16,23,16,28,40,0,0,0,0,3,6,0,0,0,0,6,7,3,6,20,54,70,122
80107107303,6,7,10,22,17,35,18,9,23,0,0,0,38,28,58,8,15,25,9,7,13,0,0,0,13,26,42,0,0,0,0,0,0,3,0,3,7,11,14,0,0,0,11,7,24,3,4,5,0,0,0,0,0,0,0,5,5,0,0,0,6,12,17,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,81,76,158
80107107304,6,7,13,11,8,10,5,6,12,6,0,4,13,15,26,3,5,17,0,0,0,0,0,0,8,5,17,0,0,0,0,0,0,0,0,4,10,9,10,0,0,0,6,10,14,0,4,7,0,3,3,0,0,0,0,0,0,0,0,0,4,4,12,11,12,23,0,0,0,0,4,3,0,0,0,6,4,9,3,4,5,34,45,85
80107107307,0,4,7,10,11,25,11,5,12,0,0,0,19,19,39,9,8,16,3,6,12,0,0,4,18,18,31,0,0,7,0,0,0,3,0,4,0,0,0,0,0,0,7,3,8,0,4,5,0,0,0,0,0,0,0,9,9,0,0,0,6,9,13,5,14,23,0,0,4,0,0,3,0,0,0,0,0,0,6,0,5,50,62,108
80107107308,3,4,7,4,5,10,5,3,12,0,0,0,11,11,17,4,0,12,3,7,14,0,0,3,14,8,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,7,0,3,4,0,0,0,0,0,0,0,5,5,0,0,0,5,11,12,9,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,35,40,76
80107107309,5,0,8,15,19,39,15,14,22,0,0,0,29,35,63,18,14,33,10,3,8,0,4,3,25,18,49,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,3,7,12,4,4,13,0,5,5,0,3,4,0,7,13,0,0,0,7,20,23,11,23,32,3,0,3,4,0,4,0,0,0,6,0,6,11,10,23,84,90,175
80107107310,5,3,7,3,4,11,5,16,22,0,0,0,12,18,32,3,3,5,4,3,9,0,0,0,13,8,23,0,4,4,0,0,0,3,0,4,3,0,4,0,0,0,3,3,10,0,8,7,0,0,0,7,0,7,0,0,3,0,0,0,9,11,16,15,15,24,0,0,0,0,0,0,0,0,0,0,5,4,4,0,7,46,50,96
80107107311,6,6,13,19,22,39,7,3,10,0,3,6,25,32,53,6,17,24,12,0,16,0,4,5,19,18,43,0,0,0,3,0,0,3,0,5,0,5,5,0,0,0,4,13,19,0,0,7,0,0,3,0,0,0,5,7,7,0,0,0,4,13,16,12,24,33,0,0,6,0,3,3,0,0,0,0,9,11,11,3,16,78,88,168
80107107312,8,0,8,14,16,26,5,3,10,0,0,3,22,19,37,7,7,17,6,3,12,6,7,9,18,23,39,0,0,0,0,0,0,0,3,3,3,3,7,0,0,0,9,10,10,8,0,5,0,0,0,0,0,0,0,6,4,0,0,0,6,12,18,16,17,29,0,0,0,0,3,7,0,0,0,0,3,7,0,0,3,61,54,116
80107107313,5,0,3,3,15,20,0,6,3,3,0,3,12,16,28,6,3,10,0,5,0,0,0,3,7,4,17,0,0,0,0,0,4,0,4,6,0,3,4,0,0,0,3,8,16,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,4,5,12,9,10,18,0,0,3,0,0,0,0,0,0,0,0,5,14,9,18,42,48,91
80107107314,3,6,9,0,9,15,3,3,12,0,0,0,5,14,18,4,3,15,6,3,12,0,0,0,8,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,46,77
80107107315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,33,4,27,33
80107107316,10,4,7,13,9,20,6,0,11,0,0,0,17,19,29,4,3,9,0,0,5,0,0,0,4,9,8,0,0,0,3,3,5,0,0,0,3,3,3,0,0,0,4,9,9,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,5,5,11,10,11,16,0,0,0,0,0,0,0,0,0,0,0,3,16,11,29,51,50,99
