SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
80101100309,0,0,0,0,8,8,0,0,0,0,17,17,14,0,4,0,31,46,16,0,0,0,0,16,6,0,0,0,3,10,9,0,0,0,0,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,64,115,0,0,0,0,15,15,3,0,0,0,31,36,14,0,0,0,29,45,17,0,3,0,5,20,6,0,3,0,4,15,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,3,8,0,89,137,0,0,0,0,16,16,3,0,0,0,47,51,29,0,4,0,63,92,29,0,3,0,11,42,12,0,6,0,7,28,9,0,0,0,0,19,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,85,7,12,0,146,252
80101100310,0,0,0,0,9,9,0,0,0,0,14,14,7,0,3,0,13,23,9,0,0,0,6,23,11,0,0,0,3,21,14,0,0,0,0,17,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,49,4,5,0,52,108,0,0,0,0,13,13,0,0,0,0,8,14,9,0,0,0,13,21,7,0,0,0,6,17,10,0,0,0,0,16,14,0,0,0,0,14,6,0,3,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,49,0,10,0,41,103,0,0,0,0,19,19,0,0,0,0,26,30,14,0,3,0,31,47,18,4,0,0,16,35,21,0,3,0,4,33,22,0,0,0,0,28,15,0,3,0,0,13,6,0,0,0,0,4,0,0,0,0,0,0,99,5,13,0,95,209
80101100311,0,0,0,0,4,4,0,0,0,0,14,18,7,0,0,0,25,31,10,0,0,0,3,9,12,0,0,0,0,10,5,0,7,0,3,14,8,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,57,0,7,0,46,108,0,0,0,0,9,9,0,0,0,0,18,16,11,3,0,0,35,49,7,0,0,0,3,14,3,0,0,0,3,13,7,0,7,0,7,21,12,0,6,3,3,16,6,0,0,0,0,8,0,0,0,0,0,0,51,7,14,6,73,145,0,0,0,0,8,8,0,0,0,0,30,34,18,3,0,0,60,80,15,0,0,0,4,26,14,0,0,0,6,24,21,0,10,0,6,35,16,0,3,3,3,29,12,0,0,0,0,13,0,0,0,0,0,3,111,8,23,6,120,257
80101100312,0,0,0,0,23,23,0,0,0,0,28,30,19,0,0,0,45,73,32,0,0,0,8,42,21,0,0,0,3,26,24,3,6,0,0,37,17,0,3,0,0,19,8,0,0,0,0,10,0,0,0,0,0,0,121,8,14,0,113,254,0,0,0,0,11,11,7,0,0,0,43,44,16,0,0,0,48,73,34,3,3,0,7,45,29,0,4,0,3,34,20,0,8,0,4,33,14,0,0,0,0,21,3,0,0,3,0,7,0,0,0,5,0,5,126,3,19,10,124,282,0,0,0,0,34,34,8,0,0,0,71,78,39,0,3,0,95,142,66,0,5,0,16,89,47,0,8,0,11,63,43,5,14,0,4,67,35,0,3,0,0,40,9,0,0,3,0,19,0,0,0,5,0,5,246,11,30,10,237,537
80101100314,0,0,0,0,25,25,0,0,0,0,11,11,0,0,0,0,9,7,0,0,0,0,5,3,0,0,0,0,0,4,0,6,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,5,0,5,7,6,3,4,47,65,0,0,0,0,10,10,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,26,38,0,0,0,0,33,33,0,0,0,0,14,18,3,0,0,0,9,17,0,0,0,0,3,9,0,0,0,0,0,4,0,6,0,0,4,7,7,0,0,4,0,8,5,0,0,0,0,9,0,0,0,6,0,6,16,6,5,10,70,102
80101100315,0,0,0,0,13,13,0,0,0,0,13,13,6,0,0,0,13,25,4,0,0,0,8,19,20,0,3,0,4,26,8,0,4,0,10,19,30,0,3,0,0,37,18,0,0,0,0,18,7,0,0,0,0,7,94,3,6,0,61,171,0,0,0,0,10,10,0,0,0,0,13,17,9,3,0,0,20,29,11,0,4,0,3,22,16,0,3,0,6,20,9,0,5,0,0,21,25,0,3,0,4,41,14,0,0,4,0,19,0,0,0,4,0,6,97,5,15,14,58,178,0,0,0,0,22,22,0,0,0,0,30,31,19,3,0,0,36,53,18,0,5,0,17,39,34,0,8,0,7,51,20,0,8,0,10,36,59,0,3,5,5,71,37,0,0,4,0,43,0,0,0,4,0,6,189,6,24,16,124,350
80101100316,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,13,3,0,0,0,0,5,17,0,0,0,0,21,20,0,0,13,0,35,22,0,0,9,3,35,69,0,0,25,19,116,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,8,8,0,3,0,0,12,8,0,0,5,0,14,24,6,3,20,9,55,15,0,0,42,3,57,64,6,10,63,26,165,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,0,0,0,4,26,15,0,3,0,0,14,29,0,0,5,0,36,41,6,3,32,9,94,31,0,3,50,8,95,135,6,12,88,42,281
80101100317,0,0,0,0,0,0,0,0,0,0,43,49,44,0,0,0,74,126,12,0,0,0,12,35,4,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,3,10,0,141,226,0,0,0,0,0,0,9,0,0,0,38,45,44,0,3,0,63,111,8,0,0,0,17,31,0,0,3,0,0,4,0,0,0,0,3,7,5,0,0,4,0,10,0,0,0,5,0,5,0,0,0,0,0,0,71,3,13,5,132,222,0,0,0,0,4,4,11,0,0,0,84,93,92,0,0,0,142,239,20,3,5,0,32,64,7,3,6,0,6,17,4,0,4,0,5,11,5,0,0,4,0,9,0,0,0,5,0,5,0,0,0,0,0,0,138,8,20,5,268,447
80101100318,0,0,0,0,9,9,0,0,0,0,7,7,0,0,0,0,14,14,11,0,0,0,0,12,20,0,0,0,0,18,13,0,4,0,0,16,29,0,0,0,0,29,3,0,0,0,0,8,0,0,0,0,0,0,75,0,3,0,36,116,0,0,0,0,11,11,0,0,0,0,7,7,0,0,0,0,5,6,15,0,0,0,3,19,14,0,0,0,3,21,17,0,3,0,3,25,24,0,5,0,0,33,3,0,0,3,0,7,0,0,0,0,0,0,83,0,5,9,30,122,0,0,0,0,19,19,0,0,0,0,13,13,0,0,0,0,19,21,29,0,0,0,3,29,40,0,0,0,3,40,31,0,5,0,6,41,52,0,5,3,0,60,13,0,0,3,0,15,0,0,0,0,0,0,162,0,12,3,64,244
80101100319,0,0,0,0,3,3,0,0,0,0,3,3,9,0,0,0,22,29,11,0,3,0,4,18,3,0,3,0,4,16,12,0,4,0,4,18,17,0,5,0,0,22,5,0,0,0,0,10,0,0,0,0,0,0,60,0,7,0,44,117,0,0,0,0,5,5,0,0,0,0,14,14,9,0,0,0,14,22,14,0,3,0,0,19,3,0,3,0,9,17,9,0,9,0,4,24,19,6,5,3,4,27,4,0,3,6,0,9,0,0,0,4,0,3,55,5,20,12,49,144,0,0,0,0,11,11,0,0,0,0,21,21,14,0,0,0,34,54,18,0,4,0,3,31,9,0,10,0,9,26,24,3,9,0,7,41,35,3,7,3,5,46,12,0,6,7,0,25,5,0,0,4,0,10,118,4,30,17,86,256
80101100320,0,0,0,0,7,7,0,0,0,0,22,25,12,0,0,0,45,56,37,0,0,0,11,52,18,0,0,0,6,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,5,0,89,166,0,0,0,0,0,0,0,0,0,0,30,29,19,3,0,0,27,46,35,0,3,0,9,52,14,0,0,0,0,17,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,4,0,79,156,0,0,0,0,12,12,4,0,0,0,54,57,31,3,0,0,70,103,74,3,6,0,22,101,32,4,0,0,7,42,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,12,0,165,321
80101100321,0,0,0,0,7,7,5,0,0,0,24,29,45,0,0,0,49,93,26,0,0,0,13,43,14,0,4,0,3,18,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,87,3,11,0,105,204,0,0,0,0,6,6,5,0,0,0,34,38,49,0,7,0,42,98,22,7,0,0,11,40,8,0,3,0,10,16,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,92,3,5,0,108,211,0,0,0,0,17,17,6,0,0,0,60,72,93,0,4,0,97,189,45,4,0,0,28,77,22,0,5,0,10,42,6,0,0,0,0,8,0,0,3,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,173,10,18,4,208,410
80101100322,0,0,0,0,3,3,0,0,0,0,22,21,27,0,0,0,58,82,18,3,4,0,19,42,7,0,0,0,11,11,3,0,0,0,3,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,6,12,0,105,182,0,0,0,0,3,3,0,0,0,0,45,47,37,0,3,0,42,84,7,0,0,0,23,34,6,0,0,0,0,7,4,0,7,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,53,4,8,0,123,191,0,0,0,0,9,9,3,0,0,0,64,61,68,6,3,0,103,168,27,8,4,0,39,76,9,0,6,0,15,19,7,0,7,0,5,12,5,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,112,9,18,0,224,367
80101100401,0,0,0,0,5,5,0,0,0,0,8,9,7,0,0,0,8,15,10,0,0,0,4,17,9,0,4,0,4,17,5,0,3,0,0,16,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,43,0,14,0,36,87,0,0,0,0,5,5,0,0,0,0,8,8,10,0,0,0,5,16,9,0,0,0,5,15,9,0,0,0,7,16,5,0,5,0,0,14,3,0,0,3,0,13,4,0,0,0,0,8,0,0,0,0,0,0,40,4,8,6,28,86,0,0,0,0,5,5,0,0,0,0,13,13,15,0,0,0,13,28,23,0,0,0,4,30,15,0,6,0,12,30,12,0,8,0,3,27,9,0,4,3,0,17,5,0,0,0,0,7,0,0,0,0,0,0,85,0,21,10,56,166
80101100402,0,0,0,0,11,11,0,0,0,0,9,9,9,0,0,0,27,32,17,0,0,0,14,37,28,0,4,0,5,43,9,0,0,0,6,18,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,3,0,4,92,3,4,3,63,166,0,0,0,0,5,5,0,0,0,0,14,14,10,0,0,0,21,29,21,5,0,0,9,34,25,0,3,0,3,35,11,0,0,0,0,18,9,0,0,0,0,19,0,0,0,4,0,8,0,0,0,0,0,0,82,3,13,10,58,163,0,0,0,0,19,19,0,0,0,0,15,15,19,0,0,0,43,64,40,3,5,0,25,69,55,0,5,0,6,73,26,0,4,0,5,37,29,0,0,0,0,32,12,0,0,4,0,16,0,0,0,3,0,4,177,7,18,13,120,335
80101100403,0,0,0,0,14,18,0,0,0,0,9,9,8,3,0,0,18,27,20,0,4,0,16,39,9,0,9,0,9,25,10,0,4,0,10,18,7,0,0,0,0,14,4,0,5,5,0,11,4,0,0,0,0,4,59,8,20,0,73,163,0,0,0,0,15,15,0,0,0,0,0,0,12,3,0,0,22,35,23,7,4,0,15,51,5,0,12,0,12,30,4,0,9,6,3,24,4,0,0,0,0,11,4,0,0,3,0,7,0,0,0,3,0,7,56,8,26,10,79,179,0,0,0,0,31,36,0,0,0,0,12,12,13,5,0,0,42,67,48,3,11,0,32,91,15,7,14,0,23,56,14,0,9,3,10,45,9,0,6,0,0,24,7,0,3,3,0,18,0,0,0,3,0,8,112,15,48,11,154,348
80101100404,0,0,0,0,15,15,0,0,0,0,3,3,11,0,0,0,15,22,25,0,0,0,14,36,9,0,7,0,8,24,5,0,0,0,0,10,9,0,6,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,61,3,8,0,60,134,0,0,0,0,5,5,0,0,0,0,3,3,14,0,0,0,11,23,24,9,0,0,14,47,5,0,0,0,7,20,4,0,3,0,4,12,13,0,7,3,0,22,4,0,0,0,0,8,0,0,0,4,0,0,62,6,19,7,53,155,0,0,0,0,25,25,0,0,0,0,11,11,17,0,0,0,34,54,48,10,3,0,24,80,13,6,9,0,18,49,10,0,7,0,3,21,20,0,9,6,0,34,11,0,0,0,0,12,0,0,0,4,0,0,122,13,30,9,109,282
80101100405,0,0,0,0,14,14,0,0,0,0,13,13,20,0,0,0,24,42,16,0,3,0,8,30,16,4,0,0,4,24,12,0,9,0,3,22,14,0,7,0,4,24,9,0,0,0,0,6,0,0,0,0,0,0,80,4,19,0,69,172,0,0,0,0,13,13,0,0,0,0,12,12,23,0,3,0,19,50,18,0,0,0,8,24,13,3,7,0,11,27,15,0,7,5,6,29,16,0,4,4,0,20,4,0,0,0,0,6,0,0,0,0,0,0,77,11,22,9,63,182,0,0,0,0,27,27,0,0,0,0,26,26,42,4,3,0,41,86,31,3,6,0,13,55,24,5,13,0,17,55,21,0,14,5,4,50,30,0,13,4,4,47,13,0,5,0,0,18,0,0,0,0,0,0,156,15,46,13,133,358
80101100406,0,0,0,0,26,26,0,0,0,0,17,18,20,0,0,0,42,57,15,4,3,0,12,33,16,3,4,0,14,34,16,0,7,0,3,29,16,0,6,0,0,25,3,0,0,0,0,9,4,0,0,0,0,3,89,10,18,3,118,242,0,0,0,0,21,21,10,0,0,0,19,25,10,0,3,0,31,46,22,0,8,0,26,50,15,0,4,0,6,30,18,8,12,0,9,45,11,3,0,6,4,25,0,0,0,3,0,9,0,0,0,0,0,3,89,12,29,15,113,256,0,0,0,0,43,43,5,0,0,0,39,45,32,0,5,0,68,100,35,0,8,0,38,85,26,10,11,0,18,61,39,8,11,0,15,76,29,3,13,6,0,43,8,0,0,3,4,23,4,0,0,0,0,8,174,22,50,19,230,492
80101100408,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,9,13,7,0,0,0,10,18,0,0,6,0,3,12,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,20,4,7,0,25,55,0,0,0,0,3,3,0,0,0,0,0,7,3,0,0,0,13,15,5,0,0,0,7,15,3,0,3,0,3,13,0,0,4,0,0,11,3,3,6,0,0,13,0,0,0,5,0,5,0,0,3,0,0,3,20,9,23,6,30,87,0,0,0,0,3,3,0,0,0,0,9,8,9,0,0,0,19,32,18,0,6,0,15,38,0,0,7,0,8,22,0,0,9,0,0,13,0,7,5,0,0,20,5,0,0,9,0,9,4,0,3,0,0,7,37,10,31,6,57,148
80101100409,0,0,0,0,7,7,0,0,0,0,10,10,14,0,0,0,20,40,18,3,0,0,12,31,4,0,3,0,11,20,10,0,5,0,3,15,8,0,5,0,4,15,4,0,0,0,0,10,0,0,0,0,0,0,53,3,13,4,61,135,0,0,0,0,8,8,0,0,0,0,13,13,12,0,0,0,18,27,15,0,0,0,12,30,9,0,4,0,11,22,5,0,4,0,10,19,6,0,4,4,0,16,0,0,3,5,0,8,0,0,0,3,0,4,44,5,13,11,61,143,0,0,0,0,14,14,0,0,0,0,20,20,26,0,0,0,38,65,27,5,3,0,19,57,14,0,7,0,16,40,13,0,9,0,9,28,18,0,10,6,4,28,5,0,3,3,0,16,0,0,0,3,0,3,105,6,28,10,125,283
80101100501,0,0,0,0,5,5,0,0,0,0,6,6,3,0,0,0,15,15,12,0,0,0,14,30,10,0,0,0,6,21,3,0,0,0,3,8,3,0,4,0,0,11,7,4,0,0,0,11,4,0,5,0,0,9,44,6,6,6,48,112,0,0,0,0,8,8,0,0,0,0,5,5,7,0,0,0,17,26,17,0,0,0,14,31,9,0,3,0,4,13,7,0,0,0,6,10,9,0,8,0,0,15,9,0,0,5,0,14,0,0,0,4,0,4,44,6,14,13,55,125,0,0,0,0,6,6,0,0,0,0,11,11,11,0,0,0,28,46,30,0,0,0,32,56,13,3,4,0,13,34,12,0,6,0,3,23,11,0,11,4,0,25,16,0,0,6,0,26,4,0,5,4,0,7,92,13,22,15,101,240
80101100502,0,0,0,0,11,11,0,0,0,0,19,19,3,0,0,0,17,20,19,0,4,0,10,30,18,0,4,0,13,36,19,0,9,0,5,30,9,0,0,0,3,15,15,0,0,0,0,18,0,0,0,0,0,0,77,0,15,4,75,168,0,0,0,0,13,13,0,0,0,0,3,3,12,0,0,0,14,33,14,0,6,0,12,39,22,0,4,0,15,41,19,0,6,0,5,25,4,0,0,0,4,18,8,0,0,4,0,17,0,0,0,5,0,3,79,3,22,11,73,188,0,0,0,0,21,21,0,0,0,0,19,19,17,0,0,0,32,48,37,0,7,0,25,64,34,0,8,0,26,69,33,0,15,0,11,60,21,0,9,0,3,32,22,0,3,8,0,29,3,0,0,8,0,6,163,3,32,17,144,360
80101100503,0,0,0,0,6,6,0,0,0,0,10,10,9,0,0,0,5,14,9,0,0,0,0,9,15,6,3,0,8,30,11,0,7,0,9,26,12,0,0,0,0,12,8,0,0,0,0,14,0,0,0,0,0,0,77,3,11,0,44,134,0,0,0,0,7,7,0,0,0,0,14,14,9,0,0,0,4,18,15,0,0,0,0,11,13,0,4,0,7,26,14,0,3,0,4,23,13,0,4,4,0,21,8,0,0,3,0,13,0,0,0,0,0,3,74,0,12,10,47,137,0,0,0,0,17,17,0,0,0,0,18,18,19,0,0,0,12,35,22,0,0,0,3,24,31,6,6,0,20,57,31,0,8,0,14,44,31,0,0,4,5,41,22,0,4,3,0,29,3,0,0,0,0,3,150,3,24,10,91,273
80101100504,0,0,0,0,7,7,0,0,0,0,8,8,0,0,0,0,15,17,14,0,0,0,14,32,10,0,6,0,9,22,10,0,8,0,5,15,8,0,9,0,6,15,6,0,0,0,0,11,0,0,0,0,0,0,51,4,17,0,49,120,0,0,0,0,7,7,0,0,0,0,6,6,10,0,0,0,15,23,15,0,4,0,9,24,4,0,6,0,13,22,11,0,8,0,6,33,7,0,12,6,8,31,10,0,4,7,0,19,0,0,3,0,0,9,52,3,34,12,65,168,0,0,0,0,10,10,0,0,0,0,10,10,10,0,0,0,30,42,34,0,3,0,27,58,14,3,13,0,20,47,15,0,17,0,11,46,11,4,15,6,7,45,12,0,8,7,0,26,5,0,3,0,0,14,100,7,55,15,113,293
80101100505,0,0,0,0,0,0,0,0,0,0,9,9,6,0,0,0,27,30,15,0,0,0,14,30,5,6,3,0,12,23,4,0,3,0,8,16,3,0,6,0,3,17,3,0,0,0,4,13,5,0,0,0,0,3,48,3,15,0,80,146,0,0,0,0,9,9,0,0,0,0,9,12,12,0,0,0,17,29,8,0,5,0,24,39,7,0,3,0,14,26,4,4,6,0,6,15,3,3,14,3,5,31,0,0,5,5,0,15,0,0,0,5,0,10,44,9,30,16,81,180,0,0,0,0,4,4,0,0,0,0,16,20,18,0,0,0,49,64,27,0,8,0,32,67,11,7,4,0,26,48,7,4,5,0,15,33,16,3,17,3,11,45,4,0,3,5,5,27,4,0,0,8,0,8,95,8,43,20,159,326
80101100506,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,7,4,6,0,0,0,4,4,0,0,0,0,11,16,8,0,4,0,0,9,9,0,8,0,0,15,4,0,4,0,0,11,0,0,0,0,0,3,27,0,13,5,35,79,0,0,0,0,7,7,0,0,0,0,9,9,3,0,0,0,6,9,0,0,0,0,6,7,6,5,4,0,5,15,9,0,3,0,3,20,7,0,7,0,8,20,8,0,0,0,0,7,0,0,3,0,0,8,30,4,18,4,45,96,0,0,0,0,8,8,0,0,0,0,13,13,0,0,0,0,14,14,7,0,0,0,9,19,8,5,6,0,15,29,14,0,4,0,6,27,14,0,7,5,10,36,9,0,4,4,0,22,4,0,3,0,0,6,52,3,30,7,79,177
80101100507,0,0,0,0,9,9,0,0,0,0,13,13,3,0,0,0,15,15,11,0,0,0,7,20,20,0,0,0,15,32,16,0,0,0,0,12,14,0,0,0,0,12,9,0,5,0,0,14,5,0,0,0,5,9,70,3,5,0,52,132,0,0,0,0,11,11,0,0,0,0,4,4,6,0,0,0,8,20,10,0,0,0,8,19,16,0,0,0,5,25,18,3,0,0,0,19,10,0,0,0,0,16,9,0,0,0,0,15,3,0,0,0,0,4,72,3,8,8,43,138,0,0,0,0,18,18,0,0,0,0,11,11,9,0,0,0,22,32,26,0,0,0,18,42,30,0,3,0,16,54,28,3,0,0,0,36,27,0,4,0,0,30,17,0,3,0,0,24,7,0,0,0,5,10,140,6,15,8,89,265
80101100508,0,0,0,0,4,4,0,0,0,0,6,6,0,0,0,0,0,3,3,0,0,0,4,13,17,0,0,0,0,16,7,0,4,0,0,11,3,0,0,3,0,7,10,0,0,0,0,6,0,0,0,0,0,0,47,0,3,3,19,75,0,0,0,0,7,7,0,0,0,0,5,5,0,0,0,0,10,15,10,0,0,0,3,16,12,3,0,0,3,20,11,0,3,0,0,12,4,0,0,0,0,3,7,0,0,3,0,14,0,0,0,0,0,0,47,0,4,6,38,96,0,0,0,0,18,18,0,0,0,0,7,7,0,0,0,0,18,20,20,0,0,0,10,25,26,6,4,0,6,39,14,0,4,0,0,27,8,0,0,3,0,15,15,0,5,3,0,23,0,0,0,0,0,0,91,6,9,7,60,171
80101100509,0,0,0,0,10,10,0,0,0,0,14,14,7,0,0,0,22,29,28,3,0,0,7,37,23,0,3,0,13,35,10,0,0,0,3,14,10,0,0,0,0,9,9,0,0,4,0,10,3,0,0,5,0,10,87,3,3,8,67,170,0,0,0,0,12,12,0,0,0,0,7,7,14,0,0,0,26,45,26,4,6,0,8,40,16,0,5,0,13,29,15,0,4,0,5,26,14,0,3,4,0,26,6,0,4,3,0,7,0,0,0,0,0,0,89,3,18,9,68,186,0,0,0,0,21,21,0,0,0,0,14,14,26,5,0,0,46,70,55,3,6,0,17,80,34,0,4,0,26,69,26,3,9,0,4,42,22,0,7,4,0,32,13,0,4,7,0,19,3,0,0,6,0,11,178,11,28,20,137,361
80101100602,0,0,0,0,12,12,0,0,0,0,9,9,5,0,0,0,11,12,10,0,0,0,3,10,7,0,0,0,6,14,19,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,31,82,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,7,8,0,0,0,0,15,10,0,0,0,4,12,18,0,0,0,0,18,0,0,4,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,51,0,3,3,18,69,0,0,0,0,13,13,0,0,0,0,9,9,4,0,0,0,11,16,18,0,0,0,10,29,18,0,0,0,5,27,37,0,0,0,3,40,6,0,4,0,0,12,6,0,0,0,0,4,0,0,0,0,0,0,95,4,5,3,46,155
80101100604,0,0,0,0,13,13,0,0,0,0,8,8,8,0,0,0,4,18,23,0,0,0,7,29,14,0,0,0,6,19,12,0,0,0,0,14,4,0,0,0,0,4,0,0,0,4,0,7,0,0,0,0,0,0,58,0,5,4,41,106,0,0,0,0,14,14,0,0,0,0,5,5,13,0,0,0,9,23,19,0,6,0,0,32,9,0,0,0,5,14,11,0,5,0,0,11,9,0,0,0,0,9,0,0,3,6,0,3,0,0,0,0,0,0,61,3,17,5,32,118,0,0,0,0,18,18,0,0,0,0,13,13,23,0,0,0,13,42,38,0,9,0,6,60,19,0,5,0,9,33,23,0,4,0,0,28,14,0,0,0,0,15,0,0,3,5,0,8,0,0,0,0,0,0,125,5,24,5,70,222
