SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
80107107806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,5,5,6,3,9,6,0,9,13,4,17,6,3,5,10,4,16,12,0,12,16,0,21,8,0,12,17,0,17,7,0,7,0,3,0,111,32,141
80107107807,0,0,0,0,0,0,0,0,0,0,10,10,0,9,9,0,4,4,5,0,5,0,0,4,0,3,4,3,0,3,0,4,9,6,0,3,10,0,8,6,0,6,12,0,12,8,0,8,12,0,20,0,0,0,0,0,0,61,34,96
80107107808,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,5,3,0,0,0,6,4,13,3,12,14,7,3,10,5,6,14,5,0,8,14,10,17,10,0,10,5,0,11,14,0,12,26,4,32,3,0,3,0,0,0,104,44,152
80107107809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,4,9,0,9,3,0,5,5,0,5,7,0,7,6,0,6,10,0,10,8,0,8,22,0,22,6,0,6,0,0,0,76,4,85
80107107810,0,0,3,0,0,0,0,8,8,0,4,3,3,15,23,0,11,9,12,13,25,15,3,18,10,8,13,14,6,19,5,6,16,5,3,14,23,0,26,18,0,18,12,0,12,10,0,10,31,0,38,3,0,4,0,3,5,165,86,245
80107107811,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,5,7,12,13,9,22,4,4,16,13,6,14,7,6,18,7,13,17,21,9,32,22,0,22,17,0,17,15,0,15,28,0,24,13,0,15,0,5,5,156,68,223
80107107812,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,6,3,0,8,0,6,6,4,7,9,6,5,10,13,9,12,6,3,5,20,0,17,14,0,14,8,0,8,9,0,9,15,0,15,9,0,9,0,0,0,96,32,132
80107107813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,3,0,6,3,0,0,4,5,4,4,3,6,8,8,0,8,15,3,9,12,0,12,8,0,12,0,0,0,31,0,31,5,0,5,0,0,0,89,27,120
80107107814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,3,6,5,0,5,3,0,6,3,5,6,15,0,13,9,0,9,20,0,21,12,0,12,55,0,60,3,0,3,0,0,0,140,18,160
80107107815,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,5,7,3,7,7,7,3,6,4,7,8,0,6,10,6,0,9,10,9,17,9,0,8,15,0,18,11,0,11,19,0,19,3,0,3,0,0,0,88,42,133
80107107816,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,5,11,0,13,8,0,8,9,0,9,3,0,3,41,0,41,4,0,4,0,0,0,85,10,91
80107107817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,4,3,0,6,6,0,9,3,0,3,9,0,9,4,0,4,22,0,23,11,0,11,0,0,0,71,12,81
80107107818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,6,0,0,0,3,0,5,4,5,7,12,0,12,10,0,10,20,0,20,12,0,12,43,0,44,8,0,8,0,0,0,123,11,134
80107107819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,7,0,7,0,0,4,9,0,9,4,0,4,6,0,6,8,0,8,15,0,15,0,0,0,0,0,0,69,7,77
80107107820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,5,11,3,0,3,11,0,11,10,0,10,13,5,14,24,0,24,11,0,11,14,0,14,26,0,26,0,0,0,0,4,4,120,21,137
80107107821,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,3,3,0,3,6,0,4,0,0,5,0,0,0,4,0,4,3,3,7,10,3,10,17,0,17,20,0,20,14,0,14,36,0,36,8,0,8,4,0,4,119,17,142
80107107901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,8,0,0,3,0,0,0,4,0,4,4,4,6,11,3,16,9,0,9,9,0,9,8,0,8,21,4,26,6,0,6,0,0,0,81,23,104
80107107902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,7,0,4,7,3,0,6,3,0,3,0,3,0,7,0,14,11,0,11,16,0,16,13,0,13,42,0,41,5,3,9,0,0,0,117,21,138
80107107903,0,0,3,0,0,0,0,4,3,0,4,4,0,3,3,0,3,3,4,3,3,0,0,6,4,4,9,5,3,8,0,0,6,6,0,6,17,4,20,19,0,19,23,3,28,8,0,8,27,0,27,8,0,11,0,0,0,128,35,164
80107107904,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,0,3,4,8,0,8,13,0,18,10,0,10,8,0,8,13,0,13,34,3,38,3,0,3,0,0,0,119,12,129
80107107905,4,4,4,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,9,0,12,5,5,3,6,4,8,10,0,10,0,3,4,9,4,11,11,0,8,15,0,15,13,6,13,9,0,9,26,0,28,5,0,5,0,0,0,124,25,145
80107107906,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,8,8,4,10,5,0,4,3,0,3,9,5,14,5,0,9,14,0,14,15,0,15,6,0,6,35,4,42,4,0,4,0,0,0,113,20,135
80107107907,0,0,0,0,0,0,0,3,3,0,0,0,0,9,4,0,0,0,3,0,3,0,3,3,0,5,7,0,3,4,7,0,3,0,0,0,7,0,7,9,0,9,9,0,8,6,0,6,22,0,25,11,0,11,0,0,0,80,25,104
80107107908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,5,0,3,3,3,5,0,0,4,11,0,9,14,0,14,11,0,11,7,0,7,20,0,19,4,0,6,0,0,0,72,16,90
80107107909,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,3,3,0,3,9,5,13,0,4,0,3,5,10,4,0,4,11,0,14,7,0,7,0,0,0,7,0,7,8,0,12,3,0,5,0,0,0,67,25,93
80107108002,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,7,10,9,3,13,7,14,14,7,10,16,6,9,19,8,5,15,10,5,14,19,14,27,12,0,12,0,0,3,7,0,7,12,0,17,3,0,3,0,0,0,111,84,197
80107108003,0,0,3,0,0,0,0,0,0,0,13,13,5,17,17,4,13,21,10,6,15,3,14,17,10,16,27,21,14,38,18,11,28,17,10,29,42,19,63,32,6,38,16,6,25,10,6,15,47,7,55,18,7,22,0,0,0,253,160,421
80107108006,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,5,4,0,11,15,3,6,12,11,10,21,3,9,12,6,25,32,10,0,5,5,0,7,0,0,0,4,0,8,0,0,0,0,0,0,46,83,126
80107108007,4,0,0,0,0,0,0,4,4,0,6,8,0,15,15,0,7,7,3,4,10,0,9,7,0,12,15,13,3,15,8,13,19,10,6,8,25,6,33,14,0,12,14,0,16,12,0,12,27,6,29,6,4,13,6,5,6,138,96,234
80107108008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,4,0,4,3,6,11,8,0,8,6,0,10,0,0,0,11,0,15,4,0,4,0,0,0,40,19,64
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,3,3,0,0,0,0,0,0,0,0,0,5,10,8,0,7,7,3,0,3,0,11,15,8,12,19,14,20,31,3,13,18,14,12,19,24,28,46,24,3,24,20,5,24,6,3,10,29,4,36,3,3,7,0,0,0,145,127,273
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,0,0,0,0,0,0,3,3,0,3,3,5,8,10,3,5,4,8,7,15,4,10,15,7,35,42,12,21,34,4,23,29,9,16,22,28,23,53,17,4,20,15,4,17,7,0,6,11,6,15,3,0,5,0,0,0,133,183,313
80107108014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,4,0,4,0,0,0,20,0,18
80107108015,0,3,3,0,4,4,0,5,5,0,8,8,0,11,11,0,7,7,0,4,6,6,5,13,6,16,18,3,26,36,13,19,34,16,14,25,21,21,39,19,0,19,7,9,11,6,0,6,8,3,13,0,0,3,0,0,0,109,144,251
80107108016,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,6,5,4,8,15,6,9,15,3,10,14,14,11,26,13,11,23,20,16,33,11,0,11,8,3,14,6,0,6,13,6,21,8,0,10,0,0,0,96,95,196
80107108101,0,4,4,0,0,0,0,0,0,0,0,6,0,3,6,0,3,3,4,0,7,5,0,4,6,6,9,3,10,13,9,3,10,6,0,6,24,6,25,13,0,13,9,0,13,3,0,3,16,0,16,3,4,8,0,0,0,106,37,150
80107108102,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,4,5,6,4,5,0,3,3,0,5,9,4,0,7,4,4,11,0,3,8,17,0,18,13,0,13,7,0,11,4,0,4,15,0,17,6,0,10,0,5,7,94,37,131
80107108103,0,0,0,0,0,3,0,0,0,0,3,6,0,6,6,5,0,5,3,0,4,6,3,8,8,0,9,14,0,14,9,4,9,6,0,5,4,0,4,13,0,13,14,0,14,15,0,15,26,0,28,12,0,14,0,0,0,121,33,153
80107108104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,6,0,6,12,0,14,5,0,5,12,0,12,8,0,8,28,0,27,4,0,4,0,0,0,89,15,103
80107108105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,0,4,10,0,15,7,3,14,11,0,11,16,0,16,9,0,9,28,0,28,9,0,10,0,0,0,103,17,118
80107108106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,3,4,0,4,4,0,4,4,3,6,5,6,4,4,6,11,14,0,14,11,5,20,8,0,8,16,0,12,13,0,13,12,0,6,0,0,0,96,29,128
80107108107,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,6,0,0,0,8,0,3,4,0,7,0,0,8,6,3,5,10,0,9,8,0,8,15,0,18,10,0,10,21,4,23,3,0,3,0,0,0,86,17,105
80107108108,0,0,3,0,0,0,0,3,3,4,5,3,3,7,9,0,0,4,6,0,6,6,4,9,6,8,11,3,3,6,9,6,11,10,7,18,18,5,18,18,0,18,8,0,9,7,0,7,21,0,21,7,0,11,0,0,0,127,42,170
80107108109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,3,5,11,9,0,10,14,3,19,15,0,19,20,0,17,7,0,7,13,0,12,0,0,0,0,0,0,92,11,106
80107108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,3,0,5,6,0,6,4,0,4,0,0,0,8,4,12,14,0,16,14,0,14,3,0,3,23,0,23,8,0,8,3,0,3,88,17,103
80107108112,0,0,0,0,0,0,0,0,0,0,3,3,0,7,6,0,0,0,0,7,7,5,4,7,11,3,8,8,10,19,10,4,16,0,6,9,15,4,23,14,0,11,7,0,7,4,0,8,0,0,0,3,0,3,0,0,4,78,48,125
80107108113,0,3,3,0,0,0,0,0,0,0,3,3,0,18,20,0,12,12,9,4,9,3,15,20,3,4,7,6,4,13,0,10,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,9,37,77,119
80107108114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,4,3,4,10,0,3,6,3,4,6,7,5,5,3,0,8,16,0,20,8,0,8,5,5,5,4,0,4,8,6,9,0,0,0,0,0,4,71,36,106
80107108201,0,0,0,0,0,0,0,0,0,4,0,5,0,5,4,0,3,5,3,7,9,0,6,8,3,4,6,8,0,6,3,3,3,3,0,11,9,4,10,8,0,10,9,0,9,4,0,4,11,0,11,3,0,3,0,0,0,75,38,112
80107108202,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,4,4,3,6,5,0,5,0,3,3,9,4,6,6,0,6,11,0,13,8,0,8,11,0,11,5,0,5,0,0,0,67,23,84
80107108203,0,0,0,0,0,0,0,5,5,0,6,6,9,30,34,0,8,11,11,8,15,8,6,14,8,9,14,11,3,14,5,3,9,6,6,13,23,5,25,16,3,15,8,0,13,5,0,5,18,0,18,9,0,9,0,0,3,124,85,210
80107108204,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,3,3,3,3,6,12,5,6,14,0,0,5,5,0,5,11,0,11,9,0,8,11,0,11,7,0,7,35,0,34,6,0,6,0,0,0,102,25,124
80107108205,0,5,5,0,0,0,0,0,0,0,3,3,0,9,10,0,0,0,4,0,10,4,5,15,4,0,3,6,5,14,7,4,11,3,0,6,9,5,11,13,0,13,10,0,6,4,0,4,7,0,15,8,0,9,0,0,0,82,44,128
80107108206,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,0,7,7,9,3,8,3,6,11,7,3,6,0,0,0,5,0,3,5,0,5,0,8,13,11,0,10,8,0,7,8,0,8,13,0,13,7,0,7,0,0,0,76,32,109
80107108207,0,3,5,0,0,0,0,0,0,0,4,4,0,13,12,4,6,8,6,10,18,4,14,18,25,7,28,21,4,27,9,3,15,11,0,12,25,3,34,13,0,13,18,0,14,14,0,14,27,4,34,5,0,5,0,0,3,189,79,265
80107108208,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,5,0,0,7,3,0,4,0,0,0,4,0,4,3,0,3,0,3,5,0,0,0,5,0,5,8,0,8,28,0,26,0,0,0,0,0,0,61,15,75
80107108209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,6,4,3,6,7,0,9,6,0,6,0,0,0,4,3,11,8,0,8,11,0,11,8,0,8,19,0,23,3,0,3,0,0,0,74,14,90
80107108210,0,3,5,0,0,0,0,0,0,0,4,4,0,3,3,0,7,7,8,0,6,0,5,0,11,5,13,8,4,14,3,8,8,13,4,12,15,8,18,14,0,14,15,0,13,8,0,13,40,3,45,10,0,10,3,0,3,142,49,189
80107108211,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,7,5,6,9,0,11,5,0,9,0,0,0,11,3,16,5,0,5,14,6,16,5,0,5,24,0,28,4,0,4,0,0,0,105,25,124
80107108212,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,5,0,0,0,5,4,12,6,3,7,10,5,14,3,3,8,3,0,5,17,5,19,16,0,16,3,0,8,7,0,7,27,0,28,10,0,10,0,0,0,113,32,151
80107108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,5,4,3,7,4,7,8,5,11,9,3,11,5,0,9,8,0,6,21,11,26,19,0,16,21,3,19,11,0,11,48,0,43,5,0,11,0,0,0,160,42,199
80107108214,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,3,0,3,0,4,0,0,0,3,0,6,3,0,7,5,3,11,10,0,10,7,0,9,8,0,8,16,0,20,0,0,0,0,0,0,64,31,91
80107108215,3,4,7,0,0,0,0,8,10,0,4,4,0,17,25,4,12,17,7,10,12,3,17,18,6,19,24,9,12,23,7,16,25,5,10,14,21,24,38,19,0,21,8,4,9,3,3,9,8,7,14,7,0,9,0,4,11,111,174,284
80107108216,0,0,0,0,0,0,0,0,0,0,4,4,3,7,11,6,4,8,5,5,8,5,0,5,3,0,9,9,0,10,4,5,12,11,0,10,18,9,34,11,0,11,12,4,10,9,0,11,17,0,19,3,0,3,0,0,0,108,52,158
80107108217,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,4,0,3,3,0,3,3,4,3,7,12,0,12,7,0,7,7,0,7,20,3,22,12,0,12,16,0,17,9,0,9,31,0,30,4,0,4,0,0,0,118,28,143
80107108218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,6,0,3,3,10,3,11,8,0,10,7,0,4,3,4,10,16,4,18,9,0,9,11,0,11,11,0,11,27,0,24,5,0,5,0,0,0,108,31,138
80107108219,0,6,6,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,3,3,8,4,3,9,4,0,11,4,8,13,10,6,18,8,3,12,25,7,28,9,0,7,21,0,20,7,0,7,29,0,29,13,0,13,0,3,4,139,57,195
80107108220,0,0,0,0,0,0,0,3,3,0,0,0,0,8,8,0,0,0,0,4,9,0,9,5,6,3,9,9,0,9,7,5,11,7,4,14,14,10,22,7,0,7,16,6,20,5,0,5,20,4,25,8,0,9,0,0,0,112,56,173
80107108221,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,6,5,0,3,5,3,5,4,3,4,5,3,10,0,3,3,17,3,22,12,0,12,8,5,13,12,0,12,21,0,25,4,0,4,0,0,0,90,28,120
80107108222,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,5,5,3,0,9,3,5,9,15,5,17,0,0,4,9,0,7,3,0,4,13,3,15,10,0,10,17,0,17,11,0,11,24,0,28,6,0,6,0,0,0,117,25,139
80107108223,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,4,4,0,3,4,0,0,0,8,0,6,3,5,3,4,0,6,6,0,11,15,0,14,12,0,14,6,0,6,10,0,10,5,0,8,6,0,6,0,0,0,81,23,97
80107108224,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,5,6,6,14,5,6,8,0,0,11,19,0,19,5,5,8,9,3,14,18,0,21,10,0,10,13,3,11,4,0,6,23,4,27,3,0,3,0,0,0,115,36,152
80107108225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,3,3,3,9,7,0,7,5,3,4,3,0,3,8,0,11,11,0,11,11,0,11,3,0,3,15,0,15,3,0,3,0,3,3,79,21,105
80107108226,0,0,0,0,5,5,0,4,4,0,8,8,0,12,12,7,6,13,7,0,5,7,5,16,5,4,8,8,6,11,3,3,8,13,4,14,13,9,20,19,4,18,17,5,20,13,0,13,21,0,20,0,0,6,0,0,3,122,86,206
80107108227,0,0,0,0,0,0,0,0,0,0,5,5,0,13,15,0,5,3,3,6,4,3,4,9,10,5,10,3,3,7,7,7,7,9,0,8,10,6,22,14,0,14,19,0,22,11,0,11,21,0,22,3,0,3,0,4,4,121,48,169
80107108228,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,6,0,0,6,0,3,4,7,0,6,3,3,5,0,0,4,5,3,4,8,0,11,4,0,4,3,0,3,4,0,4,14,0,12,3,0,3,0,0,0,61,16,81
80107108229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,5,0,9,5,0,3,8,0,8,4,6,12,10,0,8,21,6,19,16,0,16,12,0,12,5,0,5,46,0,46,4,0,4,0,0,0,144,15,160
80107108230,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,5,4,0,4,4,0,6,7,3,10,5,0,7,6,0,9,13,5,17,4,0,4,8,0,8,5,0,5,24,0,24,9,0,9,0,0,0,98,16,114
80107108231,0,5,5,0,0,0,0,0,0,0,3,3,0,6,6,3,0,5,0,3,3,3,4,9,0,6,7,6,0,9,7,3,9,3,4,4,9,0,12,9,0,9,9,0,11,7,0,7,18,0,21,9,0,9,0,0,0,80,39,125
80107108232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,7,0,4,0,0,3,9,0,9,5,0,5,9,0,9,9,0,9,48,0,48,5,0,5,0,0,0,97,3,102
80107108233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,12,5,0,5,4,0,4,5,4,4,12,4,20,6,0,6,5,0,4,13,0,11,13,0,14,3,0,3,0,0,0,80,28,105
80107108234,0,0,0,0,0,0,0,4,4,0,3,3,0,0,3,4,7,9,7,8,9,4,4,8,3,0,3,6,0,4,0,3,5,3,4,6,17,0,16,7,0,7,10,0,10,10,0,10,18,0,15,3,0,3,0,0,0,83,32,115
80107108235,3,0,4,0,0,4,0,0,0,0,0,0,5,4,5,3,3,5,4,5,7,0,4,8,7,0,12,14,7,19,6,0,9,9,4,14,22,4,25,21,0,20,20,0,27,8,0,11,27,4,32,5,0,5,0,0,0,159,50,206
80107108236,0,0,0,0,0,0,0,0,0,0,3,3,3,5,11,0,4,4,5,5,8,8,5,8,6,3,10,6,0,10,12,5,12,9,5,16,14,10,27,21,0,22,9,0,9,16,0,16,33,0,37,7,0,7,0,0,0,160,38,200
80107108237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,5,3,6,4,9,0,0,3,4,0,4,8,0,7,6,0,6,6,0,10,11,0,11,57,0,63,4,0,4,0,0,0,123,14,136
80107108238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,5,0,0,0,9,0,11,0,0,0,4,0,8,12,0,10,10,0,10,11,0,10,11,0,11,43,0,44,9,0,9,0,0,0,110,9,122
80107108239,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,5,5,0,3,5,0,0,6,3,0,10,4,5,12,3,0,0,13,4,17,3,0,3,11,0,11,4,0,4,26,0,26,5,3,9,0,0,0,80,24,106
80107108240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,5,0,5,0,0,0,5,0,5,0,0,3,5,0,10,7,0,7,8,0,12,8,0,8,26,0,26,0,0,0,0,0,0,68,7,80
80107108241,0,0,0,0,3,3,0,0,0,0,0,0,0,8,8,0,0,5,4,0,3,0,5,5,8,3,13,5,3,15,10,4,10,3,0,8,15,0,15,20,0,20,5,0,5,9,0,9,31,0,39,10,0,7,0,0,0,129,33,160
80107108301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,3,0,3,13,0,9,11,3,9,4,0,6,11,3,20,17,0,17,28,0,29,11,0,11,51,0,58,9,0,9,0,0,0,159,15,178
80107108302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,5,5,5,0,11,0,3,7,4,0,4,12,0,15,8,0,8,15,0,16,14,0,14,45,0,45,8,0,5,0,0,0,119,25,144
80107108303,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,9,0,0,0,8,0,10,10,3,12,5,0,10,6,4,8,16,6,22,11,0,11,16,3,22,6,0,6,42,0,42,3,0,6,0,0,0,142,27,170
80107108401,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,5,0,5,0,5,0,0,6,5,6,9,3,0,7,4,0,4,3,0,3,17,0,15,3,0,3,0,0,0,55,18,71
80107108402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,0,0,6,0,0,3,0,0,0,3,0,3,7,3,10,6,0,6,3,0,7,9,0,9,22,0,29,6,4,4,0,0,0,67,19,85
80107108403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,3,3,5,6,3,9,4,0,4,6,0,10,5,0,3,8,0,11,11,8,16,7,0,7,12,0,12,15,0,15,18,0,24,5,0,5,0,0,0,95,26,115
80107108404,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,3,5,11,3,3,3,5,5,7,5,3,7,10,4,11,3,5,13,6,8,14,15,3,19,6,0,6,13,0,13,10,0,10,23,6,23,3,0,3,0,0,0,106,55,161
80107108405,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,0,0,3,3,3,10,0,0,5,3,0,3,5,0,5,0,3,0,10,8,17,8,0,14,10,0,9,11,0,11,35,0,36,0,0,0,0,0,0,110,26,136
80107108406,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,5,3,0,3,8,0,8,0,0,4,5,3,7,0,0,9,8,0,8,3,0,3,13,0,13,3,0,3,12,0,14,4,0,4,0,0,0,75,17,94
80107108407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,7,9,0,12,0,0,7,5,0,7,5,0,7,9,0,9,10,0,11,9,0,9,23,4,30,5,0,5,0,0,0,92,12,105
80107108408,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,3,6,4,0,0,4,0,8,3,0,5,0,0,7,3,0,9,13,4,15,13,0,13,12,0,15,17,4,21,31,0,31,5,0,5,0,0,0,114,27,141
80107108409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,5,0,6,4,3,0,9,0,0,0,0,0,0,6,0,8,8,0,8,11,0,11,3,0,3,33,0,33,3,0,3,0,0,0,76,12,84
