SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
80107108202,0,0,8,8,0,0,0,0,10,0,8,22,8,0,0,15,10,0,0,14,6,0,0,11,12,0,0,12,3,0,0,7,0,0,0,0,52,4,30,89,0,0,12,12,0,0,4,5,6,3,0,13,11,0,4,15,11,0,3,16,7,0,4,10,9,0,5,13,0,0,0,3,0,0,0,6,57,3,34,91,0,0,16,16,0,0,4,5,18,4,9,31,22,0,12,31,22,0,4,26,18,0,6,25,16,0,9,26,4,0,5,12,0,0,0,5,110,13,63,178
80107108203,0,0,7,7,0,3,3,10,9,8,13,31,15,0,10,21,8,6,13,25,7,0,8,19,18,0,8,23,10,0,0,16,0,0,0,8,71,21,71,158,0,0,10,10,0,8,3,13,7,7,11,33,16,3,8,31,12,0,7,21,5,0,14,24,21,0,19,41,9,0,21,30,0,0,4,4,71,18,100,194,0,0,20,20,0,11,11,18,22,16,24,62,33,5,18,55,16,5,21,44,12,7,20,43,39,0,32,68,16,0,28,43,0,0,8,11,140,39,172,351
80107108204,0,0,18,18,0,0,12,12,0,8,6,12,5,5,11,23,20,3,9,28,13,5,4,27,18,0,4,18,14,0,0,16,0,0,0,0,71,19,70,155,0,0,9,9,0,0,12,12,0,7,9,15,12,3,3,23,17,0,4,24,11,0,6,16,17,0,8,21,12,0,0,13,0,0,0,0,70,17,49,135,0,0,20,20,0,0,23,23,0,9,12,31,22,10,14,45,37,4,15,55,29,4,11,42,30,0,7,37,25,0,5,30,0,0,0,0,142,33,116,286
80107108205,0,0,12,12,0,0,4,4,0,3,11,13,7,6,13,25,9,0,13,18,10,4,9,22,13,0,6,16,3,0,4,3,0,0,0,0,52,8,57,119,0,0,6,6,0,3,9,14,6,3,6,18,15,0,8,26,4,0,15,17,14,0,6,26,9,0,7,16,0,0,0,0,0,0,0,0,54,11,59,124,0,0,15,15,0,0,11,19,8,3,12,30,28,4,17,52,14,0,21,36,25,0,14,45,18,0,15,38,3,0,3,13,0,0,0,0,108,21,118,244
80107108206,0,0,8,8,0,0,14,18,5,4,10,18,11,6,5,17,8,3,9,23,3,0,3,7,9,0,4,18,7,0,5,10,0,0,0,0,47,15,60,121,0,0,17,17,0,0,12,14,10,3,4,20,13,4,7,15,10,0,9,22,8,0,0,10,11,0,9,16,0,0,5,8,0,0,3,3,47,11,57,118,0,0,25,25,0,3,26,32,12,5,17,36,23,4,7,32,24,3,13,40,13,0,6,19,19,0,11,34,8,0,3,13,0,0,3,3,101,24,118,239
80107108207,0,0,14,14,0,0,14,14,9,20,26,54,24,3,11,32,17,5,7,31,15,0,12,33,24,0,7,35,21,0,0,21,8,0,4,10,113,27,101,245,0,0,17,17,0,0,16,18,9,11,16,40,27,3,15,47,14,4,14,35,17,6,8,29,22,0,24,52,28,0,23,47,0,0,4,7,111,31,134,283,0,0,28,28,0,0,32,34,8,28,44,90,52,10,17,78,29,11,23,66,34,5,23,61,50,0,32,79,51,0,23,76,6,0,12,22,226,61,239,531
80107108208,0,0,10,10,0,0,4,4,0,0,3,3,10,0,3,16,15,0,0,11,7,0,0,8,11,0,0,7,8,0,4,9,0,0,0,0,48,4,29,82,0,0,7,7,0,0,3,0,0,0,0,5,15,0,0,21,11,0,4,15,13,0,3,13,9,0,3,10,6,0,3,12,0,0,0,0,50,5,27,85,0,0,19,19,0,0,9,6,0,0,6,10,26,9,5,35,23,3,4,29,17,0,4,24,19,0,4,21,16,0,3,22,0,0,0,0,98,8,52,164
80107108209,0,0,14,14,0,0,3,10,3,0,5,12,6,0,7,11,14,0,3,17,10,0,4,11,10,0,4,15,14,0,0,13,0,0,0,6,51,7,45,101,0,0,4,4,0,0,11,12,4,4,0,6,14,0,4,20,13,0,4,14,7,0,7,15,11,0,5,18,6,0,3,11,0,0,0,0,54,9,43,101,0,0,22,22,0,3,17,17,4,0,6,19,21,7,8,35,27,0,6,36,11,0,8,29,20,5,9,28,17,0,3,24,4,0,0,0,107,15,88,206
80107108210,0,0,14,14,0,0,15,15,8,11,12,29,18,8,6,31,21,6,10,45,13,4,8,23,22,0,4,27,8,0,4,9,4,0,0,7,94,26,76,198,0,0,11,11,0,0,4,4,10,0,7,17,20,6,7,33,22,9,13,42,15,3,10,28,23,0,9,37,5,0,7,14,3,0,0,6,96,27,64,182,0,0,27,27,0,0,23,22,18,14,13,44,37,9,10,58,42,17,20,81,25,3,17,52,42,4,16,59,13,0,7,25,6,0,5,10,187,50,146,384
80107108211,0,0,8,8,0,0,10,8,9,4,4,10,16,9,4,30,13,4,8,15,8,0,0,11,14,0,0,14,9,0,0,10,0,0,0,0,68,15,36,120,0,0,9,9,0,0,11,16,10,7,3,21,16,7,3,27,5,0,11,19,5,0,5,16,18,0,8,26,8,0,0,9,0,0,0,0,66,19,56,140,0,0,17,17,0,4,18,20,16,10,7,30,36,15,10,54,20,9,14,43,14,0,7,24,37,0,11,44,13,3,3,17,0,0,0,0,132,38,87,254
80107108212,0,0,18,18,0,0,18,16,4,5,11,23,17,3,9,25,12,4,7,23,17,0,6,22,15,5,0,28,5,0,0,7,5,0,0,0,67,22,65,160,0,0,9,12,0,0,6,8,5,6,11,23,20,4,4,22,13,0,5,28,12,0,10,26,15,4,8,32,0,0,4,7,0,0,0,0,68,21,59,150,0,0,20,25,0,5,19,26,10,17,21,44,34,10,8,46,26,3,12,47,25,5,13,48,39,5,12,56,10,4,5,13,5,0,0,3,137,41,125,310
80107108213,0,0,15,15,0,0,16,19,7,8,15,36,32,5,15,54,20,9,5,33,14,4,3,18,24,4,7,30,7,0,3,13,0,0,0,4,107,29,80,213,0,0,19,19,0,0,7,7,15,7,13,36,30,7,9,49,28,3,7,37,10,3,0,14,19,0,18,38,0,0,3,9,0,0,0,0,103,29,84,213,0,0,35,35,0,0,20,21,28,17,27,74,67,14,22,100,42,9,18,70,25,6,11,35,44,4,27,74,9,4,4,11,0,0,3,4,214,52,156,426
80107108214,0,0,9,9,0,0,9,6,0,3,5,12,4,0,12,16,11,3,7,23,4,0,8,19,10,0,0,12,3,0,0,3,0,0,0,0,41,8,51,102,0,0,7,7,0,3,3,3,4,4,5,10,5,0,5,12,13,0,0,12,8,0,9,20,8,0,10,19,3,0,4,8,0,0,0,3,45,6,39,93,0,0,16,16,0,5,7,13,5,7,12,24,19,0,16,28,23,4,11,35,21,0,17,33,24,0,10,32,8,0,4,8,6,0,4,8,87,22,91,196
80107108215,0,0,10,10,0,5,9,15,11,14,23,42,15,0,15,26,12,3,23,41,10,0,20,26,7,0,10,15,0,0,5,5,0,0,0,0,46,22,118,185,0,0,7,9,0,6,8,12,13,12,22,49,10,0,26,37,7,3,43,51,6,0,23,30,7,0,20,25,0,0,11,11,0,0,7,7,45,25,163,229,0,0,16,15,0,10,22,29,21,25,42,92,28,3,35,68,19,3,70,92,12,0,42,56,8,0,33,36,0,0,19,18,0,0,3,3,85,45,281,415
80107108216,0,0,6,6,0,0,13,11,14,8,18,38,10,3,15,29,13,0,6,19,6,0,5,9,11,0,0,13,3,0,4,4,0,0,0,0,59,14,57,137,0,0,3,3,0,0,9,11,14,11,10,33,16,5,18,33,11,0,7,15,3,0,15,20,10,0,7,17,3,0,7,10,0,0,0,3,56,19,75,151,0,0,9,9,0,8,19,23,33,17,22,71,33,6,30,62,24,0,12,35,8,3,24,31,16,0,12,33,5,0,14,17,6,0,0,3,115,31,137,287
80107108217,0,0,3,3,0,0,8,14,3,0,6,11,14,0,5,23,24,0,4,30,18,4,6,24,20,0,0,25,10,0,0,9,0,0,0,0,89,8,47,143,0,0,4,4,0,0,10,10,7,6,7,23,10,4,11,25,20,0,3,30,18,0,3,25,26,0,7,33,3,0,10,16,0,0,3,3,92,8,58,154,0,0,11,11,0,0,19,20,13,6,13,31,24,6,15,50,42,3,7,56,35,4,11,52,39,0,12,54,14,0,11,31,0,0,5,3,182,21,98,298
80107108218,0,0,13,13,0,0,5,5,3,11,11,19,20,4,8,37,15,0,4,17,11,4,0,16,19,0,5,23,15,0,5,13,0,0,3,5,80,19,46,140,0,0,7,7,0,0,0,5,3,9,9,18,24,4,3,27,11,6,0,19,19,0,0,23,15,3,13,29,11,0,4,14,0,0,0,0,83,17,46,143,0,0,22,22,0,0,10,11,12,16,13,35,40,9,10,63,22,6,9,35,30,5,3,42,36,0,19,53,25,0,4,29,0,0,3,3,159,29,94,287
80107108219,0,0,10,10,0,5,7,17,8,9,14,30,13,3,14,29,19,3,7,34,14,0,15,35,15,0,3,16,10,0,0,13,0,0,0,0,87,23,77,186,0,0,16,16,0,4,12,16,9,9,12,28,21,3,13,30,18,6,20,38,12,3,10,25,22,0,11,35,3,0,4,7,0,0,0,0,90,27,90,203,0,0,26,26,0,7,22,28,18,18,22,60,29,7,24,65,38,9,25,76,28,6,26,60,36,0,19,53,17,0,3,22,0,0,5,5,174,49,170,386
80107108220,0,0,9,9,0,3,13,11,6,8,11,27,9,4,8,18,12,3,9,22,13,0,8,21,24,3,3,29,13,4,5,18,0,0,0,5,74,21,61,157,0,0,10,10,0,6,4,9,6,6,5,14,14,4,8,20,9,0,10,22,14,3,9,30,19,0,12,30,9,4,8,15,0,0,0,0,66,21,59,146,0,0,17,17,0,8,14,23,15,11,11,42,15,4,16,43,23,5,21,48,32,4,14,54,36,5,8,52,17,3,7,29,0,0,0,4,139,47,118,307
80107108221,0,0,13,13,0,4,7,11,10,4,0,16,14,0,7,29,16,0,4,17,8,3,4,16,10,0,3,13,0,0,0,5,6,0,0,6,60,18,40,113,0,0,7,7,0,3,5,13,6,5,3,19,25,7,7,32,13,0,9,22,8,3,7,17,7,0,8,17,4,0,5,8,0,0,0,0,64,13,55,135,0,0,18,18,4,4,16,20,17,13,8,39,39,8,12,55,27,0,9,39,13,4,14,36,18,0,10,29,4,0,3,10,6,0,0,4,127,36,90,251
80107108222,0,0,15,15,3,0,16,12,4,8,0,13,5,0,5,13,22,0,4,31,13,3,7,22,23,0,3,26,5,0,0,4,0,0,0,0,74,15,48,142,0,0,16,16,4,0,8,16,6,5,6,21,9,6,8,17,24,0,7,34,10,0,10,22,21,0,9,30,0,0,3,5,0,0,0,0,77,18,70,159,0,0,32,32,4,0,21,27,13,16,13,36,15,3,12,33,43,3,13,66,31,5,13,47,38,0,7,49,0,0,3,9,0,0,0,0,149,33,118,306
80107108223,0,0,12,12,0,3,3,4,6,8,4,20,4,6,4,14,9,4,9,25,4,4,0,10,10,0,0,14,0,0,4,3,0,0,0,0,37,12,40,99,0,0,6,6,0,0,9,5,3,7,5,16,7,4,0,10,9,3,10,21,6,0,5,9,10,0,9,16,4,0,5,11,0,0,0,0,37,12,47,103,0,0,18,18,0,7,9,15,8,10,13,32,13,5,6,28,22,9,12,42,8,6,5,18,20,0,9,32,4,0,4,14,0,0,0,0,84,34,90,205
80107108224,0,0,8,8,0,0,13,12,7,10,18,39,18,3,6,26,6,3,11,16,21,0,11,29,19,0,0,22,6,0,3,11,0,0,0,0,73,25,71,167,0,0,9,9,0,0,4,5,5,11,3,26,16,0,4,23,7,5,11,28,24,0,9,33,13,3,14,23,3,0,7,9,5,0,4,0,73,22,65,156,0,0,20,20,0,3,14,14,18,21,22,57,30,3,11,48,15,7,19,47,43,3,17,65,29,7,11,42,16,0,10,24,3,0,4,8,148,45,138,323
80107108225,0,0,9,9,0,0,4,4,5,8,4,15,16,0,3,22,7,5,5,18,6,0,0,14,13,0,5,13,8,0,0,14,0,0,0,0,53,11,40,103,0,0,4,4,0,0,3,9,7,4,12,22,17,5,5,24,10,0,0,12,10,0,6,12,9,0,0,11,8,0,3,11,0,0,3,3,54,15,41,108,0,0,11,11,0,0,16,17,9,6,22,38,29,6,8,41,12,7,8,31,18,3,5,22,18,0,6,25,14,0,7,20,0,0,3,3,100,28,80,209
80107108226,0,0,14,14,0,0,6,6,7,11,20,34,26,5,13,43,11,0,12,25,11,0,8,16,15,0,12,23,9,0,6,11,0,0,0,3,76,19,77,174,0,0,6,6,0,0,7,8,9,11,3,26,25,5,8,35,10,0,14,16,8,3,20,24,14,0,14,36,4,0,7,10,0,0,9,9,81,23,78,177,0,0,15,15,0,0,9,15,19,21,21,65,50,11,16,80,21,0,25,43,17,0,23,42,32,0,27,59,16,0,7,23,0,0,9,11,156,41,149,353
80107108227,0,0,6,6,0,0,12,11,16,8,19,39,18,4,3,27,14,0,11,29,4,0,13,22,19,0,12,31,9,0,0,10,0,0,0,0,89,10,77,180,0,0,6,6,0,0,9,9,20,9,12,29,25,7,9,34,14,0,9,20,8,0,0,8,21,0,4,27,3,0,3,5,0,0,4,4,86,11,54,152,0,0,15,15,0,0,19,18,31,11,32,71,47,5,9,63,29,0,15,47,10,5,22,35,45,0,15,60,17,0,6,21,0,0,5,5,170,21,130,330
80107108228,0,0,9,9,0,0,0,0,0,5,4,12,7,5,9,16,6,0,7,7,11,0,3,8,10,0,3,18,3,0,0,8,0,0,0,0,36,10,43,87,0,0,10,10,0,0,0,0,4,0,5,9,10,4,4,14,6,0,5,8,7,0,0,11,6,0,3,18,5,0,0,3,0,0,0,0,41,5,34,82,0,0,20,20,0,0,7,7,5,9,10,21,15,7,12,35,10,0,9,21,15,0,4,22,23,0,13,34,9,0,3,9,0,0,0,0,78,19,76,167
80107108229,0,0,14,14,0,0,5,10,4,6,11,22,21,5,0,26,28,3,9,37,20,6,3,25,28,6,5,32,10,0,3,19,4,0,0,4,108,23,58,190,0,0,19,20,0,3,7,6,3,3,6,16,22,8,3,32,30,5,0,34,14,0,7,29,27,3,8,38,8,0,6,10,0,0,0,0,104,24,54,186,0,0,36,37,0,6,17,22,10,11,18,44,41,10,7,59,56,4,4,67,31,7,16,49,52,9,12,67,23,0,3,25,4,0,0,4,215,43,113,373
80107108230,0,0,8,8,0,0,4,8,5,5,0,8,14,7,5,17,8,0,0,19,17,4,3,19,19,0,4,21,9,0,0,9,0,0,0,0,66,15,26,104,0,0,10,10,0,0,5,4,5,3,5,12,14,0,6,19,11,5,5,22,12,0,3,17,18,0,3,21,10,0,8,14,0,0,0,0,63,15,45,125,0,0,13,13,0,3,5,10,13,11,3,20,28,5,11,37,19,9,8,34,28,6,8,38,37,0,8,46,15,0,8,20,0,0,0,0,131,29,75,233
80107108231,0,0,8,8,0,4,11,9,6,5,10,23,7,0,6,20,14,0,4,19,3,4,5,20,14,0,9,19,4,0,3,12,0,0,0,0,49,19,54,124,0,0,16,12,0,0,8,4,5,9,12,16,10,7,4,17,18,0,7,27,10,0,9,20,10,0,12,17,3,4,3,13,0,0,3,3,51,22,61,130,0,0,21,20,0,5,14,17,11,10,18,40,16,5,14,35,29,4,16,47,11,6,10,34,24,0,18,40,9,7,10,18,0,0,3,0,98,38,117,253
80107108232,0,0,15,15,0,0,8,8,0,0,3,11,14,0,0,12,14,0,4,19,33,3,3,43,24,0,0,19,3,0,0,8,0,0,0,0,83,6,41,128,0,0,11,11,0,0,0,0,0,0,8,9,7,0,0,11,31,3,0,33,25,0,6,37,16,0,3,17,4,0,0,8,0,0,0,0,89,8,35,128,0,0,28,28,0,0,10,10,4,5,16,15,18,0,4,24,44,3,4,51,60,4,7,75,33,0,4,38,8,0,4,9,4,0,0,4,173,13,72,255
80107108233,0,0,9,9,0,0,11,7,5,6,8,24,12,3,9,15,10,6,4,17,8,0,4,17,7,0,0,12,0,0,0,6,0,0,0,0,40,13,48,97,0,0,8,8,0,0,11,9,3,7,7,17,9,3,13,26,9,4,9,20,7,0,14,19,3,0,7,16,5,0,4,4,0,0,0,0,39,15,64,117,0,0,18,18,0,4,18,15,6,17,20,40,16,9,22,42,19,3,12,37,17,0,15,31,13,0,10,26,8,0,4,8,0,0,0,0,78,22,109,219
80107108234,0,0,9,9,0,0,4,4,3,4,4,13,16,0,3,27,15,3,7,23,13,5,4,20,7,0,5,17,5,0,0,4,0,0,0,0,59,15,35,109,0,0,4,4,0,0,7,7,10,3,8,18,12,3,3,17,14,0,10,22,10,0,7,15,7,0,17,23,0,0,4,4,0,0,0,5,57,8,58,123,0,0,14,14,0,0,8,8,7,8,19,36,31,5,12,47,30,3,12,47,19,7,8,35,21,3,13,37,4,0,4,10,0,0,0,3,108,27,97,232
80107108235,0,0,16,16,0,3,29,31,12,11,15,38,16,8,11,31,19,5,10,34,14,5,4,22,24,0,0,25,7,0,7,14,0,0,0,0,103,22,93,215,0,0,28,28,0,4,12,15,19,8,19,44,20,10,5,33,21,5,13,45,15,3,10,30,24,0,8,30,9,0,8,15,0,0,4,4,103,23,106,229,0,0,45,45,0,4,39,44,33,18,34,86,29,12,20,64,45,6,19,80,31,4,15,54,45,0,8,55,16,0,12,28,0,0,4,4,196,48,199,446
80107108236,0,0,22,22,0,0,13,13,6,11,10,20,18,5,11,43,20,4,4,37,21,4,4,23,22,3,7,32,10,0,5,19,3,0,5,9,104,28,80,206,0,0,14,14,0,0,6,8,3,10,4,24,29,3,13,46,21,7,12,36,11,3,13,26,28,4,16,46,8,0,5,11,0,0,3,9,104,22,86,213,0,0,38,38,0,0,18,23,7,27,15,44,48,12,20,85,44,13,17,71,32,3,18,49,48,3,20,73,18,0,10,28,7,0,5,13,202,52,163,419
80107108237,0,0,17,17,0,0,12,12,3,0,9,9,7,0,4,11,21,0,0,29,30,6,5,41,25,0,3,33,6,0,0,13,0,0,0,3,102,9,49,166,0,0,9,9,0,0,20,20,0,6,0,7,10,9,0,15,26,3,0,30,30,3,7,39,25,0,5,32,4,0,3,16,0,0,0,0,99,15,47,162,0,0,32,32,0,0,27,27,8,3,12,21,18,4,4,25,44,6,0,60,60,3,14,77,52,0,5,63,14,5,7,24,0,0,0,3,202,25,96,324
80107108238,0,0,12,12,0,0,4,4,5,0,10,15,16,0,0,13,21,6,3,28,26,0,3,31,23,0,0,24,13,3,0,14,0,0,0,0,98,4,31,144,0,0,16,16,0,0,7,7,0,0,7,4,14,0,0,14,23,0,5,30,28,0,4,36,19,0,6,19,15,0,5,14,0,0,0,0,101,7,38,150,0,0,27,27,0,0,16,16,6,0,12,20,28,0,0,31,46,3,6,60,54,3,9,66,40,0,6,50,23,4,5,31,0,0,0,0,205,15,73,290
80107108239,0,0,7,7,0,0,14,14,8,12,6,25,12,3,4,20,12,6,9,26,12,0,5,17,8,0,0,12,0,0,0,3,0,0,0,3,47,20,47,113,0,0,9,9,0,0,3,9,7,6,14,21,17,8,4,24,12,0,4,22,6,0,0,8,9,0,7,11,4,0,4,5,0,0,0,0,50,20,52,113,0,0,16,16,0,0,18,15,10,15,19,41,27,14,8,48,25,3,10,44,11,3,5,25,13,0,13,25,4,0,7,13,0,0,0,3,96,37,90,225
80107108240,0,0,10,10,0,0,4,4,0,0,10,8,8,3,0,9,8,5,0,20,8,3,0,12,15,0,0,16,6,0,0,6,0,0,0,3,58,12,31,97,0,0,4,4,0,0,12,12,0,4,5,8,14,4,0,11,12,9,3,15,16,0,0,16,17,0,0,14,6,0,5,10,0,0,0,0,58,10,24,94,0,0,16,16,0,0,16,16,5,4,12,19,18,6,0,24,21,10,4,33,26,5,4,33,27,3,5,32,15,0,5,13,3,0,0,3,107,25,53,190
80107108241,0,0,9,9,0,0,12,16,13,8,12,29,17,0,3,19,21,3,6,26,21,0,6,25,22,0,10,30,3,0,4,11,0,0,0,4,90,12,62,170,0,0,14,14,5,0,14,13,10,10,9,33,19,6,11,22,21,0,8,32,22,3,8,31,14,0,7,20,3,0,4,10,0,0,0,0,89,17,68,177,0,0,28,28,4,5,23,28,32,15,22,65,30,4,12,43,43,5,17,53,37,7,12,54,36,0,15,52,5,0,0,12,0,0,0,3,182,29,130,349
80107108301,0,0,14,14,0,0,8,8,11,0,7,15,34,4,5,46,24,0,3,28,27,0,3,39,30,3,3,31,3,0,0,3,0,0,0,0,128,10,52,192,0,0,15,15,0,0,11,11,15,4,5,21,32,4,6,46,29,3,0,36,30,4,10,39,22,0,3,28,4,0,0,10,0,0,0,0,132,14,57,200,0,0,30,30,0,0,18,18,24,8,10,42,71,4,14,90,51,8,6,65,56,4,15,71,50,3,6,60,10,0,0,12,0,0,0,0,259,25,109,394
80107108302,0,0,12,12,0,0,15,15,5,5,15,26,21,8,5,24,19,3,0,26,19,0,8,27,22,0,0,25,3,0,0,7,0,0,0,4,92,17,60,164,0,0,11,11,0,0,16,16,11,3,9,25,26,0,0,27,17,3,5,29,18,0,7,28,16,0,6,19,7,0,0,3,0,0,0,0,97,13,57,164,0,0,25,25,0,0,26,26,15,14,21,47,45,8,3,57,43,5,3,54,37,0,15,59,36,0,7,47,11,0,7,13,0,0,0,3,186,27,114,331
80107108303,0,0,9,9,0,0,9,9,8,8,10,26,12,0,5,19,20,3,3,31,28,6,0,29,25,0,3,32,5,0,0,7,0,0,0,0,103,16,47,172,0,0,14,14,0,0,11,7,5,11,9,29,21,0,8,27,22,3,4,31,25,7,3,34,24,0,13,34,3,0,0,5,0,0,4,3,106,23,62,186,0,0,25,25,0,0,15,13,12,20,24,58,36,3,9,50,46,9,8,64,53,6,5,71,45,0,15,60,5,0,0,6,0,0,3,5,203,42,107,356
80107108401,0,0,3,3,0,0,12,12,5,0,12,18,5,0,3,12,11,0,3,17,3,5,3,12,12,0,4,16,5,0,0,5,0,0,0,0,41,5,45,85,0,0,4,4,0,0,6,12,5,0,0,5,8,0,0,9,4,0,6,18,10,3,8,15,9,0,4,13,0,0,0,0,0,0,0,0,37,10,35,72,0,0,9,9,0,0,15,16,3,0,11,20,14,0,4,23,17,3,11,36,12,4,13,30,19,0,4,26,5,0,0,0,0,0,0,0,70,17,74,158
80107108402,0,0,4,4,0,0,0,0,0,0,5,11,17,3,3,23,13,5,6,22,10,3,4,17,4,0,4,10,7,0,0,5,0,0,0,0,57,10,29,92,0,0,7,7,0,0,3,3,10,0,0,6,18,3,3,25,8,7,6,19,10,0,0,8,9,0,8,16,6,0,5,9,0,0,0,0,56,8,30,93,0,0,13,13,0,0,9,9,8,0,5,15,32,4,8,43,20,5,9,41,20,0,4,25,14,0,9,24,10,0,4,11,0,0,0,0,115,17,54,188
80107108403,0,0,9,9,0,0,5,5,10,4,12,26,11,0,7,19,10,0,0,15,10,8,9,22,17,0,7,22,5,0,0,5,0,0,0,0,58,17,45,125,0,0,9,9,0,0,3,3,12,7,9,30,13,0,3,19,12,0,4,14,11,0,0,22,8,0,7,17,5,0,3,9,0,0,0,0,61,19,41,123,0,0,12,12,0,0,10,10,15,20,20,54,24,3,13,42,19,0,10,27,26,10,10,44,25,4,8,41,4,0,3,13,0,0,0,0,120,36,89,249
80107108404,0,0,9,9,0,0,8,11,15,3,3,18,17,5,6,31,16,0,8,21,11,0,3,20,7,0,10,16,9,0,0,4,0,0,0,0,77,10,52,133,0,0,10,10,3,0,3,5,17,3,11,32,20,0,7,28,9,0,8,18,14,0,12,27,9,0,8,22,4,4,8,15,0,0,4,3,79,11,70,161,0,0,27,27,5,3,10,13,31,8,12,50,37,8,17,62,27,0,14,46,25,0,11,41,22,0,17,38,11,4,5,21,3,0,4,4,155,21,122,297
80107108405,0,0,3,3,0,0,9,9,0,9,17,28,11,6,7,20,7,0,3,15,27,0,3,32,25,0,3,27,4,0,0,10,0,0,0,0,78,21,45,136,0,0,9,9,0,3,12,13,0,6,13,18,9,4,3,17,9,4,3,15,25,0,4,31,25,0,9,31,5,0,8,11,0,0,0,0,74,15,55,151,0,0,9,9,0,3,22,25,7,9,27,41,18,8,10,35,16,3,5,31,47,0,9,62,45,5,6,64,13,0,6,20,0,0,0,4,154,37,100,292
80107108406,0,0,9,9,0,0,5,9,5,6,12,20,14,0,5,23,8,0,0,9,11,4,6,20,20,0,6,23,0,0,0,0,0,0,0,0,59,9,44,109,0,0,6,5,0,0,0,0,5,8,5,15,15,0,7,22,6,0,0,12,13,3,3,18,18,0,3,18,0,0,4,4,0,0,0,6,61,11,28,96,0,0,14,16,0,0,3,12,11,11,13,32,30,0,14,42,12,4,4,20,23,6,7,36,34,0,4,43,0,0,3,3,4,0,0,3,116,18,67,201
