SA1_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
80108109108,..,0,3,23,29,22,21,7,0,108,..,0,4,6,3,3,0,0,0,11,..,0,0,0,0,0,0,0,0,5,51,..,..,..,..,..,..,..,..,51,..,21,..,..,..,..,..,..,..,21,..,7,7,4,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,51,36,12,26,32,30,19,13,6,220,..,0,3,23,35,27,23,3,0,113,..,0,0,3,7,0,0,0,0,13,..,0,0,0,0,3,0,0,0,11,44,..,..,..,..,..,..,..,..,44,..,15,..,..,..,..,..,..,..,15,..,6,5,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
80108109201,..,0,13,17,23,17,7,0,0,72,..,3,10,7,6,4,0,0,0,28,..,0,0,4,0,0,0,0,0,6,44,..,..,..,..,..,..,..,..,44,..,15,..,..,..,..,..,..,..,15,..,7,6,0,0,0,0,0,0,17,..,0,3,0,0,4,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,8,7,0,0,0,0,0,0,14,..,0,6,0,6,0,8,10,0,35,0,0,0,0,0,0,0,0,0,4,44,40,47,25,34,26,22,15,0,256,..,0,18,21,15,11,9,3,0,80,..,3,7,9,4,3,0,0,0,28,..,0,11,3,4,3,0,0,5,24,44,..,..,..,..,..,..,..,..,44,..,15,..,..,..,..,..,..,..,15,..,7,0,0,0,0,0,0,0,13,..,0,3,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0
80108109202,..,0,9,18,18,15,14,10,3,80,..,0,7,7,3,0,0,0,0,17,..,0,0,0,5,0,0,0,0,11,38,..,..,..,..,..,..,..,..,38,..,11,..,..,..,..,..,..,..,11,..,9,4,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,37,22,20,29,32,20,21,12,5,188,..,0,4,21,18,20,17,4,4,82,..,0,6,4,5,0,0,0,0,19,..,0,0,4,0,0,4,0,0,18,46,..,..,..,..,..,..,..,..,46,..,14,..,..,..,..,..,..,..,14,..,4,4,0,6,0,0,0,0,14,..,0,0,0,3,0,0,0,0,5,..,4,0,0,0,0,0,0,0,4
80108109203,..,0,4,21,11,20,7,9,0,74,..,0,14,6,4,3,5,0,0,30,..,0,0,0,0,0,0,0,0,0,47,..,..,..,..,..,..,..,..,47,..,11,..,..,..,..,..,..,..,11,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,3,4,3,0,17,0,0,0,0,0,5,0,0,0,3,47,22,26,35,20,29,17,8,0,203,..,0,8,22,16,17,9,3,0,73,..,8,6,11,4,0,0,0,0,27,..,0,3,3,6,7,0,0,0,16,43,..,..,..,..,..,..,..,..,43,..,11,..,..,..,..,..,..,..,11,..,9,0,0,0,0,0,0,0,9,..,0,0,0,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0
80108109204,..,0,5,16,14,12,9,12,0,57,..,3,3,7,3,4,0,0,0,18,..,0,0,0,0,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,7,..,..,..,..,..,..,..,7,..,5,0,0,3,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,3,12,0,0,0,0,0,3,0,0,0,3,39,21,11,23,20,19,11,11,3,160,..,0,7,14,12,6,12,4,0,63,..,4,10,4,4,0,0,0,0,18,..,0,0,3,3,0,0,0,0,10,35,..,..,..,..,..,..,..,..,35,..,3,..,..,..,..,..,..,..,3,..,3,0,0,5,0,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4
80108109205,..,0,9,18,16,13,4,10,4,65,..,4,3,6,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,5,35,..,..,..,..,..,..,..,..,35,..,10,..,..,..,..,..,..,..,10,..,3,5,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,6,3,0,0,0,0,0,9,..,0,0,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,22,20,27,20,17,10,11,0,178,..,0,12,11,18,14,11,9,0,67,..,0,3,3,0,0,0,0,0,15,..,0,0,0,3,0,0,4,0,10,34,..,..,..,..,..,..,..,..,34,..,7,..,..,..,..,..,..,..,7,..,0,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80108109206,..,0,3,24,19,14,6,14,0,71,..,0,0,5,5,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,35,..,..,..,..,..,..,..,..,35,..,19,..,..,..,..,..,..,..,19,..,10,5,0,0,0,0,0,0,10,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,0,0,7,35,27,14,24,26,21,9,10,0,172,..,0,4,17,27,11,13,9,0,74,..,0,0,0,0,4,0,0,0,11,..,0,5,0,7,0,3,0,0,12,26,..,..,..,..,..,..,..,..,26,..,11,..,..,..,..,..,..,..,11,..,6,4,0,0,0,0,0,0,7,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0
80108109207,..,0,7,17,18,23,5,13,4,80,..,0,4,6,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,38,..,..,..,..,..,..,..,..,38,..,6,..,..,..,..,..,..,..,6,..,3,4,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,38,10,18,18,25,31,8,13,4,162,..,0,6,16,26,14,13,9,0,77,..,0,4,0,0,0,0,0,0,15,..,0,0,0,3,0,3,0,0,7,27,..,..,..,..,..,..,..,..,27,..,16,..,..,..,..,..,..,..,16,..,6,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0
80108109208,..,0,4,27,35,18,12,13,5,115,..,0,0,3,4,9,0,0,0,19,..,0,0,0,3,0,0,0,0,3,56,..,..,..,..,..,..,..,..,56,..,13,..,..,..,..,..,..,..,13,..,6,3,0,0,0,0,0,0,12,..,6,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,8,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,6,56,25,12,30,42,27,23,18,4,241,..,0,8,33,32,20,15,14,0,118,..,0,3,7,8,0,0,0,0,23,..,0,0,0,3,0,0,0,0,10,59,..,..,..,..,..,..,..,..,59,..,20,..,..,..,..,..,..,..,20,..,6,3,0,0,0,0,0,0,12,..,0,5,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
80108109209,..,0,0,0,8,4,3,0,0,13,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,11,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,4,0,13,7,3,0,0,54,..,0,0,0,9,3,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,3,5,3,0,0,0,8,7,..,..,..,..,..,..,..,..,7,..,12,..,..,..,..,..,..,..,12,..,8,6,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80108109210,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80108109301,..,0,7,17,11,3,17,13,6,83,..,0,0,0,3,0,0,0,0,8,..,0,0,0,3,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,4,..,..,..,..,..,..,..,4,..,3,0,0,4,0,0,0,0,12,..,4,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,4,10,10,0,30,6,0,0,0,0,0,0,0,0,9,43,21,21,24,27,11,28,27,9,203,..,0,17,10,16,0,24,11,6,90,..,0,3,5,3,0,0,0,0,16,..,0,0,5,5,0,0,0,0,15,32,..,..,..,..,..,..,..,..,32,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3
80108109302,..,0,6,7,16,5,9,3,0,43,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,4,0,3,22,..,..,..,..,..,..,..,..,22,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,7,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,13,16,10,18,8,8,7,0,112,..,0,5,8,19,4,5,4,0,44,..,0,8,3,0,0,0,0,0,9,..,0,0,0,9,4,0,0,0,10,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80108109303,..,0,7,24,16,15,10,14,0,86,..,0,8,9,4,0,0,0,0,20,..,0,0,0,4,0,0,0,0,3,43,..,..,..,..,..,..,..,..,43,..,14,..,..,..,..,..,..,..,14,..,11,6,0,5,0,0,0,0,17,..,4,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,0,..,0,0,0,7,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,43,28,28,38,38,19,11,17,3,211,..,0,8,24,15,11,10,16,0,87,..,0,8,6,0,0,0,0,0,15,..,0,0,4,5,5,0,0,5,16,47,..,..,..,..,..,..,..,..,47,..,19,..,..,..,..,..,..,..,19,..,6,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80108109304,..,0,14,45,41,20,17,11,5,150,..,0,9,11,14,6,0,0,0,37,..,0,0,0,0,0,0,0,0,3,83,..,..,..,..,..,..,..,..,83,..,22,..,..,..,..,..,..,..,22,..,8,10,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,5,..,0,0,0,4,3,0,0,0,8,..,0,0,0,0,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,83,37,36,54,58,32,16,18,4,348,..,0,25,45,38,19,12,12,5,157,..,0,8,8,10,4,0,0,0,32,..,0,3,4,0,0,0,0,0,9,73,..,..,..,..,..,..,..,..,73,..,27,..,..,..,..,..,..,..,27,..,5,9,6,3,0,0,0,0,14,..,3,0,0,0,3,0,0,0,10,..,0,3,0,0,0,0,0,0,3
80108109305,..,0,6,31,22,15,12,6,0,109,..,0,12,6,8,0,0,4,0,32,..,0,0,0,3,3,0,0,0,5,82,..,..,..,..,..,..,..,..,82,..,15,..,..,..,..,..,..,..,15,..,9,4,9,5,3,0,0,0,24,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,7,0,4,0,0,18,0,0,4,0,0,0,0,0,0,10,84,30,26,53,45,29,19,17,0,293,..,0,11,28,21,14,14,8,0,101,..,3,7,8,7,0,4,4,0,33,..,0,0,0,13,3,0,0,5,22,66,..,..,..,..,..,..,..,..,66,..,16,..,..,..,..,..,..,..,16,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
80108109306,..,0,13,34,23,16,18,12,3,119,..,0,10,5,7,3,4,0,0,25,..,0,0,0,4,3,0,0,0,7,76,..,..,..,..,..,..,..,..,76,..,19,..,..,..,..,..,..,..,19,..,10,7,3,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,4,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,8,..,0,0,10,13,0,8,3,0,33,0,0,0,0,0,0,0,0,0,0,76,29,44,51,41,37,27,16,3,313,..,0,25,26,24,15,21,5,0,119,..,0,7,3,5,4,4,0,0,28,..,0,0,7,0,0,4,0,0,17,65,..,..,..,..,..,..,..,..,65,..,8,..,..,..,..,..,..,..,8,..,0,5,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0
80108109401,..,0,0,19,27,5,20,7,0,84,..,0,3,9,6,4,0,0,0,23,..,0,0,4,4,0,0,0,0,3,42,..,..,..,..,..,..,..,..,42,..,17,..,..,..,..,..,..,..,17,..,3,4,3,4,0,0,0,0,9,..,6,0,0,0,0,0,0,0,8,..,0,6,0,0,0,0,0,0,5,..,4,0,0,0,0,0,0,0,4,..,0,0,0,3,3,0,0,0,6,4,0,0,0,0,0,0,0,0,6,44,28,10,31,41,16,23,8,4,210,..,0,10,16,25,13,14,12,0,85,..,0,7,4,4,4,0,0,0,22,..,0,0,6,3,3,0,0,0,21,40,..,..,..,..,..,..,..,..,40,..,18,..,..,..,..,..,..,..,18,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,4,0,0,4,..,4,0,0,0,0,0,0,0,0
80108109402,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80108109403,..,0,0,10,16,7,13,4,0,48,..,3,3,0,3,0,0,0,0,12,..,0,0,0,0,3,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,18,19,13,15,17,12,11,4,0,106,..,0,3,10,10,5,11,0,0,48,..,4,4,4,0,0,0,0,0,15,..,0,0,3,3,4,0,0,0,9,11,..,..,..,..,..,..,..,..,11,..,8,..,..,..,..,..,..,..,8,..,11,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
80108109404,..,0,7,35,19,19,23,18,3,125,..,4,12,8,0,0,3,0,0,30,..,0,0,0,0,0,0,0,0,9,54,..,..,..,..,..,..,..,..,54,..,12,..,..,..,..,..,..,..,12,..,9,3,5,6,3,0,0,0,20,..,0,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,10,..,0,5,4,0,0,0,0,0,10,..,0,4,3,3,8,11,8,0,33,3,0,3,0,0,0,0,0,0,5,58,28,41,58,29,33,34,27,3,307,..,0,15,25,25,22,15,21,7,130,..,4,12,9,0,3,0,0,0,26,..,0,5,5,7,9,4,0,0,27,40,..,..,..,..,..,..,..,..,40,..,10,..,..,..,..,..,..,..,10,..,5,7,0,0,0,0,0,0,9,..,0,0,0,0,0,0,4,0,6,..,6,0,0,0,0,0,0,0,6
80108109405,..,0,13,24,33,15,22,18,0,130,..,0,0,6,6,4,0,0,0,16,..,0,0,0,0,0,0,0,0,5,69,..,..,..,..,..,..,..,..,69,..,17,..,..,..,..,..,..,..,17,..,13,6,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,9,..,0,5,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,69,25,26,38,44,17,30,17,0,273,..,0,15,29,35,19,24,8,0,127,..,0,0,3,9,7,0,0,0,22,..,0,3,0,3,3,0,0,0,13,66,..,..,..,..,..,..,..,..,66,..,12,..,..,..,..,..,..,..,12,..,5,0,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4
80108109406,..,0,13,20,15,11,9,9,5,78,..,5,11,3,5,0,0,0,0,23,..,0,0,0,3,0,0,0,0,7,48,..,..,..,..,..,..,..,..,48,..,11,..,..,..,..,..,..,..,11,..,5,4,0,4,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,10,3,0,0,0,0,0,14,..,0,5,7,4,12,4,0,0,24,6,4,0,0,0,0,0,0,0,13,51,32,36,40,33,20,10,9,3,232,..,0,20,23,11,10,9,8,0,78,..,9,11,13,0,0,0,0,0,30,..,0,0,6,5,0,3,0,0,21,33,..,..,..,..,..,..,..,..,33,..,9,..,..,..,..,..,..,..,9,..,3,0,0,3,0,0,0,0,10,..,0,4,0,0,3,0,0,0,11,..,3,0,0,0,0,0,0,0,8
80108109407,..,0,7,18,9,14,10,12,0,67,..,0,3,8,6,3,0,0,0,19,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,5,..,..,..,..,..,..,..,5,..,5,8,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,3,26,12,19,29,13,24,14,18,4,159,..,0,4,15,8,18,7,10,0,71,..,3,7,0,7,0,0,0,0,19,..,0,0,0,6,3,0,0,0,9,31,..,..,..,..,..,..,..,..,31,..,10,..,..,..,..,..,..,..,10,..,5,3,6,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4
80108109501,..,0,8,15,4,7,12,7,0,55,..,0,6,3,0,0,0,0,0,15,..,0,0,0,0,3,0,0,0,5,27,..,..,..,..,..,..,..,..,27,..,7,..,..,..,..,..,..,..,7,..,3,5,4,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,7,..,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,27,9,23,28,21,8,12,7,4,132,..,0,11,14,8,7,10,3,0,50,..,0,6,3,4,0,0,0,0,13,..,0,0,0,0,4,0,0,0,9,30,..,..,..,..,..,..,..,..,30,..,8,..,..,..,..,..,..,..,8,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
80108109502,..,0,7,20,10,12,11,7,0,74,..,0,4,4,3,0,0,0,0,13,..,0,0,4,0,0,0,0,0,8,45,..,..,..,..,..,..,..,..,45,..,6,..,..,..,..,..,..,..,6,..,0,6,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,45,16,24,32,16,22,20,11,0,177,..,0,8,26,13,9,8,3,0,74,..,0,3,7,5,0,0,0,0,18,..,0,0,4,0,0,0,0,0,6,34,..,..,..,..,..,..,..,..,34,..,8,..,..,..,..,..,..,..,8,..,6,3,0,0,0,0,0,0,8,..,0,0,0,0,6,0,0,0,4,..,0,0,0,0,0,0,0,0,0
80108109503,..,0,9,16,7,7,5,4,0,43,..,0,4,4,0,0,0,0,0,11,..,0,0,0,4,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,6,..,..,..,..,..,..,..,6,..,0,3,0,5,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,27,11,20,23,15,13,12,5,0,127,..,0,7,11,7,4,9,0,0,42,..,0,3,6,0,0,0,0,0,8,..,0,4,0,3,4,0,0,0,10,25,..,..,..,..,..,..,..,..,25,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,5,..,6,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80108109504,..,0,5,11,20,8,12,11,10,70,..,0,0,0,3,3,3,0,0,16,..,0,0,0,0,0,0,4,0,6,26,..,..,..,..,..,..,..,..,26,..,5,..,..,..,..,..,..,..,5,..,7,5,4,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,4,5,0,13,0,0,0,0,0,0,0,0,0,0,26,22,10,22,26,22,19,17,7,164,..,0,18,9,14,11,16,4,3,74,..,0,0,0,4,0,4,0,0,11,..,0,0,0,4,4,0,0,0,12,24,..,..,..,..,..,..,..,..,24,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
