SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
80101100405,7,4,0,0,0,0,0,10,0,0,0,0,0,0,0,6,5,0,3,3,5,0,0,14,17,17,4,5,7,0,0,50,0,0,0,0,0,0,0,0,29,18,8,7,5,0,0,83,0,0,0,0,3,0,0,7,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,4,5,0,0,11,0,0,0,0,0,0,0,0,5,3,9,7,8,0,0,27,35,25,14,12,15,0,0,103
80101100406,15,7,0,0,0,4,6,25,4,4,0,0,0,0,0,8,0,4,0,0,3,0,0,6,7,8,5,6,6,0,0,39,0,0,0,0,0,0,0,0,28,20,6,6,13,4,6,76,4,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,5,7,3,0,0,0,26,5,0,0,0,0,0,0,4,15,16,12,7,3,7,0,54,39,33,15,4,18,3,5,131
80101100408,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,14,4,12,7,5,0,0,3,29
80101100409,5,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,16,4,0,3,0,0,0,23,0,0,0,0,0,0,0,0,21,9,8,6,0,0,0,46,0,6,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,22,28,13,14,3,10,3,0,65
80101100501,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,17,9,6,9,3,0,0,40,0,0,0,0,0,0,0,0,23,13,9,10,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,20,8,10,3,0,0,59
80101100502,0,0,5,0,5,3,0,10,5,3,0,0,0,0,0,9,0,10,0,0,0,0,0,14,19,12,3,5,8,3,0,58,0,0,0,0,0,0,0,0,27,24,12,9,10,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,14,29,24,12,11,16,3,0,97
80101100503,3,0,0,0,0,0,0,7,0,0,5,0,5,0,0,11,0,7,0,0,0,5,0,8,9,6,6,0,5,6,3,34,0,0,0,0,0,0,0,0,6,13,11,3,15,3,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,15,11,4,11,8,3,57
80101100504,3,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,10,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,15,4,8,4,6,0,0,37,0,0,0,0,0,0,0,4,0,0,6,0,5,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,12,19,10,7,4,5,0,0,46
80101100505,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,6,5,0,0,0,0,0,10,14,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,25,9,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,6,0,16,24,12,10,0,3,3,0,58
80101100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,10,0,11,3,0,3,0,0,30
80101100507,0,0,3,0,3,0,0,14,3,6,0,0,3,4,0,15,0,3,0,0,0,0,0,5,8,7,7,6,4,0,0,40,0,0,0,0,0,0,0,0,12,16,9,9,7,4,0,75,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,12,20,19,14,8,8,0,81
80101100508,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,15,9,0,7,4,0,41,0,0,0,0,0,0,0,0,9,16,11,4,7,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,13,10,14,7,7,11,4,3,61
80101100509,0,6,0,4,0,0,0,16,6,7,0,0,6,0,0,15,4,0,0,0,0,0,0,6,7,13,13,10,6,0,0,50,0,0,0,0,0,0,0,0,22,32,17,11,14,0,0,95,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,5,4,3,5,6,0,0,16,26,35,19,17,11,0,4,110
80101100602,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,7,6,0,4,0,0,17,0,0,0,0,0,0,0,0,3,14,4,3,8,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4,3,8,3,0,42
80101100604,11,4,6,0,0,0,0,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,27,12,0,9,0,0,57,0,0,0,0,0,0,0,0,20,29,13,3,12,0,0,80,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,18,25,34,15,3,15,0,0,97
80101100605,4,3,0,5,0,0,0,14,0,3,0,0,0,0,0,10,5,3,0,0,0,0,0,14,24,36,18,13,13,0,0,97,0,0,0,0,0,0,0,0,31,46,24,12,20,3,0,132,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10,30,54,20,15,23,0,0,143
80101100606,0,0,5,0,0,0,0,7,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,16,25,11,4,12,0,0,70,0,0,0,0,0,0,0,0,24,36,18,10,9,0,0,89,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,12,0,0,0,0,0,0,0,0,3,3,8,0,4,0,0,21,25,37,25,11,15,4,0,113
80101100607,4,5,3,0,3,3,0,18,3,0,0,0,0,0,0,8,0,5,0,3,0,0,0,10,12,14,10,11,15,4,0,62,0,0,0,0,0,0,0,0,20,28,16,16,18,6,0,97,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,22,32,20,17,16,6,0,114
80101100608,4,8,9,0,4,3,4,28,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,19,20,6,10,16,4,0,78,0,0,0,0,0,0,0,0,27,32,19,13,20,3,6,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,5,0,0,6,16,22,42,26,18,20,3,3,139
80101100609,0,10,0,0,4,0,0,20,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,10,9,24,10,0,9,4,0,56,0,0,0,0,0,0,0,0,16,35,12,4,12,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,12,18,32,18,5,13,9,0,97
80101100610,6,9,0,0,5,0,0,24,4,6,4,0,0,0,0,9,0,0,0,0,0,0,0,10,17,8,11,3,7,0,0,55,0,0,0,0,0,0,0,0,30,28,15,6,16,3,0,101,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,29,17,6,12,4,0,106
80101100611,8,3,5,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,8,5,0,4,0,0,37,0,0,0,0,0,0,0,0,27,15,16,0,8,0,5,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,3,4,8,4,3,0,0,21,0,0,0,0,0,0,0,0,4,6,8,3,3,0,4,33,24,21,21,8,12,0,4,95
80101100612,4,10,0,7,0,4,0,30,0,0,0,0,3,0,0,5,3,3,0,0,0,0,0,6,17,19,7,14,6,3,3,68,0,0,0,0,0,0,0,0,26,28,15,17,11,5,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,8,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,9,27,34,13,17,13,9,4,121
80101100613,4,0,0,0,7,0,0,12,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,15,8,5,4,4,0,52,0,0,0,0,0,0,0,0,21,20,15,10,6,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,15,11,9,4,0,73
80101100614,0,4,3,0,0,0,0,12,0,3,0,0,0,0,0,6,6,3,0,3,0,4,0,21,18,11,10,6,6,3,0,53,0,0,0,0,0,0,0,0,22,23,14,9,12,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,15,31,22,16,10,14,7,0,103
80101100615,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,5,4,3,10,0,3,37,0,0,0,0,0,0,0,0,11,10,10,4,15,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,12,16,9,4,12,0,9,57
80101100616,9,15,6,5,0,3,0,38,5,3,4,0,0,0,0,8,4,7,3,0,6,0,0,10,13,25,14,10,17,3,5,76,0,0,0,0,0,0,0,0,32,41,19,7,24,5,3,140,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,4,3,0,0,0,0,21,0,0,0,0,0,0,0,4,0,11,8,3,8,3,0,36,33,53,33,13,26,10,5,176
80101100617,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,4,3,7,3,0,30,0,0,0,0,0,0,0,0,20,4,3,3,5,6,0,46,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,22,22,13,11,5,12,6,0,63
80101100618,5,6,5,0,3,0,0,18,0,9,0,0,0,0,0,9,6,10,0,0,4,0,0,23,12,23,4,4,5,0,0,56,0,0,0,0,0,0,0,0,23,39,11,9,16,3,0,101,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,13,26,44,16,9,23,3,0,120
80101100619,3,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,3,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,12,13,12,8,0,0,0,0,39
80101100620,4,9,7,3,0,0,4,36,0,0,0,4,0,0,0,4,0,3,5,0,0,0,0,16,16,19,10,3,0,0,0,45,0,0,0,0,0,0,0,0,20,31,22,12,9,3,4,110,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,10,3,6,0,0,0,22,0,0,0,0,0,0,0,0,4,20,9,3,7,0,0,43,21,53,30,17,17,4,8,150
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,6,8,3,4,0,4,0,30,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,7,7,12,13,6,8,0,0,49,0,0,0,0,0,0,0,0,15,24,22,13,15,5,4,86,3,5,0,0,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,5,6,7,4,0,20,14,25,24,18,15,9,4,111
80101100623,0,5,6,3,3,0,0,25,0,3,3,0,0,0,0,7,5,0,0,0,3,0,0,12,13,10,12,10,5,0,0,64,0,0,0,0,0,0,0,0,20,22,22,18,17,4,0,101,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,9,3,4,5,0,0,28,30,29,24,17,20,4,0,125
80101100701,8,7,3,0,0,0,0,23,8,3,0,0,7,3,0,20,9,0,0,0,0,0,0,12,13,15,8,5,5,0,3,49,0,0,0,0,0,0,0,0,28,32,15,7,7,8,6,102,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,11,35,37,13,9,16,8,4,115
80101100702,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,6,11,9,3,8,3,0,37,0,0,0,0,0,0,0,0,8,8,8,6,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,12,10,10,5,0,55
80101100703,0,0,0,0,0,0,4,15,5,4,0,0,0,0,0,16,6,10,0,0,0,0,0,12,18,23,6,9,7,3,4,70,0,0,0,0,0,0,0,0,28,34,14,7,13,7,7,115,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,28,38,19,12,13,8,13,130
80101100704,6,0,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,4,6,4,0,0,24,0,0,0,0,0,0,0,0,15,5,3,5,6,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,11,11,3,5,7,0,0,46
80101100705,4,4,0,0,0,0,0,7,6,4,0,0,0,3,0,14,5,8,5,5,0,0,0,20,18,20,8,0,5,0,0,57,0,0,0,0,0,0,0,0,28,34,12,3,10,6,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,28,33,16,7,14,3,4,113
80101100706,6,14,0,0,0,6,0,25,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,8,15,21,8,6,3,0,0,53,0,0,0,0,0,0,0,0,25,30,11,6,4,7,0,85,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,19,26,36,17,7,11,7,0,100
80101100707,5,11,0,4,3,0,0,22,0,0,0,0,0,0,0,6,4,7,6,3,0,0,0,17,12,14,11,13,18,5,0,71,0,0,0,0,0,0,0,0,21,36,20,17,18,5,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,27,18,43,30,17,23,5,0,136
80101100708,3,0,3,0,0,0,0,13,9,3,0,0,0,0,0,9,6,0,4,0,0,0,0,9,9,24,8,4,3,3,0,51,0,0,0,0,0,0,0,0,25,29,14,9,8,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,13,29,26,17,9,5,0,0,99
80101100709,3,3,3,0,0,0,0,16,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,9,3,0,3,0,0,22,0,0,0,0,0,0,0,0,9,21,8,5,3,0,0,46,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,21,0,0,0,0,0,0,0,0,4,11,5,4,3,0,0,26,11,35,13,6,7,0,0,78
80101100710,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,10,21,16,12,3,7,4,0,66,0,0,0,0,0,0,0,0,23,23,22,5,6,6,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,26,22,5,6,3,3,95
80101100711,5,0,0,0,0,0,0,5,0,3,0,0,0,3,0,7,8,4,3,0,0,0,0,17,25,19,8,14,11,4,0,80,0,0,0,0,0,0,0,0,41,32,14,10,12,6,0,110,3,7,0,3,3,0,0,22,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,3,4,4,4,0,0,3,0,19,0,0,0,0,0,0,0,0,5,14,12,11,9,3,0,45,46,41,19,25,14,7,0,158
80101100712,0,8,0,0,5,0,0,12,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,8,20,15,5,7,7,11,0,64,0,0,0,0,0,0,0,0,22,18,7,12,11,11,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,18,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,21,28,22,8,18,19,12,3,103
80101100713,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,13,10,5,0,3,9,0,41,0,0,0,0,0,0,0,0,21,12,5,5,5,9,0,49,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,15,0,0,0,0,0,0,0,0,4,5,11,0,8,0,0,30,20,24,12,7,10,9,0,77
80101100714,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,7,5,11,3,4,39,0,0,0,0,0,0,0,0,9,12,11,5,13,3,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,11,15,14,14,8,13,5,4,69
80101100801,8,10,5,5,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,9,5,3,0,3,4,33,0,0,0,0,0,0,0,0,20,16,8,3,8,8,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,12,22,21,8,8,9,12,4,79
80101100802,16,14,10,6,3,0,3,46,0,4,0,0,0,0,0,7,5,0,4,0,3,0,0,8,14,18,9,4,3,0,0,46,0,0,0,0,0,0,0,0,33,39,18,9,11,0,3,106,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,23,35,44,23,9,11,3,0,130
80101100803,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,18,8,11,5,4,3,0,0,29,0,0,0,0,0,0,0,0,14,21,7,4,13,3,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,16,18,23,14,4,20,7,4,83
80101100804,5,8,3,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,16,16,4,7,0,0,0,40,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,22,15,12,9,10,7,0,0,64
80101100805,9,0,6,0,4,0,0,15,3,5,0,0,0,0,0,6,3,0,4,0,0,0,0,9,12,8,7,6,11,3,0,41,0,0,0,0,0,0,0,0,21,17,16,9,9,3,0,79,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,5,0,10,4,0,4,0,0,16,0,0,0,0,0,0,0,0,0,10,9,0,9,0,0,30,21,27,18,14,15,9,4,104
80101100806,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,0,0,5,0,4,3,8,7,6,9,3,0,40,0,0,0,0,0,0,0,0,7,14,17,10,12,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,13,14,15,15,8,4,0,72
80101100807,20,12,8,5,3,0,0,47,3,0,0,0,0,0,0,9,5,6,0,0,0,0,0,9,12,10,9,6,8,0,4,39,0,0,0,0,0,0,0,0,35,23,12,11,5,0,4,95,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,24,41,32,19,12,11,0,3,111
80101100808,17,4,7,0,3,0,0,31,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,12,13,0,3,0,0,45,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,25,18,14,4,9,4,0,58
80101100809,6,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,9,12,16,5,6,7,0,0,52,0,0,0,0,0,0,0,0,19,16,12,10,13,0,0,71,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,16,19,24,14,9,15,0,6,91
