SA1_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
80104112112,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104112113,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104112114,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,39,6,44,0,43,..,269,25,298,6,297,..,12,0,12,21,33,156,280,25,301,25,483
80104112115,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,19,0,19,..,188,15,204,7,203,..,7,0,7,0,7,49,189,15,207,6,263
80104112202,0,7,0,7,..,4,0,0,0,0,..,0,0,0,0,0,..,7,3,16,0,16,..,21,0,24,0,24,..,191,36,223,0,223,..,0,0,0,20,20,209,192,36,222,20,452
80104112203,0,3,0,3,..,0,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,17,0,19,0,19,..,112,10,120,0,123,..,0,0,0,11,8,72,112,6,124,10,208
80104112204,0,16,0,16,..,3,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,29,3,33,4,41,..,265,44,303,13,318,..,4,0,4,3,13,112,264,42,308,21,435
80104112205,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,17,0,17,..,132,13,145,3,149,..,0,0,0,4,3,106,135,13,145,5,254
80104112206,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,18,9,25,0,25,..,0,0,0,0,0,23,18,9,25,0,51
80104112207,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,11,0,11,..,22,0,23,3,32,..,101,14,112,3,117,..,4,0,5,0,5,40,105,14,114,3,154
80104112208,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,10,0,10,..,36,3,39,0,39,..,234,19,252,0,259,..,3,0,3,11,7,186,238,19,254,10,451
80104112209,0,14,0,13,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,35,4,38,0,38,..,192,29,213,7,222,..,0,0,3,9,11,165,191,24,218,13,392
80105104901,0,9,0,9,..,6,0,11,0,11,..,0,0,0,0,0,..,18,0,18,0,18,..,48,0,48,0,48,..,557,13,566,0,572,..,3,0,3,494,497,1780,557,13,567,497,2848
80105104902,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80105105001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,13,0,13,..,10,8,13,0,13,..,64,11,75,0,75,..,0,0,0,17,17,371,64,11,75,17,465
80105105002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,14,..,32,0,32,0,33,..,0,0,0,7,7,255,32,0,32,9,295
80105105003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,16,0,16,..,21,0,25,0,25,..,0,0,0,12,17,223,22,0,25,12,262
80105105005,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,15,0,15,..,69,11,75,0,75,..,0,0,0,15,17,422,65,11,76,15,516
80105105006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,10,3,6,0,6,..,45,12,59,0,62,..,0,0,0,19,16,329,45,15,62,18,411
80105105007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,0,22,0,22,..,3,0,3,9,6,230,20,0,20,9,260
80105105008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,37,5,48,0,48,..,3,0,3,3,8,200,43,5,48,3,252
80105105011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,4,11,0,11,..,13,0,13,0,13,..,56,7,61,0,61,..,0,0,0,11,7,515,56,7,62,11,587
80105105012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,7,9,0,9,..,20,0,20,0,20,..,44,10,51,3,55,..,0,0,0,21,21,357,44,10,51,23,427
80105105013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,10,0,10,..,3,0,3,0,3,..,65,5,66,0,70,..,0,0,0,13,16,456,68,5,67,18,543
80105105014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,4,0,4,..,0,0,0,0,0,..,27,6,35,0,35,..,0,0,0,6,9,274,30,6,31,6,310
80105105015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,8,0,8,..,35,11,45,0,46,..,0,0,0,19,24,315,35,11,46,24,383
80105105016,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,5,0,8,0,8,..,25,9,30,0,32,..,0,0,0,11,7,190,23,9,31,13,230
80105105017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,20,3,23,0,23,..,0,0,0,0,0,202,20,3,23,0,229
80105105018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,6,3,0,3,..,4,0,5,0,5,..,17,8,29,0,29,..,0,0,0,4,3,167,19,8,27,4,201
80105105101,0,6,0,6,..,0,4,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,17,0,17,..,247,19,269,0,270,..,0,0,3,20,22,265,251,18,269,18,559
80105105102,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,12,0,12,..,11,4,17,0,17,..,52,16,71,0,71,..,3,0,5,28,30,345,57,17,73,28,442
80105105105,0,0,0,0,..,5,5,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,17,4,19,0,19,..,351,29,380,0,382,..,3,0,3,68,67,576,355,29,378,70,1029
80105105109,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,4,0,4,..,122,8,127,0,127,..,0,0,0,27,32,559,121,10,129,27,719
80105105110,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,9,..,79,7,85,4,89,..,0,0,0,11,10,110,79,9,89,11,207
80105105111,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,12,..,101,13,114,0,114,..,3,0,3,23,22,396,104,13,116,26,534
80105105112,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,50,3,49,0,49,..,0,0,0,9,15,159,49,3,52,9,217
80105105113,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,7,0,4,0,4,..,54,7,66,0,66,..,0,0,0,6,12,208,55,7,64,6,282
80105105114,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
80105105115,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,8,0,12,0,14,..,115,8,117,0,119,..,0,0,0,20,20,353,115,8,117,20,492
80105105116,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,17,0,17,..,57,7,59,0,59,..,0,0,0,37,37,285,57,7,59,37,383
80105105117,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,6,0,6,..,43,0,45,0,45,..,0,0,0,11,11,187,43,0,45,11,241
80105105118,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,84,3,83,0,83,..,3,0,3,3,5,214,81,3,89,3,303
80105105119,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,5,0,5,..,95,8,99,0,99,..,0,0,0,14,11,292,95,3,104,14,408
80105105120,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,11,0,11,..,105,11,112,0,112,..,0,0,0,23,27,427,107,11,116,23,566
80105105301,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,15,..,173,9,184,0,189,..,4,0,4,53,56,462,178,9,188,57,705
80105105302,0,4,0,4,..,0,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,7,0,7,0,7,..,131,9,143,0,143,..,0,0,0,22,22,291,131,9,143,22,451
80105105305,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,0,0,0,0,4,4
80105105306,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,5,0,5,..,4,0,4,0,4,..,48,4,49,0,49,..,0,0,0,16,18,191,48,4,52,16,258
80105105307,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,14,0,14,0,14,..,298,5,310,0,310,..,0,0,0,183,181,332,298,11,305,183,821
80105105308,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,5,0,5,..,6,0,6,0,6,..,208,10,216,0,216,..,0,0,0,127,127,233,208,10,216,127,577
80105105311,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,193,19,204,0,208,..,0,0,0,15,22,135,196,19,209,21,365
80105105312,0,3,0,3,..,10,7,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,164,24,184,0,184,..,0,0,0,44,48,292,164,21,184,44,516
80105105313,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,183,11,199,0,199,..,0,0,0,19,18,174,189,11,197,19,398
80105105314,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,36,0,36,0,36,..,323,14,336,4,336,..,4,0,4,47,56,347,330,14,346,51,741
80105105404,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,16,0,16,..,22,0,20,0,20,..,73,18,92,0,92,..,0,0,0,14,15,347,77,18,93,14,454
80105105405,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,26,0,28,0,28,..,0,0,0,4,5,137,28,0,26,4,171
80105105406,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,20,0,22,0,22,..,94,9,98,0,102,..,0,0,0,15,14,459,95,9,99,16,573
80105105407,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,4,15,..,25,0,29,0,29,..,120,37,158,7,165,..,3,0,3,25,31,328,123,37,166,34,523
80105105408,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,5,0,5,..,13,0,17,0,12,..,47,4,49,0,51,..,3,0,3,6,12,171,47,4,53,9,239
80105105409,0,11,0,11,..,10,0,7,0,7,..,0,0,0,0,0,..,10,0,15,0,15,..,6,6,17,0,17,..,266,41,302,0,309,..,0,0,0,33,38,520,268,41,301,35,859
80105105410,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,4,0,4,0,3,..,90,12,98,0,98,..,0,0,0,7,9,361,89,12,99,6,469
80105105501,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,0,34,..,93,9,103,0,105,..,0,0,0,14,20,371,93,9,98,17,491
80105105502,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,10,0,10,..,13,5,18,0,18,..,60,13,71,0,71,..,0,0,0,18,15,268,64,15,80,18,358
80105105503,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,11,0,16,0,14,..,62,9,66,0,68,..,0,0,0,6,6,307,62,9,66,3,382
80105105504,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,5,8,0,8,..,30,3,30,0,30,..,101,13,118,0,118,..,4,0,4,3,7,328,101,13,117,3,448
80105105505,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,36,4,38,3,44,..,100,13,111,3,115,..,3,0,6,21,31,408,107,10,120,29,553
80105105506,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,9,0,9,..,22,4,26,0,26,..,113,22,134,0,134,..,9,0,9,15,21,370,117,22,140,15,527
80105105507,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,15,3,17,0,17,..,18,4,22,0,23,..,103,16,122,4,125,..,13,0,13,18,26,317,114,16,126,23,469
80105105508,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,5,15,0,15,..,40,0,43,0,41,..,147,30,175,0,180,..,6,0,6,34,37,459,148,30,180,36,677
80105105509,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,10,0,16,..,11,0,17,0,20,..,79,14,94,6,101,..,3,0,3,6,9,285,81,17,93,14,392
80105105601,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,21,0,21,0,21,..,84,0,84,0,84,..,6,0,6,8,14,474,95,0,95,8,577
80105105602,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,14,5,21,0,21,..,69,14,77,0,77,..,6,0,6,27,33,468,71,14,85,27,585
80105105603,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,20,0,19,0,19,..,84,7,98,0,98,..,4,0,4,17,16,342,91,7,101,17,459
80105105604,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,14,0,14,..,36,3,36,0,36,..,3,0,3,15,17,390,39,3,40,15,443
80105105605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,46,10,61,0,61,..,0,0,0,10,9,435,46,9,60,10,502
80105105606,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,27,5,33,0,33,..,0,0,0,3,8,186,27,3,32,3,220
80105105607,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,9,0,9,..,38,0,38,0,40,..,0,0,0,10,10,395,38,0,38,8,449
80105105701,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,0,..,43,3,47,4,50,..,3,0,3,5,12,320,47,3,49,11,381
80105105702,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,8,11,0,18,..,11,7,15,0,15,..,76,16,87,6,92,..,0,0,0,5,5,155,76,16,87,3,251
80105105703,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,7,29,0,29,..,57,20,75,0,75,..,0,0,0,11,11,194,57,20,75,11,281
80105105704,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,14,0,18,..,62,5,71,0,66,..,4,0,5,19,21,210,61,9,74,17,302
80105105705,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,9,23,0,23,..,17,0,18,0,16,..,112,13,130,3,133,..,6,0,6,23,29,317,118,13,141,23,478
80105105706,0,0,0,0,..,3,5,5,0,5,..,0,0,0,0,0,..,6,12,15,0,15,..,15,5,14,0,15,..,92,18,114,0,116,..,0,6,7,122,120,315,92,25,113,122,549
80105105708,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,58,6,60,0,60,..,0,0,0,18,18,391,58,6,60,18,476
80105105709,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,9,9,0,9,..,46,5,47,0,47,..,129,23,147,0,149,..,0,0,0,19,21,289,129,23,151,18,461
80105105711,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,11,0,10,0,10,..,72,5,78,0,79,..,310,21,331,0,332,..,6,0,6,19,20,595,315,21,335,23,955
80105105712,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,15,0,16,0,16,..,21,0,21,3,20,..,216,18,231,3,236,..,0,0,0,15,18,322,219,18,235,22,578
80105105713,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,58,3,62,0,62,..,0,0,0,4,4,291,58,3,62,4,362
80105105714,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,15,0,15,..,42,8,48,0,48,..,0,0,0,15,15,233,42,8,48,15,294
80105105715,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,8,0,8,..,24,0,24,0,24,..,80,4,81,0,81,..,0,0,0,31,39,211,87,4,89,31,333
80105105801,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,19,0,19,..,69,9,74,0,77,..,0,0,0,22,28,512,68,9,77,24,615
80105105802,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,8,4,11,0,11,..,71,9,82,0,82,..,3,0,3,13,15,366,71,9,83,13,466
80105105803,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,14,0,12,0,12,..,62,12,79,4,80,..,0,6,6,15,20,392,62,12,80,18,495
80105105804,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,15,0,19,0,17,..,69,7,74,6,82,..,0,0,0,9,9,280,69,7,74,13,367
80105105805,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,28,6,28,0,34,..,0,0,0,0,0,206,27,6,31,0,239
80105105806,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,13,0,13,..,13,0,13,0,13,..,79,5,84,3,87,..,0,0,0,10,10,225,79,5,84,9,318
80105105807,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,56,0,59,0,63,..,0,0,0,3,3,523,55,0,60,4,587
80105105808,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,68,0,68,0,68,..,0,0,0,10,10,465,68,0,68,10,537
80105105809,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,0,18,0,18,..,60,0,60,0,60,..,0,0,0,9,9,295,60,0,60,9,357
80105105810,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,10,..,58,4,67,0,66,..,0,0,0,9,8,284,64,6,67,8,358
80105105811,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,75,0,82,0,82,..,5,0,5,15,18,426,78,0,86,13,526
80105105812,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,83,3,86,0,86,..,0,0,0,11,13,329,86,3,89,11,421
80105105813,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,11,5,14,0,14,..,32,7,40,0,40,..,136,23,159,0,159,..,0,3,4,22,29,432,137,23,164,22,623
80105105814,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,5
80105106003,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,25,0,28,..,136,15,149,4,151,..,6,0,5,35,39,566,137,18,152,39,761
80105106006,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,7,25,0,25,..,115,14,127,0,124,..,4,0,4,6,6,356,119,14,126,9,489
80105106007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,57,0,57,0,53,..,0,0,0,8,12,265,54,0,54,11,328
80105106008,0,5,0,5,..,0,3,5,0,5,..,0,0,0,0,0,..,12,0,10,0,10,..,6,4,10,0,10,..,170,18,185,0,185,..,0,0,0,20,22,264,167,18,187,20,468
80105106009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,0,4,0,9,0,9
80105106010,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,69,8,78,0,78,..,0,0,0,0,0,223,72,8,78,0,305
80105106011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,57,4,57,0,58,..,0,0,0,7,6,264,58,4,58,8,334
80105106012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,16,0,16,..,89,13,102,0,102,..,4,0,3,30,32,377,90,13,105,30,511
80105106013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,8,0,8,..,0,0,0,0,0,..,49,10,55,0,55,..,0,0,0,0,0,98,49,10,55,0,155
80105106014,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,10,0,10,..,29,0,25,0,25,..,195,11,208,0,208,..,0,0,0,11,10,403,195,11,208,11,624
80105106015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,81,8,88,0,88,..,5,0,5,22,26,379,90,8,93,22,494
80105106101,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,16,6,25,0,25,..,51,8,59,0,59,..,5,0,5,20,21,336,52,8,59,20,421
80105106102,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,22,4,27,0,27,..,60,11,69,0,69,..,0,0,0,11,11,294,60,11,69,11,369
80105106103,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,11,0,11,..,51,6,55,0,55,..,0,0,0,14,11,390,49,6,55,14,456
80105106106,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,6,0,6,..,20,0,24,0,24,..,0,0,0,5,5,226,20,0,24,5,253
80105106107,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,10,0,10,..,70,8,81,0,81,..,0,0,0,16,16,267,70,8,81,16,360
80105106108,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,13,..,26,0,31,0,31,..,117,4,121,0,118,..,7,0,7,24,27,374,120,4,126,26,525
80105106109,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,18,0,18,..,58,0,58,0,58,..,0,0,0,7,4,352,64,0,59,7,422
80105106110,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,4,17,0,24,..,48,4,48,0,51,..,3,0,3,3,5,332,46,4,51,7,391
80105106111,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,4,0,4,0,4,..,51,6,52,0,52,..,0,0,0,15,14,290,48,6,52,15,352
80105106112,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,16,0,16,..,61,6,69,5,66,..,0,0,0,10,15,229,65,6,67,13,305
80105106113,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,19,0,19,0,19,..,76,7,77,0,81,..,0,0,3,11,13,219,72,9,83,13,311
80105106114,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,38,0,32,0,36,..,115,11,126,3,131,..,3,0,3,20,28,398,121,11,130,27,553
80105106116,0,12,0,12,..,0,0,0,0,0,..,6,0,5,0,5,..,19,0,17,0,20,..,51,5,51,0,51,..,184,17,202,0,201,..,5,0,5,24,28,392,182,17,202,23,616
80105106117,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
80105106119,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,40,0,42,0,42,..,0,0,0,3,3,378,40,0,42,3,426
80105106120,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,10,..,24,0,28,0,29,..,148,19,166,4,176,..,3,0,3,32,40,441,151,19,172,40,653
80105106121,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,52,3,58,0,58,..,0,0,0,0,0,244,52,3,58,0,296
