SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
80107109017,10,12,12,8,6,7,6,0,0,57,5,0,0,0,3,5,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,5,0,0,5,3,3,3,0,0,27,3,0,0,5,0,0,0,0,0,8,19,11,12,16,16,7,7,0,0,87,9,3,13,8,5,8,0,0,0,56,0,4,3,3,4,6,4,0,0,18,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,4,3,3,7,8,3,0,0,33,4,0,7,0,0,0,0,0,0,11,14,7,19,16,16,24,4,0,0,101,24,16,21,20,10,14,3,0,0,102,3,4,3,3,11,10,4,0,0,38,0,0,0,3,0,7,0,0,0,12,0,0,0,0,0,0,3,0,0,4,7,4,3,11,8,20,14,0,0,61,8,0,7,0,4,3,0,0,0,24
80107109018,29,3,14,16,12,13,10,3,0,109,4,3,0,8,7,6,3,8,0,32,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,4,6,4,0,8,9,9,13,6,0,52,0,0,4,3,0,0,0,0,0,15,43,14,19,24,14,20,21,12,0,168,40,12,17,12,10,11,13,4,0,119,0,7,7,4,0,6,13,0,0,40,0,0,0,0,0,8,5,0,0,17,0,0,0,0,0,0,3,0,3,6,0,7,6,11,4,11,14,3,3,60,0,0,6,6,0,0,0,0,0,13,42,17,22,30,17,29,26,9,5,191,71,16,29,31,21,28,23,8,0,221,9,9,4,9,10,6,13,9,0,79,0,0,0,0,0,11,5,4,5,28,0,0,0,0,0,4,0,0,3,11,8,11,8,17,8,15,26,11,5,114,4,0,9,3,0,3,0,0,0,23
80107109019,67,22,28,29,16,14,3,6,0,193,9,5,7,5,6,6,4,4,0,48,4,0,3,0,4,3,8,0,0,20,0,0,0,0,0,0,4,0,0,5,11,8,11,5,12,13,12,3,0,73,0,0,0,0,0,0,0,0,0,9,80,31,36,38,29,24,19,14,0,276,36,10,23,25,10,17,9,0,0,129,6,4,9,5,3,8,15,7,0,50,0,0,0,5,0,4,3,3,0,24,0,0,0,0,0,0,0,0,0,7,7,4,8,15,7,14,19,10,0,84,0,0,0,0,5,4,0,0,0,14,41,15,32,38,19,27,29,10,5,222,102,33,49,51,29,23,20,7,3,318,14,4,11,18,11,12,17,5,0,97,0,0,8,5,0,6,10,0,0,38,0,0,0,0,0,4,3,3,0,15,17,10,19,21,21,25,29,12,0,157,4,6,3,0,5,4,0,0,0,19
80107109020,35,9,19,15,6,8,0,0,0,102,3,4,9,0,3,8,3,0,0,28,0,3,0,0,4,0,3,0,0,17,0,0,0,0,3,0,0,0,0,8,3,7,6,5,8,10,5,0,3,52,0,0,0,0,0,4,0,0,0,14,38,16,28,22,18,24,10,5,3,169,21,7,19,11,8,9,3,0,0,78,3,0,10,7,3,4,3,0,0,36,0,0,0,3,0,6,0,4,0,19,0,0,0,0,0,4,4,0,0,4,3,4,8,9,4,13,8,3,0,57,3,3,0,0,0,0,0,0,0,7,24,14,29,24,19,19,14,3,0,148,59,20,39,24,14,15,5,5,0,184,8,3,11,10,6,13,5,0,0,67,0,3,0,4,8,7,9,3,0,30,0,0,0,0,3,3,3,0,0,12,8,9,14,15,13,22,15,3,3,109,3,5,4,0,0,3,0,0,0,27
80107113201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,24,9,5,11,15,11,9,9,0,90,0,0,0,0,0,7,4,3,3,28,0,0,0,0,0,0,4,4,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,6,12,6,0,43,4,0,0,0,0,0,0,0,0,5,27,9,9,19,17,22,21,12,0,136,22,5,0,19,12,12,16,4,0,89,0,7,0,3,3,10,4,6,4,34,0,0,0,0,0,5,0,5,0,9,0,0,0,0,0,0,5,0,0,5,0,7,0,4,7,10,7,9,0,46,0,0,0,0,0,0,0,0,0,3,23,11,4,24,20,23,24,13,7,142,48,10,5,30,26,23,20,10,0,177,0,7,0,4,5,14,6,8,3,55,0,0,0,5,0,4,4,5,0,26,0,0,0,0,0,0,7,0,0,6,0,7,3,6,6,22,19,15,9,90,3,0,0,0,0,0,0,0,0,10
80108109102,27,13,12,22,12,8,3,3,0,101,3,8,0,0,3,7,14,0,0,40,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,8,0,3,8,10,16,3,0,53,4,0,0,0,4,0,0,0,0,8,31,19,10,28,21,16,21,10,0,162,34,25,6,19,14,12,7,3,0,118,3,3,3,11,11,10,8,3,3,48,0,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,3,3,3,9,6,7,9,3,5,60,0,0,0,0,0,0,0,0,0,4,38,26,11,28,27,20,20,10,5,181,58,36,17,42,29,26,14,8,0,221,11,13,7,7,13,11,19,10,4,89,0,0,0,6,3,3,0,0,4,16,0,0,0,0,0,0,0,0,0,0,11,13,7,10,20,19,24,4,6,106,4,0,3,0,4,0,0,5,0,14
80108109103,19,13,4,10,24,15,14,9,3,99,5,0,4,8,6,7,4,8,3,40,0,4,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,3,5,6,5,12,9,3,7,8,5,61,5,4,0,0,0,0,0,0,0,13,20,20,14,16,26,23,21,19,9,167,28,9,7,17,15,10,15,9,0,104,0,4,3,5,12,5,13,15,3,62,0,0,0,0,0,4,4,13,0,27,0,0,0,0,0,0,0,3,0,9,0,4,5,13,13,9,15,27,6,94,4,0,0,3,0,0,4,0,0,17,31,19,11,22,31,19,30,39,8,216,42,15,13,25,39,21,25,16,3,200,3,11,7,19,20,10,13,15,8,102,0,4,3,7,5,7,9,18,4,39,0,0,0,0,0,0,0,6,5,12,3,12,7,18,21,15,24,41,11,158,5,8,0,3,0,3,4,0,0,28
80108109104,16,4,12,6,12,11,5,0,0,63,3,3,0,4,3,3,3,4,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,3,3,0,5,7,3,7,9,0,44,0,0,0,0,0,0,0,0,0,3,22,9,7,11,14,14,12,9,0,108,20,12,5,10,10,16,10,8,0,93,0,0,0,4,7,5,10,8,0,29,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,5,14,12,0,36,5,0,0,0,0,0,0,0,0,7,25,12,7,17,17,24,19,16,3,137,37,17,14,16,18,25,13,10,0,155,9,3,0,8,11,5,12,11,0,56,0,0,0,3,3,0,0,4,0,15,0,0,0,0,0,0,4,4,0,15,9,3,5,6,14,4,15,21,0,79,3,0,0,3,0,0,3,0,0,10
80108109105,29,19,4,14,18,18,15,4,4,124,5,6,0,3,3,9,4,4,0,34,0,0,0,0,0,3,3,5,0,11,0,0,0,0,0,0,0,0,0,3,8,6,0,3,8,12,9,10,5,46,0,0,0,0,0,0,0,0,0,9,42,26,9,17,24,26,24,11,3,180,34,15,4,23,18,18,11,3,5,131,0,7,0,3,10,0,10,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,7,0,6,10,5,10,3,0,41,0,0,0,0,0,0,0,0,0,11,37,24,10,28,27,25,23,11,0,181,69,37,11,42,37,35,21,3,0,257,5,12,0,5,12,9,13,7,0,67,0,0,0,0,4,5,3,5,0,12,0,0,0,0,0,0,3,0,0,4,8,12,0,7,13,9,23,13,0,86,0,0,4,0,0,0,0,4,0,15
80108109106,30,16,12,17,24,17,17,3,0,136,3,0,3,3,8,5,11,9,0,48,0,0,0,0,5,0,3,4,0,18,0,0,0,0,0,0,0,0,0,8,3,0,4,4,11,11,21,13,4,74,0,0,0,0,0,0,4,0,0,12,38,17,16,22,35,24,34,22,4,215,34,22,11,17,20,18,7,5,0,131,0,3,5,6,13,13,11,3,6,62,0,0,0,0,0,0,4,0,0,12,0,0,0,0,3,0,4,4,0,9,3,5,5,6,11,17,16,16,0,83,0,0,0,3,0,6,3,0,0,9,38,26,15,24,38,37,33,21,0,229,62,34,18,39,49,31,29,14,0,269,3,4,8,6,17,20,23,17,7,108,0,0,0,0,5,0,9,9,3,26,0,0,0,0,4,0,4,3,0,16,10,6,6,12,25,24,41,30,7,156,0,5,0,3,0,6,0,4,0,19
80108109107,30,19,7,9,15,14,10,3,0,118,3,6,0,3,0,3,10,8,0,30,0,0,0,6,0,3,0,11,0,21,0,0,0,0,0,3,0,0,0,7,3,6,0,7,9,10,13,24,0,54,3,0,0,3,0,0,0,0,0,8,41,32,7,17,23,24,14,28,6,184,16,6,7,12,25,11,11,11,0,104,0,8,0,8,6,8,6,8,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,8,5,13,6,11,4,53,3,0,0,0,0,4,0,0,0,7,23,18,14,15,28,24,19,20,4,167,50,33,9,19,42,27,19,16,0,216,0,10,0,8,11,13,10,20,0,81,0,0,0,6,7,5,0,16,0,26,0,0,0,0,0,3,0,3,0,7,0,10,0,9,11,20,17,31,0,112,5,5,0,3,0,6,0,0,0,19
80108109108,47,26,4,24,23,14,13,0,0,165,0,3,4,5,9,11,10,5,0,44,0,0,0,5,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,8,3,4,11,11,15,10,5,61,0,0,0,0,0,0,0,4,0,12,51,36,14,26,32,30,31,12,6,232,36,6,8,22,24,13,15,6,0,145,6,9,0,5,8,9,12,4,0,60,0,0,0,3,3,4,0,3,0,18,0,0,0,0,0,5,0,0,0,0,6,9,0,8,15,13,17,9,0,86,0,0,0,0,0,0,0,0,0,7,44,16,7,31,41,34,33,20,7,227,86,34,19,49,48,35,29,11,0,305,10,13,0,8,18,16,19,12,0,107,0,0,0,0,7,6,5,3,0,30,0,0,0,0,0,5,0,0,0,4,10,13,5,13,22,30,30,21,5,145,0,4,0,0,0,0,3,3,0,13
80108109201,33,33,41,19,25,13,8,0,0,175,4,6,9,6,4,6,10,7,0,55,0,5,0,0,6,4,5,3,0,21,0,0,0,0,0,0,0,3,0,3,4,12,7,9,11,14,12,7,0,77,4,0,0,4,0,3,0,0,0,17,45,41,48,34,34,27,20,14,0,268,38,21,28,19,17,14,15,4,0,147,0,6,16,9,7,10,5,6,6,70,0,7,0,5,4,4,4,3,3,33,0,0,0,0,0,7,0,3,0,10,4,12,18,13,16,20,8,13,8,109,0,0,4,4,0,6,3,0,0,17,41,33,52,36,35,35,21,13,7,275,71,53,68,36,42,26,21,4,0,323,10,16,21,14,16,14,10,14,5,123,0,5,3,9,8,13,7,3,5,49,0,0,0,0,3,7,5,0,0,16,10,23,29,18,27,30,18,21,8,187,4,0,4,6,3,11,6,0,0,35
80108109202,36,20,15,15,19,10,3,9,0,131,0,0,3,9,3,6,8,0,0,44,0,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,15,0,4,52,5,3,0,0,0,4,0,0,0,14,39,24,20,30,32,22,21,12,5,195,41,22,19,22,24,9,7,5,0,147,5,0,4,7,9,6,10,3,0,48,0,0,0,4,0,3,8,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,4,9,7,10,16,9,4,66,0,0,0,0,3,4,0,0,0,13,45,24,27,33,34,27,29,5,4,234,75,40,35,42,41,23,15,4,0,283,3,4,11,10,19,11,14,8,5,92,0,0,0,4,0,6,11,3,0,25,0,0,0,0,0,0,0,0,0,0,3,4,11,17,16,20,29,9,5,118,6,3,0,6,3,3,0,0,0,26
80108109203,43,17,19,27,18,11,6,4,0,147,3,9,7,5,4,5,8,0,0,46,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,7,5,4,11,13,4,0,58,0,8,0,0,0,5,0,0,0,8,47,25,26,35,25,30,17,8,0,209,41,19,20,24,17,10,9,0,0,141,0,3,3,15,4,7,6,4,4,50,0,0,0,0,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,10,3,17,12,13,13,5,4,73,0,0,0,0,0,0,0,0,0,10,43,26,25,36,26,25,19,10,4,223,81,29,39,50,33,25,13,9,0,285,9,13,10,15,9,19,15,10,4,97,0,0,0,0,3,7,5,0,0,24,0,0,0,0,0,5,0,3,0,5,9,16,9,18,10,23,22,9,3,129,0,3,0,0,3,5,0,0,0,21
80108109204,34,15,10,15,17,18,7,4,3,109,0,0,0,5,6,0,3,5,0,32,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,6,0,4,3,0,0,5,8,3,9,11,0,47,0,0,3,0,0,5,0,0,0,11,39,20,15,23,20,19,11,11,3,166,29,10,15,20,21,3,9,3,0,108,0,4,0,4,9,3,6,0,0,30,0,4,0,0,3,0,6,0,0,12,0,0,0,0,0,0,7,0,0,4,0,6,0,5,10,5,16,7,0,49,0,0,0,0,0,0,0,3,0,9,35,18,17,24,28,10,21,8,0,161,64,28,23,34,29,18,12,8,4,218,5,8,3,8,10,5,9,4,0,60,0,4,0,0,3,4,6,6,0,18,0,0,0,0,0,0,3,6,0,10,5,10,3,9,17,9,23,16,0,93,0,0,3,5,0,5,0,3,0,21
80108109205,34,18,15,18,16,11,0,12,0,117,3,6,4,10,6,9,4,3,4,45,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,3,3,6,4,6,5,9,12,8,0,56,0,0,0,0,0,0,0,0,0,6,35,22,20,26,24,17,10,17,0,176,29,12,18,12,16,7,7,3,0,97,4,3,9,6,3,13,4,5,0,41,0,0,0,0,3,3,3,5,0,10,0,0,0,0,0,3,0,0,0,5,4,3,6,9,3,15,6,3,0,56,3,0,0,3,0,0,0,0,0,4,33,12,24,23,24,19,12,8,0,159,62,28,32,33,29,13,8,13,0,218,10,11,12,11,5,16,10,6,5,82,0,0,0,6,6,4,6,3,0,20,0,0,0,0,0,0,0,6,0,8,10,11,14,16,10,19,18,11,6,111,3,0,0,5,4,0,0,0,0,16
80108109206,27,24,10,23,22,11,8,0,0,122,8,7,0,5,6,5,0,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,7,8,7,0,5,8,5,5,12,0,51,0,0,0,0,0,0,0,0,0,0,35,27,15,30,26,21,9,10,0,177,25,9,14,16,21,12,5,3,0,100,5,0,0,9,11,5,12,3,0,38,0,0,0,5,4,0,0,9,0,10,0,0,0,0,0,0,5,0,0,7,5,0,0,6,12,3,14,12,0,59,0,0,0,0,0,0,0,0,0,3,26,10,19,22,27,18,23,14,0,157,49,30,27,37,38,25,14,3,0,223,7,14,3,10,14,11,6,11,0,75,0,0,0,5,5,5,5,5,0,22,0,0,0,0,0,0,0,8,0,10,7,14,3,17,19,11,17,22,0,109,0,0,0,0,0,0,0,0,0,3
80108109207,32,11,9,14,19,19,3,7,0,111,8,0,3,8,3,6,8,4,0,38,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,8,0,3,4,3,8,10,10,4,49,0,0,0,0,3,0,4,3,0,13,33,13,18,18,29,29,13,18,4,173,25,13,11,20,29,11,6,0,0,119,3,3,4,5,7,4,3,4,0,30,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,11,3,3,4,3,9,4,4,11,5,46,0,3,0,0,0,6,3,3,0,17,33,19,11,27,39,22,22,18,5,178,51,30,20,30,45,29,15,6,0,235,6,3,10,11,12,9,7,11,0,69,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,5,9,6,3,10,13,8,13,17,19,10,95,6,0,0,0,4,3,5,9,0,30
80108109208,49,15,5,22,36,19,10,10,0,170,6,5,5,4,3,8,6,5,0,39,0,0,0,4,3,3,6,0,4,19,0,0,0,0,0,0,4,0,4,4,6,3,5,9,8,11,15,13,0,67,3,0,3,0,0,3,0,0,0,9,60,24,17,32,42,33,23,15,4,251,53,25,10,25,26,10,9,12,0,177,11,0,6,10,11,9,8,4,0,56,0,0,0,4,0,0,0,4,0,12,0,0,0,0,0,0,0,4,4,8,11,3,4,14,14,12,9,4,5,78,4,0,0,0,3,0,0,0,0,11,64,33,21,43,43,28,20,15,5,265,104,41,16,48,65,30,18,18,0,351,13,5,5,16,12,15,15,12,0,100,0,4,0,3,3,8,6,4,0,30,0,0,0,0,0,0,0,4,4,13,13,9,7,23,17,21,23,21,7,141,3,5,4,5,5,4,0,0,0,27
80108109209,9,19,0,0,13,3,0,0,0,40,0,0,0,0,6,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,8,4,3,0,0,14,0,0,0,0,0,0,0,0,0,3,8,19,4,0,17,7,3,0,0,59,7,16,10,7,12,3,0,0,0,46,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,7,18,10,4,17,5,3,3,0,60,7,34,9,6,21,7,0,0,0,85,0,4,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,3,4,3,0,0,5,6,0,0,0,28,0,0,0,0,4,0,0,0,0,7
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,37,14,17,21,24,7,11,13,3,139,4,3,0,6,4,0,8,7,5,41,0,0,0,0,0,6,3,4,3,14,0,0,0,0,0,0,4,8,4,14,4,4,0,6,5,6,16,18,11,67,0,3,0,0,7,0,0,4,3,17,43,22,25,25,29,11,28,30,12,220,26,8,26,17,16,8,10,9,3,135,0,0,0,6,8,0,14,19,3,65,0,0,3,0,0,0,7,6,6,29,0,0,0,0,3,3,10,15,9,37,4,0,3,6,11,6,32,39,20,128,0,0,3,0,0,0,0,3,0,12,31,13,32,25,32,16,44,51,25,268,65,28,45,33,40,16,26,24,7,273,4,7,8,12,11,0,22,33,8,98,0,0,3,0,0,3,15,5,11,47,0,0,0,0,3,3,8,20,6,48,7,8,10,19,14,9,52,57,28,192,3,3,4,0,7,0,0,7,4,26
80108109302,18,13,17,8,15,3,4,3,0,82,6,0,6,6,7,0,5,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6,6,0,6,6,7,3,5,0,3,29,0,0,0,4,0,0,0,0,0,9,25,13,16,15,18,8,8,7,7,122,26,7,12,10,22,3,3,5,0,88,5,3,4,4,3,3,4,3,0,29,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,5,0,3,5,3,4,7,0,3,10,3,0,42,5,0,0,4,4,0,0,0,3,17,37,6,16,20,29,8,15,12,4,142,53,23,26,19,35,8,7,6,4,169,5,3,4,9,7,3,7,0,0,45,0,0,0,0,0,5,3,0,0,17,0,0,0,0,0,0,3,5,4,9,5,3,4,13,10,8,15,9,3,71,3,0,0,4,4,4,0,0,0,20
80108109303,34,20,21,25,27,10,9,0,0,143,3,6,3,12,4,7,0,8,3,39,0,0,0,0,4,0,3,3,0,15,0,0,0,0,0,5,3,5,0,8,3,4,6,12,5,10,8,14,3,68,3,0,5,4,0,3,0,0,0,21,42,28,26,38,36,20,13,16,7,230,46,14,16,30,15,16,8,4,0,141,0,7,8,8,4,12,11,8,4,55,0,0,0,3,0,4,3,10,0,27,0,0,0,0,0,0,0,0,4,15,0,7,9,11,15,9,15,13,3,90,8,0,0,0,0,4,0,0,0,15,53,22,23,42,32,36,23,17,3,243,80,40,35,46,41,27,10,0,0,279,4,10,8,21,11,12,10,14,3,95,0,0,0,3,4,3,7,12,0,40,0,0,0,0,3,5,3,5,4,20,4,12,12,19,22,24,25,29,8,152,9,0,10,7,0,6,4,0,0,37
80108109304,75,30,30,40,44,19,12,4,0,247,3,4,3,12,7,7,5,11,3,65,0,0,7,0,4,4,4,7,0,23,0,0,0,0,0,0,4,5,0,4,4,9,8,12,15,15,8,20,4,98,5,3,0,4,3,4,0,0,0,18,86,36,36,59,62,35,22,23,4,366,69,24,26,41,36,20,7,5,0,231,0,10,15,16,18,10,6,9,0,92,0,0,0,0,5,5,8,4,7,32,0,0,0,0,0,0,0,0,0,6,4,10,18,20,19,14,14,14,3,130,10,5,3,0,3,3,4,5,0,35,80,39,46,65,62,38,22,25,6,389,141,53,57,80,82,40,22,14,0,482,4,17,18,30,30,21,10,20,4,156,4,0,8,6,11,4,8,13,3,52,0,0,0,0,0,4,3,3,0,14,9,20,24,36,36,29,23,36,9,221,18,7,4,5,8,9,4,5,0,50
