SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
80101101907,8,0,10,3,0,5,5,0,6,0,0,0,0,3,5,18,6,25,6,5,13,3,3,9,6,0,3,4,3,10,0,7,6,24,19,38,9,3,16,7,4,11,5,6,6,8,3,13,8,5,13,29,28,57,3,0,9,0,6,6,3,6,12,5,3,5,5,0,12,19,21,35,0,0,0,10,0,12,0,0,0,4,3,3,4,0,3,13,9,23,0,0,0,0,3,3,0,4,3,6,8,8,4,0,7,13,11,26,5,0,8,4,7,12,7,5,7,4,3,3,3,7,8,19,20,38,0,3,4,4,5,7,0,0,5,7,0,5,6,0,6,22,15,38,0,4,5,7,6,15,4,6,7,0,4,9,0,7,3,20,23,41,3,4,5,4,5,7,8,4,10,4,0,3,0,3,7,17,22,40,5,10,13,6,6,6,8,6,7,9,3,11,6,4,7,24,20,40,3,6
80101101908,8,0,3,0,0,0,0,0,4,7,0,7,0,0,4,17,3,19,0,6,5,9,3,12,3,0,7,0,4,0,0,5,7,17,19,35,0,0,3,0,9,5,6,3,14,0,4,10,7,7,14,22,19,45,3,3,9,5,0,6,6,3,12,3,0,3,0,4,4,14,8,31,4,0,6,0,7,7,0,7,13,0,6,6,0,0,0,4,11,22,4,0,0,0,0,0,4,0,4,3,0,7,6,3,9,18,7,24,0,6,3,5,3,9,0,3,8,3,3,7,0,0,0,11,11,27,5,4,4,8,4,9,0,0,0,0,0,4,0,3,6,17,11,25,5,7,4,3,3,12,0,3,3,0,4,4,7,0,8,15,18,29,5,0,3,11,7,16,11,8,10,3,7,6,5,3,9,31,21,50,4,4,10,0,0,5,6,3,3,3,0,5,4,6,7,13,16,27,6,5
80101101909,0,0,3,3,0,3,4,0,9,7,5,9,3,5,6,16,13,28,0,0,0,6,8,10,0,4,5,5,0,4,3,0,0,11,19,26,6,3,10,8,6,14,3,0,10,3,5,10,5,0,5,27,21,43,3,5,7,3,3,3,3,4,4,4,3,9,3,0,5,11,17,26,4,3,3,0,0,3,0,0,3,0,0,4,0,4,5,10,14,21,7,0,3,0,0,3,3,5,10,7,4,10,3,5,9,18,17,32,0,0,0,0,3,3,5,3,7,0,3,3,0,0,3,9,10,19,4,3,6,0,6,7,3,8,5,4,8,8,4,4,4,19,21,34,4,3,7,5,5,6,0,5,7,3,4,10,6,0,6,19,21,42,7,0,11,0,6,3,0,6,4,0,0,3,3,0,6,13,16,30,0,3,6,4,0,9,0,3,4,5,3,4,3,0,9,15,13,27,0,3
80101101910,0,3,0,3,5,4,0,0,4,5,3,3,6,4,5,7,10,18,3,0,11,0,7,3,0,4,7,3,7,7,3,0,3,10,16,31,0,0,0,5,0,3,0,0,0,0,0,3,5,0,5,13,4,17,0,0,0,0,0,7,0,3,7,4,3,7,0,5,5,5,13,20,3,0,3,0,4,9,0,0,0,0,3,3,3,0,4,14,7,19,5,0,3,0,0,0,0,0,0,0,3,0,0,0,5,6,9,8,0,0,3,0,0,6,5,3,7,3,4,11,3,0,9,16,14,26,4,5,7,0,6,5,8,0,4,3,6,9,0,0,0,12,19,31,0,5,7,4,3,8,5,0,5,0,0,5,6,0,7,11,10,25,0,4,0,0,0,3,6,3,8,0,0,0,9,0,9,18,10,27,5,0,4,3,0,6,4,0,3,0,3,3,6,0,4,6,8,16,0,3
80101101911,0,0,4,4,0,4,4,5,8,3,3,7,3,4,10,16,17,30,5,0,5,3,4,6,4,0,3,0,6,5,5,0,6,19,6,28,3,0,4,4,8,10,3,4,10,4,0,6,8,5,8,22,18,39,0,7,10,0,3,3,0,0,5,3,0,4,7,0,9,19,14,26,5,0,3,0,4,4,6,0,6,7,6,12,3,5,10,20,14,40,5,0,5,4,5,7,0,0,4,0,4,8,7,0,7,20,13,29,8,0,8,0,0,0,3,8,9,0,0,3,6,3,12,20,17,32,0,4,4,3,4,6,3,5,6,3,3,8,0,4,8,13,18,32,7,4,8,5,11,12,0,4,4,3,4,7,5,5,10,21,30,52,7,4,13,4,3,5,4,4,4,8,0,5,0,5,7,21,14,34,3,0,4,0,6,8,3,0,3,4,7,8,3,4,8,13,15,29,0,3
80101101912,3,0,3,4,0,5,0,4,4,0,4,7,4,0,4,13,6,17,5,0,3,3,0,3,0,8,4,3,4,4,0,3,0,10,13,24,0,5,6,8,0,8,0,4,7,3,3,8,4,4,8,18,19,37,3,0,3,4,0,4,0,0,0,0,3,0,0,0,0,9,8,17,0,0,5,5,0,5,0,0,0,4,5,8,0,4,6,15,11,23,7,0,6,10,0,4,0,7,8,0,0,0,3,5,9,13,10,28,7,5,8,3,0,3,0,0,0,0,0,0,9,3,13,14,11,28,0,3,6,6,3,10,0,0,0,4,0,10,4,4,8,20,16,34,3,0,9,3,5,3,7,3,6,3,3,5,7,4,11,20,16,33,0,0,4,5,3,7,7,0,8,0,0,0,3,6,12,13,12,29,3,7,7,4,0,6,3,0,4,0,0,3,4,4,3,13,7,21,0,0
80101101913,0,8,9,0,0,3,0,0,9,3,5,13,0,0,0,16,14,24,0,0,5,8,5,9,3,6,10,5,3,7,3,6,10,24,24,49,0,3,5,3,3,9,0,3,7,0,0,0,5,0,5,14,19,33,8,0,7,0,0,4,0,10,10,6,5,9,5,3,8,14,22,40,0,8,7,6,0,4,0,4,9,0,3,3,3,0,6,13,15,26,3,3,5,3,0,0,0,3,6,3,4,5,0,4,4,13,14,28,7,0,6,4,0,4,0,3,3,3,8,10,0,3,3,10,11,25,5,5,10,9,3,6,5,7,12,3,3,5,3,3,11,23,19,46,0,4,8,0,8,12,4,0,8,0,0,0,6,3,11,22,22,40,5,0,5,4,4,5,0,0,0,4,7,7,0,3,0,10,13,21,6,0,6,4,3,3,6,5,9,6,0,6,5,5,7,18,13,31,4,0
80101101914,0,0,0,5,0,6,3,3,5,3,0,3,3,5,9,11,4,15,4,0,4,0,3,3,0,11,14,3,3,4,0,0,5,7,17,23,0,3,3,7,4,12,0,0,0,5,0,6,0,0,4,16,10,30,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,3,6,10,4,4,3,0,0,0,0,0,8,0,0,0,0,3,6,3,8,14,0,3,3,3,9,7,4,3,9,3,7,7,0,3,3,11,17,31,0,3,5,0,0,0,3,0,7,0,0,3,0,0,3,14,10,21,3,6,6,0,0,6,8,8,11,5,8,12,4,3,6,16,21,36,6,0,7,3,3,3,0,5,10,0,0,5,4,0,8,14,13,26,0,0,6,0,3,0,0,0,0,0,5,3,0,7,9,3,8,13,0,4,3,0,0,3,0,0,0,0,0,3,0,0,0,3,11,14,0,4
80101101915,5,5,10,7,5,12,3,4,4,9,0,8,6,5,8,21,16,44,3,0,4,0,8,4,3,3,11,0,3,6,0,0,4,6,17,28,0,0,4,0,0,0,0,0,3,3,3,6,0,0,0,5,7,13,0,0,0,0,0,0,0,4,6,0,0,4,4,0,0,9,4,10,0,0,8,0,4,4,0,4,4,0,0,0,0,6,6,4,11,18,4,0,7,6,5,9,4,0,3,4,3,7,3,6,11,16,17,41,4,8,10,0,4,3,8,7,11,5,12,14,4,3,6,17,25,43,10,0,8,3,7,8,0,7,10,3,6,7,3,4,16,20,24,47,0,0,6,0,5,4,4,0,6,6,0,8,4,3,3,13,10,26,0,5,4,0,4,7,0,0,0,0,0,0,4,4,3,10,14,20,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,8,9,6,3
80101101916,10,6,11,8,0,11,4,0,5,3,12,12,3,6,5,22,22,47,0,3,5,3,5,6,4,0,9,0,3,3,0,3,9,14,13,24,4,3,6,4,0,4,5,0,3,0,0,0,0,0,3,12,3,23,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,4,4,4,5,6,0,0,0,3,0,5,4,8,7,9,15,25,6,5,11,4,0,5,4,5,4,3,0,3,0,5,5,12,18,32,3,7,8,3,0,10,4,0,4,0,12,11,4,0,8,16,21,37,7,8,11,4,7,10,4,3,17,0,4,0,5,4,9,19,26,46,6,3,9,4,7,5,4,0,6,0,0,4,0,5,3,17,9,26,4,3,3,0,4,3,0,0,0,0,0,5,0,3,5,7,8,16,0,0,0,0,0,0,4,0,3,0,0,6,0,3,3,12,3,15,0,5
80101101917,3,3,5,4,9,10,3,0,5,0,6,11,3,0,3,15,12,27,4,4,13,9,6,15,0,3,7,3,0,4,3,4,8,26,17,43,0,4,4,7,0,6,0,4,6,0,0,3,0,5,5,6,17,28,0,0,0,0,6,6,0,0,0,0,0,4,0,0,5,3,10,12,0,4,4,0,0,3,0,0,5,0,4,3,0,0,0,6,7,11,4,6,5,5,0,5,0,0,0,0,0,4,3,9,13,14,14,29,3,4,7,5,5,7,10,4,16,7,5,7,5,4,10,25,22,46,5,7,9,0,3,7,3,6,6,4,0,0,6,4,10,19,17,38,3,0,3,0,3,5,3,0,0,7,0,5,0,3,5,15,10,22,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,8,9,8,9,13,0,3,3,6,0,9,0,0,0,0,0,3,15,12,20,0,0
80101101918,0,4,5,0,0,3,3,3,4,3,4,3,3,0,5,14,6,22,3,0,0,5,5,8,3,0,4,3,0,8,10,3,13,22,12,31,4,0,5,0,3,4,0,0,0,3,0,3,0,0,0,17,7,22,5,0,4,4,3,8,0,0,0,0,0,5,0,3,6,10,9,18,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,5,6,11,0,3,10,0,5,5,10,20,28,0,0,4,0,0,7,0,0,0,0,0,5,0,4,5,10,12,22,0,5,6,5,0,3,0,9,11,0,0,4,6,5,12,13,18,28,4,4,7,4,4,6,3,5,13,5,10,9,4,5,10,22,22,44,4,0,5,3,0,5,3,0,8,6,4,7,4,4,12,14,14,26,5,0,5,3,0,3,4,3,3,0,0,0,0,0,0,12,3,14,0,0
80101101919,0,7,7,0,6,7,15,8,16,3,0,4,3,3,9,25,29,50,3,4,11,4,6,10,4,0,11,4,7,10,0,6,7,23,21,44,0,0,8,0,5,7,0,0,6,3,0,4,0,0,4,10,4,21,0,7,3,0,5,5,6,0,4,0,3,4,0,3,3,3,11,18,0,3,3,0,0,5,0,0,5,0,0,0,4,4,6,5,6,14,0,4,4,0,6,3,5,6,4,4,9,12,4,6,8,6,23,31,9,11,13,4,5,8,6,5,8,4,7,11,0,8,10,24,34,52,5,4,13,7,5,11,9,0,8,8,6,24,9,8,13,42,22,73,9,10,15,4,4,13,4,9,10,6,3,7,0,7,3,16,32,48,3,3,3,4,3,8,0,0,3,0,0,0,0,3,3,5,10,12,0,6,6,0,5,0,6,0,4,0,0,0,0,0,4,8,5,13,0,0
80101102001,3,0,3,0,3,6,0,0,6,7,6,8,3,0,0,16,14,22,0,0,4,3,5,6,3,0,4,0,4,6,5,4,9,11,11,25,0,5,3,7,0,10,0,0,3,0,6,6,6,0,5,18,11,31,3,0,3,0,4,3,0,4,5,0,0,4,0,4,4,3,7,15,7,0,3,0,0,0,0,3,3,0,0,0,0,0,5,6,7,8,3,0,3,4,0,3,0,0,3,0,0,0,0,0,0,8,4,14,0,0,0,0,4,5,0,4,4,0,0,4,0,7,6,3,7,16,0,7,6,0,4,0,0,4,7,0,0,0,4,3,3,9,13,16,3,0,3,0,7,4,3,4,8,0,3,5,6,0,3,14,15,32,0,0,6,0,0,3,4,5,6,8,0,6,0,3,0,12,13,26,3,5,4,0,0,3,0,0,4,0,0,0,0,4,6,12,13,22,4,0
80101102002,0,0,0,0,3,3,5,0,7,0,5,5,0,0,4,10,15,22,0,3,6,3,0,4,5,0,3,6,0,9,0,3,3,16,10,26,0,5,6,0,8,3,0,0,6,0,0,0,0,0,6,8,13,18,0,0,0,0,0,0,0,0,0,4,0,4,0,4,5,10,11,20,0,0,0,4,3,10,0,0,5,10,0,9,0,3,3,21,11,26,3,5,7,7,5,14,0,4,8,8,0,13,3,6,8,25,19,40,3,9,16,3,0,3,5,4,6,0,0,0,3,4,10,23,16,36,0,7,14,7,3,5,4,0,3,0,0,0,0,3,5,12,16,29,5,6,9,4,0,4,4,4,9,0,5,3,3,4,4,20,18,34,4,0,4,3,0,3,0,3,4,0,0,4,0,4,4,10,3,18,0,0,0,0,0,0,0,6,6,0,0,4,4,5,5,10,10,20,4,5
80101102003,0,4,0,0,0,0,4,0,5,3,3,3,0,5,5,10,10,22,0,0,0,0,5,3,0,0,0,4,4,6,5,5,7,11,8,18,0,4,4,0,3,8,0,0,3,0,0,0,0,0,0,6,13,14,4,0,7,0,0,0,3,4,3,3,0,4,0,0,0,11,4,12,4,0,4,0,0,5,0,0,0,6,0,5,0,4,5,11,3,13,0,0,4,3,0,4,0,3,4,5,6,7,5,0,5,11,6,22,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,5,3,11,3,4,7,0,0,5,0,0,3,4,0,8,5,0,4,13,13,26,0,7,4,0,0,5,0,0,0,4,3,9,0,0,5,11,9,20,0,3,3,6,3,9,0,0,0,3,7,3,0,5,3,7,15,26,0,0,4,0,0,4,4,0,5,0,0,0,0,0,6,10,12,22,5,5
80101102004,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,3,0,9,0,0,3,0,0,0,0,4,8,0,5,5,0,7,5,3,16,14,0,0,5,5,4,3,5,0,3,0,7,8,3,4,4,15,11,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,12,3,0,3,0,0,0,0,0,0,5,5,9,3,0,3,9,3,15,0,0,4,0,0,0,0,0,0,5,0,5,6,0,3,8,6,14,0,3,0,5,0,5,0,0,0,0,5,3,0,0,4,8,10,16,4,0,5,0,0,0,3,0,5,4,0,4,3,5,8,16,8,22,3,3,4,0,0,0,0,0,0,0,0,0,3,3,7,6,10,19,0,3,4,4,0,4,3,3,6,3,3,8,0,0,0,10,14,20,0,4,5,0,0,0,5,0,5,0,0,5,4,4,5,10,5,17,0,0
80101102005,3,6,8,0,0,5,3,4,3,3,4,9,9,6,4,16,17,34,3,3,11,10,6,12,4,3,8,4,0,7,7,4,8,25,21,41,3,4,13,0,5,4,0,3,3,4,0,8,0,5,3,9,19,36,3,3,5,3,3,9,0,3,7,0,0,3,3,4,9,16,14,23,5,0,7,7,8,15,9,7,19,10,11,25,11,15,23,53,44,91,7,11,17,13,11,22,9,8,13,9,17,31,16,13,29,57,64,113,12,22,31,12,4,14,6,8,15,12,14,25,6,6,13,46,59,102,8,7,14,3,10,16,3,11,16,6,8,13,10,16,23,26,49,79,8,5,14,5,8,8,11,8,18,6,6,15,4,0,6,32,32,63,4,0,10,8,5,10,4,0,6,0,0,0,7,6,11,27,12,41,0,0,0,5,4,7,0,3,3,0,3,3,0,0,0,11,7,18,0,4
80101102006,0,0,0,4,0,6,0,0,0,0,3,6,0,0,0,0,0,12,3,0,5,0,3,3,0,6,6,4,0,4,6,0,8,9,11,19,0,4,5,5,0,4,0,6,6,4,3,8,4,3,8,11,12,20,0,3,6,0,0,5,0,3,4,3,0,3,0,0,3,4,4,18,0,0,6,0,0,0,0,4,4,4,0,4,0,0,0,10,6,10,0,5,6,0,4,10,3,0,0,0,0,0,4,0,8,13,10,24,0,0,4,9,0,8,3,0,5,0,0,0,0,0,3,15,14,23,3,0,3,11,0,8,0,3,8,0,3,3,0,0,0,11,8,24,0,4,0,0,0,0,0,3,5,0,0,0,8,4,8,9,9,17,0,3,5,0,6,6,3,0,3,0,7,6,4,0,3,9,13,20,0,0,3,0,0,5,0,0,7,0,3,5,0,3,3,11,14,24,0,0
80101102007,0,3,3,0,5,8,0,0,0,0,0,0,4,4,7,7,12,20,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,4,0,0,0,0,0,3,5,7,3,9,10,0,0,0,3,3,6,0,0,0,5,0,6,0,4,0,7,10,19,0,4,6,0,0,3,0,0,3,9,6,7,0,4,4,14,11,23,8,0,8,0,0,4,0,0,3,0,4,4,0,3,5,7,7,12,5,7,8,0,7,6,0,0,0,0,4,4,5,0,5,7,14,24,3,0,3,0,6,6,3,0,4,4,4,6,3,3,6,12,12,27,3,0,4,0,4,5,3,4,5,0,0,3,4,4,4,8,9,20,0,0,0,3,0,6,8,0,8,0,3,9,0,5,5,6,6,17,7,3,9,3,3,8,0,3,4,0,0,3,0,0,0,11,10,21,7,0
80101102008,0,4,0,4,0,4,3,0,3,0,6,5,0,4,3,8,14,22,6,3,5,0,0,0,0,4,3,0,0,3,0,3,5,10,14,21,0,5,5,0,6,6,0,0,6,0,0,0,4,4,6,7,10,13,0,0,5,5,7,8,0,5,7,0,4,5,0,0,3,5,15,19,4,0,0,0,0,0,3,9,11,8,12,17,4,4,9,22,20,46,3,3,10,4,0,11,0,0,3,7,7,11,0,3,7,21,19,40,5,3,10,3,3,3,5,0,7,4,0,5,3,3,7,13,11,31,5,6,10,5,4,9,0,0,0,0,4,5,0,0,0,12,11,21,0,5,5,3,0,4,0,0,0,3,0,10,4,3,4,9,15,26,4,3,3,3,0,5,0,0,0,3,5,7,0,0,0,7,11,19,4,4,8,0,0,4,4,0,3,4,7,9,0,8,8,13,11,21,0,3
80101102101,0,0,5,5,4,9,0,8,6,5,3,4,3,6,10,12,11,27,4,5,8,4,0,3,0,3,6,7,7,12,6,6,4,16,21,38,0,4,3,3,3,6,0,0,6,9,5,13,0,0,0,13,18,35,0,0,3,5,3,6,6,6,10,8,8,8,4,3,9,16,16,32,5,0,3,13,10,18,3,5,7,3,6,11,7,3,5,26,16,43,5,3,9,9,4,11,9,7,7,4,0,8,7,0,8,21,22,45,0,5,5,0,3,6,7,7,12,6,8,14,9,6,10,17,21,43,0,3,7,0,8,5,4,0,9,7,5,8,4,5,6,12,16,37,4,3,7,4,4,5,0,0,3,0,0,5,4,3,12,18,18,34,0,0,5,4,4,4,5,4,8,0,5,7,7,0,9,13,13,37,9,3,12,0,3,8,0,5,8,0,5,4,0,3,5,13,27,35,4,4
80101102102,0,0,0,5,3,3,0,0,0,4,3,9,3,0,3,12,11,19,0,0,0,0,3,3,7,3,5,0,3,5,5,4,0,7,7,16,3,0,6,0,5,4,0,0,0,5,4,3,3,3,6,11,11,24,4,5,3,3,0,4,0,4,3,0,3,4,4,3,7,12,10,25,0,0,0,0,0,5,6,5,10,6,0,11,0,0,5,8,11,23,0,5,9,0,0,7,3,0,4,0,0,4,5,0,5,13,13,23,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,8,9,13,0,0,0,4,3,8,4,0,4,3,0,4,0,0,0,9,5,16,0,3,3,3,4,3,0,3,3,0,5,5,0,3,8,6,11,20,0,0,3,0,4,0,0,3,3,0,8,11,0,0,7,4,14,24,4,0,4,7,3,13,0,3,4,6,3,12,4,3,9,19,12,39,9,5
80101102103,4,0,7,0,6,10,3,3,3,4,0,9,3,6,10,18,19,33,3,0,0,5,6,8,0,4,8,0,6,6,0,0,0,15,13,24,0,0,4,0,3,5,7,0,5,0,0,3,0,3,9,15,7,26,0,0,3,3,0,3,3,4,3,3,5,5,4,0,4,18,13,24,0,0,7,0,6,8,9,6,13,6,8,11,0,4,11,16,25,44,4,10,6,4,4,8,3,4,10,6,3,9,4,0,5,15,19,36,9,5,13,3,6,7,7,6,12,0,0,3,4,10,10,24,16,43,5,3,7,0,0,3,4,3,5,7,4,10,5,0,5,20,14,34,0,0,3,0,4,9,0,7,9,3,0,3,0,4,7,15,17,28,0,4,5,0,0,3,0,5,3,5,0,7,3,3,7,14,13,26,3,5,5,4,0,8,5,3,5,0,3,7,5,3,8,17,22,38,4,0
80101102104,0,0,0,3,0,7,3,0,5,0,4,4,3,0,6,16,8,25,3,4,9,8,0,6,4,0,3,3,5,9,4,3,7,15,17,32,0,5,5,0,0,0,0,0,0,4,5,4,7,0,4,16,7,25,0,0,0,0,0,3,5,3,6,5,8,8,5,0,8,15,9,31,0,6,4,0,3,4,0,0,3,4,0,4,0,0,0,8,13,19,0,0,3,5,0,6,3,0,4,5,4,10,4,3,5,18,8,27,0,0,4,0,0,0,3,4,7,3,0,4,3,0,6,15,13,22,0,4,3,5,0,3,4,3,9,0,0,3,13,0,9,20,8,25,3,3,8,3,3,9,3,4,7,6,6,12,3,0,3,19,19,31,3,5,3,6,0,10,0,4,7,0,4,0,0,0,3,16,12,33,0,0,5,3,4,8,3,4,9,6,0,8,4,0,7,20,14,29,5,3
80101102105,3,3,6,0,0,0,4,3,7,7,3,6,4,0,3,13,15,25,7,9,13,3,5,7,6,6,10,5,0,11,10,10,15,32,27,56,6,8,10,9,3,12,4,5,15,7,9,13,0,6,6,29,24,55,10,9,13,0,10,10,0,9,5,0,8,9,5,3,9,25,24,48,5,0,9,8,5,16,0,3,12,0,0,4,4,9,5,21,22,42,4,0,6,6,3,5,6,0,11,6,5,7,0,5,6,21,17,40,3,3,12,5,0,8,8,5,8,5,3,7,0,0,4,23,15,36,6,3,5,0,5,6,5,6,14,0,3,4,0,6,5,18,24,40,9,8,13,0,7,13,3,9,6,8,9,12,3,9,13,24,30,58,0,0,0,5,4,7,9,7,11,4,7,12,11,0,9,23,19,45,3,4,11,6,6,15,6,8,9,5,11,15,3,9,12,27,33,58,6,10
80101102201,0,4,4,5,0,5,0,3,3,0,6,6,0,0,3,3,9,19,0,0,0,4,3,6,0,0,4,5,4,8,4,0,3,14,9,28,4,0,3,3,0,3,3,0,3,0,0,0,0,3,5,14,10,20,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,5,3,8,0,0,0,0,3,3,0,4,7,3,0,3,4,0,0,3,15,17,0,0,0,0,5,9,5,3,6,0,3,0,7,3,5,14,8,22,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,4,8,13,0,0,3,0,4,3,0,0,0,0,3,3,5,0,3,3,7,15,0,0,0,3,3,9,0,0,0,0,0,0,3,3,3,6,6,14,0,0
80101102202,0,0,0,4,5,5,0,0,0,0,0,4,0,4,4,3,13,15,6,0,3,6,0,6,0,0,0,0,0,3,0,3,3,5,4,12,0,0,9,5,3,6,0,4,4,0,0,0,3,4,7,13,10,22,0,0,0,4,0,7,3,5,10,6,0,3,0,0,0,11,5,16,0,0,0,6,0,3,4,0,4,4,0,0,3,0,7,11,5,22,0,0,0,0,0,3,6,4,4,0,5,5,0,4,5,3,7,13,0,0,0,0,4,4,0,4,0,0,0,3,0,0,5,3,7,11,0,0,4,0,0,0,3,0,4,0,0,0,7,0,0,8,8,11,0,0,4,0,0,7,4,3,5,4,7,3,0,0,0,7,11,21,0,0,4,5,9,8,9,0,9,0,4,3,0,0,3,14,7,26,0,0,4,0,5,3,4,0,8,0,0,4,5,0,5,8,14,20,0,0
80101102203,8,4,11,4,4,8,3,5,10,6,5,9,4,0,3,27,19,50,0,5,5,8,5,7,3,0,3,4,0,4,0,0,0,13,21,33,0,3,3,0,0,6,9,0,11,3,5,3,0,0,0,15,7,26,3,0,5,0,0,0,3,5,8,0,4,4,5,0,10,15,12,25,0,0,0,0,0,4,4,0,4,0,3,8,9,6,9,9,15,24,3,0,4,3,0,6,5,0,9,3,3,5,0,4,4,15,13,27,7,6,14,6,8,9,6,8,15,4,3,8,4,7,13,25,29,59,5,3,3,0,7,11,3,8,10,5,5,4,5,7,11,16,22,35,5,4,6,3,4,8,0,5,10,3,4,11,4,5,10,19,16,39,6,0,3,7,5,14,3,4,3,0,0,5,0,5,7,13,22,35,3,0,3,3,4,3,3,3,3,0,4,7,5,0,10,15,17,28,0,4
