SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
80108109802,0,0,8,0,0,0,6,0,0,24,0,0,4,3,0,0,4,3,0,12,0,0,6,0,7,0,5,0,0,24,0,0,8,5,4,6,0,0,0,22,0,0,0,3,4,0,0,0,0,17,0,0,3,8,4,3,3,0,0,24,0,0,12,26,17,3,0,0,0,52,0,0,0,0,4,0,0,0,0,10,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,17,13,52,59,48,34,40,24,4,292
80108109804,0,0,0,0,0,0,0,6,0,9,0,0,0,0,4,0,4,0,0,13,0,0,0,3,0,0,3,10,0,19,0,0,0,0,0,0,3,0,0,8,0,0,4,3,8,5,3,0,3,17,0,0,0,0,7,0,4,0,0,11,0,0,0,4,8,7,3,3,0,30,0,0,0,4,0,4,0,0,0,5,0,0,0,8,12,3,0,0,0,22,0,0,0,0,0,5,0,0,0,5,18,7,9,24,38,27,38,36,14,212
80108109806,0,3,7,0,4,0,3,0,0,17,0,3,4,8,3,7,5,0,4,31,0,4,6,9,0,0,6,4,3,30,0,0,11,10,4,3,9,0,0,34,0,6,5,8,5,0,0,6,0,30,0,0,3,3,0,0,0,0,0,17,0,0,7,12,8,4,0,0,0,28,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8,3,10,26,7,19,50,50,35,27,51,36,18,292
80108109807,0,3,0,4,0,0,0,0,0,14,0,3,0,0,0,3,5,3,0,16,0,0,0,0,5,3,5,0,0,15,0,0,4,4,0,0,0,0,0,18,0,0,4,6,0,4,0,0,0,12,0,0,0,4,7,4,0,0,0,13,0,0,13,4,10,7,6,0,0,32,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,16,42,48,116,10,22,32,36,36,36,48,64,60,342
80108109808,0,3,0,0,0,0,3,3,0,14,3,0,3,3,6,7,6,7,3,30,0,3,4,4,3,3,6,5,0,24,0,4,4,5,4,0,9,3,0,29,0,0,4,7,8,6,3,0,0,31,0,5,5,9,5,0,5,0,0,27,0,0,5,13,30,9,4,0,0,67,0,0,3,0,6,0,0,0,0,15,0,0,3,4,9,3,0,0,0,22,0,0,0,6,0,0,7,0,0,7,29,28,39,53,80,46,56,36,9,374
80108109809,0,0,3,0,0,0,4,0,0,11,0,0,0,0,3,4,0,12,0,20,0,6,6,6,7,6,0,6,0,38,0,4,8,7,0,3,3,5,0,32,0,0,3,6,11,5,6,3,0,35,0,0,12,0,9,4,0,0,0,29,0,0,13,24,19,17,0,5,0,77,0,0,4,4,7,5,3,0,0,29,0,0,0,11,15,3,0,0,0,31,0,0,0,3,0,0,0,0,0,8,41,22,65,69,90,58,43,44,5,436
80108109810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,10,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,4,10,6,3,5,0,0,25,0,0,0,4,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,16,7,7,12,34,23,18,12,17,0,140
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,0,0,6,5,3,0,0,0,0,17,0,0,0,5,0,0,6,0,0,15,0,3,8,4,0,0,0,0,0,18,0,0,7,6,0,0,0,0,0,18,0,0,14,3,3,0,0,0,0,20,0,0,7,10,0,0,0,0,0,18,0,0,14,15,11,3,4,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,6,6,0,0,0,0,20,0,0,3,0,0,0,6,0,0,6,25,22,65,62,32,17,18,3,0,248
80108109813,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,0,0,0,12,0,0,4,3,0,0,4,0,0,17,0,0,3,8,4,9,0,0,0,21,0,0,3,8,9,9,4,0,0,21,0,0,4,19,17,9,0,0,0,47,0,0,0,13,0,0,0,0,0,19,0,0,0,15,15,3,0,0,0,28,0,0,4,0,0,0,0,0,0,5,18,13,17,68,50,34,9,7,5,234
80108109814,4,3,0,0,0,4,7,0,0,20,0,5,0,6,9,5,7,0,0,27,0,0,4,0,3,9,0,5,0,21,0,0,4,4,4,0,0,0,0,21,0,0,12,12,3,0,5,0,0,31,0,0,0,3,6,5,0,0,0,21,0,0,9,22,14,7,4,0,0,65,0,0,0,3,7,3,0,0,0,14,0,0,4,4,13,4,0,0,0,28,0,0,0,0,0,0,0,0,0,5,20,18,48,65,57,47,43,30,8,330
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,0,3,20,8,4,4,9,5,0,54,0,10,27,15,0,3,4,0,0,64,0,9,26,9,11,7,6,9,0,77,0,7,21,12,4,8,4,4,0,58,0,7,25,18,10,5,6,0,0,64,0,0,9,12,8,3,8,0,0,36,0,0,12,38,21,12,0,0,4,88,0,0,3,4,7,4,0,0,0,16,0,0,6,8,9,8,0,0,0,28,4,0,10,4,3,7,0,8,0,30,27,54,177,141,83,81,64,50,16,690
80109109902,0,3,14,3,0,0,3,3,0,32,0,8,19,10,6,9,6,5,0,52,0,3,26,8,8,5,3,3,0,62,0,12,23,9,6,5,0,0,0,57,0,0,18,5,15,6,5,3,0,49,0,0,11,12,9,3,0,0,0,38,0,0,26,24,19,9,0,0,0,77,0,0,0,11,9,7,0,0,0,23,0,0,3,11,3,5,0,0,0,25,0,5,7,3,0,0,0,0,0,13,26,46,177,102,76,53,31,36,13,562
80109109903,0,3,0,0,0,0,5,0,0,10,0,0,0,5,3,0,6,0,0,11,0,7,3,0,0,0,3,5,0,20,0,0,4,4,5,5,0,0,0,27,0,0,3,3,6,4,0,0,0,19,0,0,0,4,0,7,3,5,0,15,0,0,3,17,21,8,0,0,0,49,0,0,3,13,3,0,0,0,0,19,0,0,0,8,5,7,0,0,0,24,0,0,0,0,0,3,0,0,0,10,33,19,27,58,56,40,24,19,6,281
80109109904,0,5,0,0,0,0,0,0,0,9,0,0,3,0,4,6,4,3,0,28,0,0,3,7,0,5,8,3,0,33,0,4,0,0,0,6,3,3,0,21,0,0,5,3,8,4,3,0,0,26,0,0,9,6,4,0,0,0,0,15,0,0,6,15,7,12,3,0,0,37,0,0,0,4,9,0,5,0,0,23,0,0,0,5,3,0,0,5,0,18,0,0,0,0,7,0,3,3,0,24,20,20,43,45,48,48,51,31,10,320
80109109905,0,0,0,0,0,6,8,4,4,21,0,6,5,5,5,7,0,10,3,39,0,5,10,6,4,3,4,4,3,39,0,0,8,4,0,0,3,3,0,23,0,0,9,9,5,4,7,0,0,31,0,0,4,7,0,3,0,0,0,20,0,0,16,20,15,12,0,0,0,65,0,0,0,7,6,5,0,0,0,14,0,0,0,7,8,0,0,0,0,19,3,3,3,6,5,0,0,0,0,21,29,28,75,63,63,55,30,44,17,395
80109110001,0,0,3,3,0,4,5,3,0,21,0,0,4,0,7,4,3,4,0,24,0,3,0,0,3,0,6,7,0,26,0,0,0,0,3,3,0,7,0,25,0,0,9,3,0,7,8,0,0,32,0,0,5,4,8,7,3,0,0,32,0,0,8,17,13,13,5,4,0,64,0,0,0,3,6,6,0,0,0,23,0,0,0,14,19,16,0,0,0,50,3,0,3,4,3,0,0,0,0,12,19,25,34,62,77,69,43,50,13,391
80109110002,0,0,0,0,0,0,3,5,0,8,0,0,0,4,0,0,0,4,5,19,0,4,0,3,0,8,4,0,0,21,0,0,4,8,0,6,3,0,3,26,0,0,3,5,10,3,9,0,0,29,0,0,0,3,3,0,0,0,0,21,0,0,5,9,13,7,8,3,0,50,0,0,0,4,5,0,6,0,0,19,0,0,6,11,19,12,0,0,0,51,0,0,4,6,0,0,0,0,3,12,29,22,24,55,57,49,45,21,14,321
80109110003,0,4,4,0,0,0,0,9,9,29,0,4,0,4,5,0,0,4,6,17,0,0,3,0,4,0,3,6,6,21,0,0,0,0,0,0,3,8,0,17,0,0,4,0,3,4,6,3,0,15,0,0,6,5,0,4,0,0,0,12,0,0,4,8,14,7,3,0,5,39,0,0,0,3,3,4,0,0,0,7,0,0,0,0,6,4,3,0,0,18,0,0,0,4,0,0,4,0,11,19,16,19,16,33,33,41,30,39,75,302
80109110004,0,3,3,3,0,0,8,0,0,24,0,3,6,5,4,0,10,0,4,35,0,3,8,5,3,9,13,7,0,49,0,6,4,11,4,5,4,0,0,27,0,3,10,13,9,7,0,0,0,41,0,0,10,11,3,4,0,0,0,32,0,0,17,34,24,15,0,0,0,98,0,0,0,13,7,3,0,0,0,26,0,0,9,21,12,6,0,0,0,46,0,0,0,5,0,3,0,0,0,10,34,40,71,126,89,68,53,41,18,523
80109110005,0,0,0,0,0,4,0,7,0,22,0,0,3,0,0,3,4,4,3,20,0,0,0,0,9,3,8,0,0,20,0,0,4,0,3,4,9,5,0,25,0,0,7,6,8,8,3,5,0,32,0,0,5,4,3,3,5,0,0,33,0,0,11,18,18,17,6,0,0,73,0,0,0,0,12,3,0,0,0,21,0,0,0,17,26,16,0,0,0,65,0,0,0,0,3,0,3,0,0,12,44,23,36,56,92,78,53,39,20,448
80109110006,0,5,3,0,0,0,6,0,0,16,0,0,0,0,0,4,3,0,0,20,0,0,3,6,0,7,3,6,0,28,0,0,0,0,4,3,3,0,0,19,0,0,3,6,6,7,5,3,0,18,0,0,0,11,3,6,3,0,0,24,0,0,6,22,14,19,0,0,0,58,0,0,0,3,6,0,6,0,0,17,0,0,0,18,12,14,0,0,0,48,0,0,0,0,4,5,0,0,0,5,28,26,24,70,62,72,35,23,7,346
80109110007,0,0,3,0,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,4,5,0,0,9,0,0,4,3,0,6,5,6,0,21,0,0,0,3,4,0,0,0,0,12,0,0,4,6,0,0,3,0,0,11,0,0,3,9,6,9,3,0,0,34,0,0,0,4,6,3,0,0,0,10,0,0,3,11,5,5,0,0,0,27,5,0,0,0,4,0,0,0,0,13,15,9,19,41,26,45,30,11,6,197
80109110008,0,5,8,3,4,0,0,5,0,25,0,5,19,9,0,8,4,7,0,48,0,9,15,6,11,10,4,0,0,50,0,3,18,7,5,0,9,4,0,43,0,0,12,9,8,11,0,0,0,46,0,0,12,7,11,0,0,0,0,33,0,0,11,21,25,8,3,0,0,81,0,0,3,4,7,7,3,0,0,26,0,0,3,16,14,8,0,0,0,40,0,0,0,7,0,0,0,0,0,14,23,42,123,87,93,73,48,39,3,541
80109110010,0,4,4,0,0,6,4,0,0,23,0,3,7,5,4,0,4,4,0,31,0,6,0,3,8,3,0,0,3,21,0,0,5,3,10,7,6,0,0,31,0,0,7,3,9,0,8,4,0,38,0,0,0,9,0,4,4,0,0,30,0,0,18,20,26,7,4,0,0,74,0,0,4,4,6,8,0,0,0,22,0,0,0,21,12,8,0,4,0,49,0,0,0,3,4,0,5,0,0,8,31,30,52,78,93,60,37,30,13,418
80109110011,0,0,0,0,0,0,0,3,0,6,0,0,0,5,0,3,4,4,0,10,0,0,3,0,0,0,4,0,0,16,0,0,3,6,0,0,0,0,0,6,0,0,8,3,0,0,0,0,0,19,0,0,3,3,0,0,0,0,0,9,0,0,11,12,6,10,0,0,0,38,0,0,0,4,0,0,0,0,0,8,0,0,3,4,11,0,0,0,0,17,0,0,7,0,0,0,0,0,0,5,17,5,42,40,30,26,22,14,4,200
80109110012,0,0,0,0,0,0,3,0,4,9,0,0,4,0,4,3,6,0,0,18,0,4,0,0,0,4,4,6,0,20,0,3,0,0,3,4,6,3,0,24,0,0,0,3,5,8,0,0,0,15,0,0,5,5,6,3,0,0,0,24,0,0,8,10,26,14,0,0,0,59,0,0,5,6,4,5,0,0,0,16,0,0,4,14,17,3,0,0,0,37,0,3,0,4,0,5,0,0,0,15,36,24,39,53,77,63,48,31,14,387
80109110013,0,9,10,0,0,3,0,0,0,17,0,9,11,6,0,0,0,0,0,28,0,4,18,0,3,5,0,0,0,33,0,7,14,9,0,0,0,0,0,30,0,0,12,5,0,0,3,0,0,21,0,0,7,7,5,0,0,0,0,22,0,0,0,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,6,4,26,90,51,23,15,6,5,0,217
80109110014,0,0,0,5,0,3,0,0,0,6,0,0,0,3,4,0,0,0,0,7,0,0,0,4,0,0,4,5,3,18,0,0,0,3,0,4,0,0,0,9,0,0,3,3,0,0,3,4,0,8,0,0,3,3,3,6,0,0,0,15,0,0,3,11,8,7,3,0,0,35,0,0,0,0,4,0,0,0,0,3,0,0,0,9,4,3,0,0,0,13,0,0,0,6,0,0,0,0,0,10,16,13,24,42,27,27,22,16,15,191
80109110101,0,0,4,0,0,6,0,0,0,13,0,0,11,5,9,0,0,0,0,22,0,4,10,3,4,4,3,4,0,32,0,0,4,4,0,0,0,0,0,15,0,0,10,7,5,3,0,0,0,24,0,0,3,3,11,7,0,0,0,15,0,0,4,9,10,3,0,0,0,31,0,0,0,3,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,6,0,6,4,3,0,0,0,0,17,17,18,56,45,45,29,17,12,8,230
80109110102,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,4,3,8,0,19,0,4,0,4,3,5,4,0,0,34,0,6,11,6,3,5,4,0,0,40,0,0,5,3,4,0,0,5,0,20,0,0,0,5,9,0,0,0,0,13,0,0,9,16,15,9,6,0,0,53,0,0,0,5,3,6,0,0,0,20,0,0,0,0,12,9,0,0,0,25,0,0,0,0,0,0,0,0,0,5,23,25,42,59,59,55,29,25,12,329
80109110104,0,0,0,0,0,0,5,4,0,8,0,0,4,4,0,4,3,0,0,17,0,0,4,4,3,4,0,3,0,28,0,3,10,7,3,3,0,0,0,25,0,0,4,5,5,5,0,0,0,16,0,0,9,4,5,0,0,0,0,20,0,0,8,18,16,17,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,3,8,18,9,0,0,0,36,6,4,8,0,3,0,0,5,0,20,41,21,58,53,56,51,18,19,4,319
80109110105,0,4,0,5,0,0,5,0,5,17,0,6,0,0,4,3,8,4,6,28,0,0,4,0,0,7,4,3,0,22,0,0,7,8,3,0,4,3,0,28,0,0,0,3,5,3,3,0,0,22,0,0,3,8,3,7,3,0,0,22,0,0,10,13,15,12,3,3,0,50,0,0,0,6,3,6,0,0,0,20,0,0,0,14,15,4,4,0,0,41,0,0,0,0,0,5,7,11,26,47,34,15,36,62,53,57,55,56,81,435
80109110106,3,5,5,0,0,3,10,9,12,45,0,3,0,0,3,0,7,15,12,38,0,0,0,6,0,5,10,16,7,37,0,0,3,6,0,0,3,12,6,37,0,0,3,7,3,3,8,7,9,33,0,0,10,10,0,0,4,4,0,23,0,0,0,8,14,4,7,9,3,44,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,6,0,8,3,0,0,3,0,0,13,13,4,40,16,15,27,43,32,29,69,134,62,426
80109110107,0,7,3,0,4,3,5,0,0,24,0,3,8,0,4,0,3,4,0,34,0,4,3,7,12,9,0,5,3,38,0,5,11,9,3,0,0,3,0,34,0,0,4,4,6,8,4,0,0,26,0,0,6,3,5,0,0,0,0,19,0,0,12,21,24,20,7,0,0,76,0,0,0,4,6,4,4,0,0,14,0,0,0,6,12,4,0,0,0,23,0,0,10,0,0,0,0,0,0,14,28,33,65,67,86,75,44,31,11,439
80109110108,0,0,0,3,4,0,5,4,4,20,0,0,0,4,0,4,7,7,0,25,0,4,5,5,0,0,3,3,0,23,0,0,3,3,0,5,5,0,0,20,0,0,0,4,9,0,0,4,0,27,0,0,7,0,6,7,3,0,0,23,0,0,3,21,23,16,8,4,0,65,0,0,0,3,8,0,0,0,0,13,0,0,0,15,18,9,5,0,0,49,0,0,0,0,4,7,0,0,4,13,28,22,29,66,75,56,58,53,10,401
80109110109,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,6,0,14,0,3,3,0,3,6,5,5,4,24,0,0,0,0,0,3,0,0,0,11,0,0,0,0,3,4,3,0,3,19,0,0,0,0,7,0,4,3,0,22,0,0,3,15,20,12,4,0,0,51,0,0,4,0,9,4,0,3,0,16,0,0,0,8,13,9,0,0,0,33,0,0,0,0,0,5,0,0,0,9,31,23,17,35,61,48,27,21,13,280
80109110110,0,9,0,0,0,0,6,0,0,15,0,9,0,0,0,3,6,3,0,13,0,4,0,5,0,8,3,3,0,23,0,5,3,0,0,0,0,0,0,4,0,4,6,0,0,3,3,0,0,27,0,0,3,0,3,5,0,0,0,12,0,5,7,8,13,14,0,0,0,48,0,0,3,0,0,4,0,0,0,8,0,0,0,3,12,3,0,0,0,18,0,4,0,0,0,0,0,0,0,3,21,26,36,26,44,41,21,19,8,236
80109110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110202,0,0,8,9,0,4,7,4,4,28,0,7,0,4,3,3,0,11,9,37,0,0,13,7,9,7,3,3,7,39,0,3,3,5,5,5,5,0,5,37,0,0,10,5,4,6,4,8,7,36,0,0,4,6,5,0,3,0,3,29,0,0,3,24,15,11,3,4,0,60,0,0,0,9,6,0,0,0,0,18,0,0,3,18,8,5,3,0,0,41,0,4,0,9,0,0,0,3,0,16,20,34,55,100,55,56,50,70,64,511
80109110203,0,0,0,0,4,3,0,7,0,16,3,3,0,6,6,10,0,0,0,22,0,4,0,4,4,3,3,4,0,23,0,0,3,4,8,3,4,3,0,24,0,5,5,4,4,0,0,6,0,16,0,0,7,6,5,8,5,0,0,22,0,0,0,13,22,14,0,10,0,60,0,0,0,4,4,0,0,0,0,16,0,0,0,18,18,13,0,3,0,45,0,0,0,0,0,6,6,4,3,11,37,23,33,66,74,56,31,42,15,379
80109110204,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,4,6,0,5,16,0,10,0,0,0,4,0,4,3,25,0,4,3,0,4,3,3,4,0,14,0,0,0,0,3,3,4,0,0,17,0,0,0,0,0,4,0,0,0,15,0,0,9,4,15,11,11,7,0,52,0,0,0,0,5,3,0,0,0,13,0,0,5,6,28,15,4,0,0,59,0,0,0,0,0,0,0,0,0,0,34,22,24,13,60,53,42,32,18,296
80109110205,0,0,5,0,0,3,0,0,0,8,0,0,4,0,0,6,0,0,4,20,0,0,0,4,3,4,4,6,0,20,0,0,4,0,0,4,0,3,0,15,0,0,7,0,0,4,4,5,0,19,0,0,0,0,0,4,0,0,0,8,0,0,5,15,17,6,0,0,0,44,0,0,3,0,0,0,0,0,0,5,0,0,0,9,11,7,5,0,0,32,0,0,0,0,0,0,0,0,0,0,11,7,31,39,35,34,32,24,5,222
80109110206,0,6,0,0,0,3,0,0,0,9,0,0,0,0,3,4,0,5,0,13,0,0,3,5,0,3,10,0,0,24,0,3,0,4,3,3,3,0,0,15,0,0,0,0,3,0,4,0,0,15,0,0,7,4,0,0,5,0,0,26,0,0,0,15,19,4,7,0,0,37,0,0,0,3,4,0,0,0,0,14,0,0,0,9,8,4,3,0,0,23,0,0,0,0,0,0,0,0,0,9,19,20,21,52,43,30,31,28,3,239
80109110207,3,7,14,7,0,3,8,3,0,35,0,0,15,5,4,5,0,4,4,37,0,5,13,14,4,7,9,3,0,51,0,4,9,11,3,5,3,3,0,37,0,0,19,11,3,5,7,0,0,46,0,0,15,11,9,4,3,0,0,46,0,0,22,62,32,19,6,0,0,137,0,0,4,16,3,4,0,0,0,35,0,0,0,23,8,12,4,0,0,44,0,0,3,7,6,0,0,0,0,14,30,22,115,192,82,62,66,26,6,603
80109110209,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,0,0,4,0,0,4,4,8,0,18,0,0,3,0,4,3,4,0,0,13,0,0,0,0,0,3,8,0,0,12,0,0,0,7,0,5,0,0,0,14,0,0,0,8,13,8,0,0,0,32,0,0,0,0,5,0,0,0,0,10,0,0,0,16,12,3,0,4,0,41,0,0,0,0,5,0,0,6,0,11,28,14,12,40,53,34,23,31,8,230
80109110210,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,9,13,19,13,0,86,3,8,24,23,19,25,38,24,8,166
80109110211,0,4,3,0,0,3,8,0,0,15,0,0,0,0,8,0,0,0,0,18,0,0,10,10,4,3,3,0,0,23,0,0,4,8,4,8,3,3,0,31,0,0,4,9,8,4,0,5,0,28,0,0,0,5,4,0,0,0,0,21,0,0,4,12,9,5,0,5,0,39,0,0,0,9,0,7,0,0,0,14,0,0,0,10,7,4,0,0,0,16,0,0,6,0,0,0,0,5,0,10,17,15,38,65,57,40,30,25,11,284
80109110301,0,10,10,8,3,0,0,0,0,36,0,4,9,6,3,3,4,0,0,36,0,5,13,3,4,0,8,0,0,30,0,6,13,16,3,3,5,0,0,41,0,0,16,4,5,4,3,0,0,27,0,0,10,8,5,6,0,0,0,24,0,0,12,17,16,9,5,3,0,48,0,0,0,6,3,0,0,0,0,10,0,0,4,0,10,5,0,0,0,17,0,0,0,3,0,0,0,0,0,10,6,38,109,75,50,37,37,17,0,372
80109110302,0,5,0,0,4,0,0,0,0,19,0,0,0,3,0,0,0,0,0,10,0,3,0,3,9,8,0,5,0,28,0,0,0,0,0,4,6,0,0,15,0,0,0,4,0,6,7,0,0,19,0,0,4,0,0,6,3,0,0,20,0,0,8,11,12,15,6,0,0,56,0,0,0,4,6,9,0,0,0,15,0,0,0,15,13,15,0,0,0,41,0,0,0,4,0,0,4,0,0,13,29,26,17,44,50,72,46,14,11,302
80109110303,0,5,0,0,0,0,5,4,0,18,0,0,4,0,5,0,3,3,0,21,0,0,6,3,0,6,0,4,0,13,0,0,3,0,0,5,3,0,0,21,0,0,3,8,3,0,0,0,0,13,0,0,4,5,4,4,4,0,0,18,0,0,5,20,19,11,6,0,0,66,0,0,0,3,0,0,0,0,0,16,0,0,3,6,6,8,6,0,0,31,0,0,0,0,0,0,0,0,0,3,17,17,41,55,53,49,39,25,5,298
80109110304,0,0,0,0,0,4,3,4,0,11,0,0,0,3,0,6,3,4,7,15,0,5,6,0,5,7,3,4,0,29,0,7,0,0,5,3,0,3,0,21,0,0,4,9,4,3,4,4,0,28,0,0,0,8,6,4,3,3,0,23,0,0,4,11,15,24,5,4,0,62,0,0,0,8,9,7,0,0,0,19,0,0,0,11,28,16,0,0,0,57,0,0,0,0,4,0,0,0,0,15,39,35,20,47,78,74,33,31,16,376
80109110305,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,4,3,0,15,0,0,0,0,0,3,0,0,5,12,0,0,0,0,0,4,0,3,0,13,0,0,5,0,5,0,3,0,0,15,0,0,5,6,0,4,4,0,0,16,0,0,9,7,14,0,3,0,0,39,0,0,0,0,3,3,0,0,0,6,0,0,0,7,13,10,0,0,0,26,0,0,0,0,0,0,4,0,0,7,19,7,26,22,56,35,28,26,6,227
