SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
80101100409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,4,0,4,0,7,0,0,6,0,7,0,0,0,0,7,3,0,0,0,6,0,3,0,0,4,5,9,0,0,11,4,0,0,0,7,0,4,0,0,7,3,4,0,0,7,5,3,0,0,9,4,4,4,0,8,0,0,0,0,0,30,33,23,0,89
80101100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,0,10,0,0,0,0,7,5,0,0,0,5,8,5,4,0,11,0,3,0,0,4,3,3,0,0,10,0,0,0,0,8,3,9,3,0,12,0,4,0,0,7,0,0,0,0,0,31,31,16,0,84
80101100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,0,0,0,7,5,0,0,0,3,5,0,3,0,10,3,4,3,0,9,8,9,4,0,17,4,9,0,0,11,13,21,0,0,35,3,0,0,0,4,0,0,0,0,0,48,53,15,4,117
80101100503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,6,0,0,0,3,4,0,0,0,3,3,4,0,0,6,3,0,3,0,8,9,4,0,0,11,3,4,0,0,7,4,11,0,0,13,10,15,0,0,31,0,0,0,0,3,0,0,0,0,0,42,43,11,0,98
80101100504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,3,0,0,4,4,5,3,0,9,8,6,3,4,15,6,4,0,0,13,5,0,0,0,7,9,8,0,0,20,6,0,0,0,3,0,0,0,0,0,42,27,12,4,87
80101100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,5,0,0,0,5,0,3,0,0,3,8,9,3,0,19,11,4,3,0,14,6,5,0,0,8,0,4,0,0,3,9,4,0,0,11,0,4,0,0,4,0,0,0,0,0,43,32,21,6,93
80101100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,4,10,8,0,0,15,0,0,0,0,3,0,0,0,0,0,28,11,8,0,53
80101100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,5,5,4,0,0,9,3,3,0,0,11,3,3,0,0,6,12,28,0,0,47,0,4,0,0,0,0,0,0,0,0,34,47,5,0,91
80101100508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,0,10,7,0,0,0,5,0,3,0,0,3,0,0,0,0,0,6,22,0,0,29,0,0,0,0,4,0,0,0,0,0,21,34,6,0,61
80101100509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,6,4,0,0,0,7,3,0,0,0,4,3,4,5,0,6,9,10,3,0,16,0,4,0,0,4,9,5,0,0,9,0,4,0,0,7,15,26,5,0,38,0,0,3,0,4,0,0,0,0,0,47,55,22,0,119
80101100602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,4,5,5,4,0,0,8,6,8,0,0,11,0,4,0,0,4,3,12,0,0,15,0,3,0,0,0,0,0,0,0,0,16,34,3,4,55
80101100604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,7,0,4,0,9,0,0,0,0,6,0,4,0,0,3,4,0,0,0,5,3,5,3,0,15,4,10,0,0,6,3,8,3,0,10,3,9,0,0,7,0,9,0,0,11,0,3,0,0,7,0,0,0,0,0,27,45,10,0,87
80101100605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,4,3,0,0,0,5,0,0,6,0,3,4,3,0,0,7,5,6,3,0,15,0,4,0,0,7,5,5,0,0,11,0,9,0,0,12,3,35,0,0,37,3,0,0,0,4,0,0,0,0,0,32,71,12,0,120
80101100606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,4,9,0,16,0,6,0,0,13,4,8,0,0,12,0,11,0,0,11,0,14,0,0,18,0,7,0,0,6,0,0,0,0,0,26,58,16,3,104
80101100607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,6,7,0,0,0,4,0,0,0,0,3,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,4,0,3,0,5,6,3,5,0,16,3,11,4,0,17,3,5,0,0,12,0,3,0,0,5,9,32,0,0,45,0,4,0,0,0,0,0,0,0,0,44,64,21,0,125
80101100608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,10,4,0,0,0,3,0,3,0,0,3,0,0,0,0,7,6,11,0,0,19,8,7,0,0,18,6,5,0,0,11,0,8,0,0,11,7,17,0,0,22,0,9,0,0,12,0,0,0,0,0,33,70,16,5,121
80101100609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,9,0,5,0,7,7,10,4,0,15,3,11,0,0,8,8,11,0,0,15,0,4,0,0,10,0,12,0,0,22,0,0,0,0,3,0,0,0,0,0,29,60,20,0,103
80101100610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,7,3,0,4,0,3,0,5,0,0,4,0,6,0,0,6,3,8,3,0,18,6,12,0,0,17,0,0,0,0,6,0,11,0,0,10,3,15,0,0,19,0,5,0,0,11,0,0,0,0,0,27,58,18,0,106
80101100611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,0,0,0,0,5,0,4,3,0,3,3,0,6,0,6,0,0,6,0,6,3,4,4,0,8,9,11,4,0,28,3,10,3,0,16,0,4,0,0,11,0,3,0,0,6,6,12,0,0,21,4,3,3,0,10,0,0,0,0,0,41,52,32,0,126
80101100612,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,4,3,0,0,0,9,4,0,0,0,5,0,3,0,0,4,5,10,0,0,16,6,14,0,0,19,6,17,4,0,25,8,6,6,0,22,5,24,0,0,26,0,5,0,0,4,0,0,0,0,0,45,84,15,4,145
80101100613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,12,0,9,0,0,9,0,3,0,0,9,0,7,0,0,7,5,14,0,0,19,0,0,0,0,0,0,0,0,0,0,22,49,3,0,73
80101100614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,4,5,0,0,4,0,3,0,0,4,6,5,3,0,11,3,13,0,0,20,0,8,0,0,9,0,11,0,0,12,3,19,0,0,22,3,6,0,0,8,0,0,0,0,0,28,55,13,0,98
80101100615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,4,0,10,0,0,4,0,7,0,0,0,0,0,0,5,0,0,11,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,0,11,0,0,16,0,3,0,0,3,0,0,0,0,0,11,32,17,0,57
80101100616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,3,5,0,0,0,7,0,4,6,0,9,4,3,3,0,9,5,12,4,0,21,3,17,0,0,23,0,4,0,0,8,6,12,0,0,15,10,26,0,0,34,0,3,0,0,8,0,0,0,0,0,43,77,26,0,143
80101100617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,6,0,6,0,5,3,0,3,0,8,5,0,4,0,9,9,5,6,0,22,10,8,0,0,18,0,5,0,0,7,3,0,0,0,9,0,12,0,0,14,5,0,0,0,4,0,0,0,0,0,50,42,25,3,111
80101100618,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,3,0,9,4,0,0,0,3,0,4,0,0,10,4,12,0,0,11,4,11,0,0,15,0,7,0,0,10,4,14,0,0,20,3,5,0,0,3,0,0,0,0,0,25,57,14,0,94
80101100619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,9,5,0,16,3,3,0,0,9,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,9,0,44
80101100620,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,5,0,0,0,0,0,7,5,3,0,15,0,3,0,0,8,0,8,0,0,9,3,10,0,0,6,0,25,0,0,33,0,5,3,0,8,0,0,0,0,0,23,66,27,0,109
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,3,9,0,6,0,7,4,0,9,0,6,5,0,8,0,5,0,0,5,3,25,0,0,26,0,0,0,0,3,0,0,0,0,0,12,45,18,0,75
80101100623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,3,0,0,3,0,4,0,0,3,11,10,5,0,24,0,7,0,0,10,3,5,0,0,7,6,10,0,0,12,0,18,0,0,21,5,0,0,0,3,0,0,0,0,0,30,54,18,0,106
80101100701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,7,0,0,0,9,0,0,0,0,4,8,3,3,0,15,9,8,7,0,27,5,10,0,0,14,11,8,0,0,17,6,10,0,0,13,10,22,0,0,26,0,4,0,0,4,0,0,0,0,0,53,72,21,0,147
80101100702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,6,8,0,0,0,5,0,4,0,0,8,3,4,0,0,3,3,18,0,0,22,0,0,0,0,4,0,0,0,0,0,31,37,4,0,74
80101100703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,4,0,0,0,5,4,0,0,0,11,0,6,0,0,5,0,0,0,0,3,8,4,6,0,14,3,0,0,0,12,0,8,0,0,9,0,8,0,0,14,18,47,0,0,63,0,5,0,0,8,0,0,0,0,0,51,77,12,0,147
80101100704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,6,0,5,0,9,6,5,0,0,9,5,5,0,0,7,0,3,0,0,7,3,9,0,0,11,3,0,0,0,0,0,0,0,0,0,24,22,11,0,60
80101100705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,3,0,0,11,0,3,0,0,4,10,6,0,0,11,6,10,3,0,15,3,5,0,0,10,4,9,0,0,11,3,30,0,0,30,4,9,0,0,11,0,0,0,0,0,51,67,11,0,132
80101100706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,4,0,0,0,0,0,4,0,0,0,8,7,0,5,0,9,4,3,4,0,10,0,5,0,0,4,5,12,0,0,18,5,8,0,0,15,3,6,0,0,7,0,5,0,0,10,0,11,0,0,18,0,0,3,0,10,0,0,0,0,0,37,50,16,7,111
80101100707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,7,5,6,0,6,3,0,0,0,5,3,0,6,0,13,13,3,4,0,21,4,6,0,0,10,3,14,0,0,14,9,32,0,0,45,0,7,0,0,7,0,0,0,0,0,54,72,17,0,144
80101100708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,4,0,0,0,8,0,0,0,0,3,7,0,3,0,10,4,0,0,0,4,0,6,0,0,5,0,4,0,0,4,10,3,0,0,16,0,13,4,0,17,3,7,0,0,14,4,11,0,0,14,0,0,0,0,3,0,0,0,0,0,43,43,12,0,101
80101100709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,3,0,0,3,0,4,6,0,4,5,9,0,3,0,0,4,0,3,0,0,3,5,3,8,0,15,3,3,3,0,13,4,8,0,0,9,0,4,0,0,9,6,11,0,0,13,0,0,0,0,0,0,0,0,0,0,30,26,23,7,89
80101100710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,4,0,10,9,3,0,0,5,3,0,0,0,8,4,9,0,0,19,4,13,0,0,16,3,5,0,0,12,5,3,0,0,5,10,23,0,0,30,0,3,4,0,3,0,0,0,0,0,43,58,11,0,114
80101100711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,0,3,5,0,7,0,12,4,3,8,0,14,6,0,6,0,10,9,0,4,0,10,10,11,3,0,22,6,14,0,0,25,11,17,0,0,24,4,3,0,0,13,6,18,0,0,25,0,7,0,0,7,0,0,0,0,0,57,76,35,6,168
80101100712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,5,0,0,3,0,5,4,0,0,0,7,0,4,0,0,8,0,0,4,0,0,5,7,4,0,15,3,13,5,0,21,5,9,0,0,12,4,12,0,0,15,0,17,0,0,23,0,0,0,0,3,0,0,0,0,0,31,60,22,0,116
80101100713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,9,0,3,0,12,0,0,0,0,3,0,5,4,0,6,4,8,3,0,18,6,0,0,0,7,0,3,0,0,5,0,0,0,0,4,7,7,0,0,13,0,5,6,0,4,0,0,0,0,0,28,39,24,3,92
80101100714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,3,3,3,0,11,4,0,3,0,4,6,9,0,0,9,4,6,0,0,9,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,34,36,10,0,79
80101100801,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,4,3,0,11,0,4,0,0,4,0,4,0,0,13,3,3,0,0,10,0,0,0,0,4,0,3,0,0,3,4,18,0,0,22,0,5,0,0,5,0,0,0,0,0,30,50,20,0,99
80101100802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,5,5,0,0,0,9,5,5,0,0,8,5,3,0,0,10,5,4,0,0,11,0,7,0,0,11,3,10,3,0,17,4,10,7,0,17,4,8,0,0,16,8,3,0,0,11,5,18,0,0,21,0,6,0,0,7,0,0,0,0,0,54,75,22,0,149
80101100803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,0,0,3,0,0,0,0,4,3,0,0,0,12,0,0,0,0,6,0,0,4,0,0,5,0,0,0,7,4,8,5,0,20,0,4,0,0,13,6,4,0,0,7,0,5,0,0,5,10,22,0,0,34,0,5,0,0,3,0,0,0,0,0,33,47,18,9,109
80101100804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,5,0,0,4,6,3,6,0,15,6,3,0,0,15,5,0,0,0,9,0,0,0,0,5,0,0,0,0,7,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,28,20,26,3,80
80101100805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,3,6,3,0,10,0,0,3,0,6,4,0,0,0,8,8,6,3,0,22,6,7,0,0,16,4,11,0,0,14,3,6,0,0,10,8,18,0,0,25,0,5,0,0,9,0,0,0,0,0,57,59,16,3,139
80101100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,8,3,0,0,7,14,0,0,0,19,4,3,0,0,3,9,5,0,0,11,4,5,0,0,7,8,21,0,0,26,4,0,0,0,3,0,0,0,0,0,55,37,13,0,109
80101100807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,5,4,0,0,8,4,0,4,0,4,6,4,0,0,7,8,3,5,0,12,7,4,0,0,12,13,4,6,0,22,9,11,0,0,20,10,9,0,0,16,5,4,0,0,10,5,20,4,0,27,7,0,3,0,12,3,0,0,0,3,68,63,33,0,161
80101100808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,8,0,0,0,8,5,0,3,0,5,0,7,0,0,5,3,4,3,0,9,0,3,0,0,8,9,10,0,0,19,5,4,3,0,14,4,3,0,0,3,0,3,0,0,4,0,5,0,0,3,0,5,0,0,5,0,0,0,0,0,38,32,14,0,87
80101100809,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,8,0,0,0,6,0,0,0,0,0,5,0,3,0,6,5,0,0,0,5,5,0,0,0,8,3,0,0,0,3,4,7,4,0,25,4,4,5,0,17,0,3,0,0,10,0,4,0,0,3,9,29,0,0,38,0,3,0,0,9,0,0,0,0,0,57,58,22,0,134
80101100810,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,10,5,4,0,0,4,0,3,0,0,4,0,0,0,0,3,0,0,5,0,8,7,4,0,0,12,5,4,0,0,15,4,4,0,0,8,0,6,0,0,5,3,15,0,0,20,0,0,0,0,0,0,0,0,0,0,43,46,17,0,106
80101100811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,9,6,0,0,0,5,0,7,0,0,4,0,5,0,0,5,8,13,0,0,21,0,0,0,0,3,0,0,0,0,0,20,27,11,0,56
80101100812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,4,0,0,7,0,0,4,0,4,6,3,0,0,4,0,0,0,0,3,0,3,0,0,3,5,0,3,0,8,5,4,0,0,15,4,0,0,0,9,3,9,0,0,16,4,16,0,0,25,0,6,0,0,10,0,0,0,0,0,39,47,19,0,111
80101100901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,6,0,0,0,8,5,4,0,0,7,0,0,0,0,8,4,13,3,0,15,6,0,0,0,14,6,3,0,0,13,0,6,0,0,7,8,15,0,0,26,0,0,0,0,4,0,0,0,0,0,42,55,15,0,110
80101100902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,4,4,0,0,0,4,4,3,0,0,3,0,4,3,0,3,0,3,0,0,6,5,6,0,0,13,9,14,0,0,23,0,0,0,0,0,0,0,0,0,0,24,39,14,0,77
80101100903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,6,4,0,0,0,8,0,0,3,0,7,0,0,0,0,4,12,0,0,0,11,4,11,0,0,15,5,12,0,0,16,0,4,0,0,6,4,31,0,0,35,0,4,0,0,4,0,0,0,0,0,38,67,14,0,123
