SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80108109103,..,0,0,3,0,0,3,0,0,9,..,0,0,0,6,0,8,18,0,39,0,0,0,0,0,0,0,0,0,0,31,16,11,26,28,19,28,39,5,203,..,0,4,25,27,25,28,23,7,145,..,0,7,6,12,0,0,4,0,25,..,0,0,4,5,0,5,0,3,15,53,..,..,..,..,..,..,..,..,53,..,13,..,..,..,..,..,..,..,13,..,11,0,0,3,7,0,0,0,23,..,0,0,0,0,3,0,3,0,14,..,0,0,0,0,0,0,0,0,3,..,4,3,3,0,0,3,0,0,10,..,0,3,4,11,0,14,26,0,60,0,0,0,0,0,0,0,0,0,0,53,27,21,44,59,40,49,59,15,365
80108109104,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,7,11,0,18,0,0,0,0,0,0,0,0,0,3,25,10,7,17,14,20,15,14,0,126,..,0,8,22,16,25,20,12,0,112,..,0,5,3,0,0,0,0,0,9,..,0,0,4,6,0,0,0,0,10,44,..,..,..,..,..,..,..,..,44,..,12,..,..,..,..,..,..,..,12,..,7,0,0,0,0,0,0,0,11,..,0,0,0,0,0,4,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,7,13,0,21,0,0,0,0,0,0,0,0,0,7,44,19,20,28,30,33,31,27,5,230
80108109105,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,10,26,27,26,21,9,0,175,..,0,0,29,40,40,35,17,5,164,..,0,4,4,8,8,6,0,0,34,..,0,0,4,0,5,0,0,0,8,74,..,..,..,..,..,..,..,..,74,..,43,..,..,..,..,..,..,..,43,..,11,8,3,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,74,49,14,44,51,47,45,18,8,347
80108109106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,9,3,18,0,0,0,0,0,0,0,0,0,3,38,26,12,24,31,34,33,18,0,219,..,0,6,35,55,45,51,24,0,222,..,6,3,0,3,6,3,0,0,16,..,0,3,5,4,4,4,0,0,16,72,..,..,..,..,..,..,..,..,72,..,33,..,..,..,..,..,..,..,33,..,6,8,8,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,6,3,9,6,3,28,4,0,0,0,0,0,0,0,0,4,74,42,27,50,75,54,65,31,8,431
80108109107,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,5,0,13,0,0,0,0,0,3,0,0,0,3,23,18,8,15,28,30,19,20,4,164,..,0,0,18,38,38,29,39,4,166,..,0,0,8,0,0,0,0,0,12,..,0,0,5,6,5,0,0,0,17,53,..,..,..,..,..,..,..,..,53,..,27,..,..,..,..,..,..,..,27,..,14,10,0,0,7,0,0,0,26,..,0,0,0,0,0,0,3,0,6,..,0,0,0,5,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,4,5,0,12,5,5,0,0,0,5,4,3,0,14,56,44,11,31,53,52,40,45,9,339
80108109108,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,11,0,24,0,0,0,0,0,0,0,0,0,3,44,16,7,31,41,34,32,16,7,228,..,0,4,47,63,52,45,15,0,222,..,0,4,6,7,3,0,0,0,20,..,0,0,4,0,3,0,0,0,11,95,..,..,..,..,..,..,..,..,95,..,35,..,..,..,..,..,..,..,35,..,14,11,7,0,0,0,0,0,31,..,0,0,0,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,0,4,0,3,11,5,24,0,0,0,0,0,0,5,0,0,9,95,55,19,55,74,62,55,29,5,447
80108109201,..,6,6,0,0,0,0,0,0,8,..,0,0,4,0,12,9,6,9,45,0,0,0,0,0,0,0,0,0,6,44,33,48,34,32,34,20,13,7,261,..,3,32,27,37,25,14,4,0,148,..,4,20,10,12,3,0,0,0,58,..,0,11,8,6,0,0,0,5,31,84,..,..,..,..,..,..,..,..,84,..,30,..,..,..,..,..,..,..,30,..,11,5,0,4,3,0,0,0,28,..,0,5,0,0,6,0,0,0,15,..,0,4,0,0,0,0,0,0,4,..,8,13,0,0,0,0,0,0,23,..,4,12,5,12,11,17,15,9,81,0,3,0,4,0,0,5,0,0,11,84,69,93,59,69,59,41,29,14,518
80108109202,..,0,0,0,0,0,0,0,0,9,..,0,0,0,3,3,4,4,0,20,4,4,0,0,0,0,0,0,0,6,46,24,24,32,33,20,22,5,4,220,..,0,17,38,37,32,33,9,8,168,..,4,16,8,9,5,0,0,0,39,..,0,0,6,8,4,3,0,0,27,78,..,..,..,..,..,..,..,..,78,..,26,..,..,..,..,..,..,..,26,..,12,7,0,6,0,0,0,0,26,..,0,0,0,3,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,9,0,0,0,0,0,0,6,..,0,0,0,3,3,8,6,3,26,6,4,0,0,0,0,0,0,0,7,81,45,47,57,60,43,44,16,9,406
80108109203,..,3,0,4,0,0,0,0,0,10,..,0,0,0,0,0,8,0,4,14,0,0,0,0,0,0,0,0,0,0,43,25,25,36,24,22,22,10,4,221,..,0,13,39,28,31,17,12,5,143,..,7,24,19,9,7,6,0,0,65,..,0,3,3,6,7,3,0,0,18,91,..,..,..,..,..,..,..,..,91,..,22,..,..,..,..,..,..,..,22,..,6,8,0,0,0,0,0,0,18,..,0,0,0,0,5,0,5,0,8,..,5,0,0,0,0,0,0,0,4,..,3,0,4,0,0,0,0,0,15,..,0,0,4,7,4,13,3,4,30,0,0,0,0,0,3,0,0,0,7,91,49,52,68,49,47,40,21,5,421
80108109204,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,35,18,17,24,23,10,16,6,0,156,..,0,17,31,25,18,14,17,0,119,..,4,7,9,4,5,0,0,0,40,..,0,3,3,3,0,0,3,0,14,70,..,..,..,..,..,..,..,..,70,..,14,..,..,..,..,..,..,..,14,..,12,0,0,6,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,4,3,6,0,3,19,0,0,0,0,0,5,0,0,0,5,70,38,30,47,48,29,30,23,0,316
80108109205,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,34,12,24,20,24,17,12,8,0,154,..,0,18,26,25,30,17,15,6,134,..,0,8,7,0,0,6,0,0,27,..,0,0,0,4,0,0,3,0,13,67,..,..,..,..,..,..,..,..,67,..,19,..,..,..,..,..,..,..,19,..,13,3,0,8,0,0,0,0,21,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,6,3,0,0,0,0,0,10,..,0,0,4,3,5,8,6,3,26,0,0,0,0,0,0,0,0,0,5,67,35,46,51,48,41,25,25,6,328
80108109206,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,6,0,0,15,0,0,0,0,0,0,0,0,0,4,26,10,15,22,27,18,23,14,0,156,..,0,6,37,44,23,16,21,0,149,..,0,3,5,5,4,0,0,0,24,..,0,5,0,6,0,3,0,0,12,60,..,..,..,..,..,..,..,..,60,..,23,..,..,..,..,..,..,..,23,..,9,3,0,0,0,0,0,0,24,..,4,0,0,0,0,3,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,4,7,6,7,0,24,0,0,0,0,0,0,3,0,0,4,60,42,32,45,54,33,30,25,6,335
80108109207,..,0,0,4,0,0,0,0,0,3,..,0,0,0,4,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,27,14,11,27,32,17,14,14,5,171,..,0,5,33,41,35,17,20,4,153,..,0,7,8,5,4,3,0,0,26,..,0,0,0,3,0,3,0,0,7,63,..,..,..,..,..,..,..,..,63,..,16,..,..,..,..,..,..,..,16,..,11,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,4,3,0,0,0,0,8,..,0,5,0,6,10,7,3,5,31,0,0,0,0,0,0,0,0,0,3,63,31,27,42,61,47,28,31,10,330
80108109208,..,0,0,0,0,0,0,0,0,5,..,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,58,33,16,38,41,28,20,17,5,253,..,0,16,54,62,37,31,28,3,236,..,0,6,7,11,12,0,0,0,40,..,0,0,0,5,0,0,0,0,11,116,..,..,..,..,..,..,..,..,116,..,32,..,..,..,..,..,..,..,32,..,12,6,3,0,0,0,0,0,23,..,4,5,0,0,0,0,0,4,11,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,6,0,0,8,..,0,0,0,4,0,5,5,0,12,0,0,0,0,0,4,0,0,0,7,120,53,26,72,87,57,41,32,6,495
80108109209,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,18,10,4,14,5,0,0,0,58,..,0,0,0,21,8,3,0,0,29,..,0,0,0,3,3,0,0,0,10,..,0,0,3,5,4,0,0,0,12,8,..,..,..,..,..,..,..,..,8,..,17,..,..,..,..,..,..,..,17,..,16,8,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,35,13,3,27,13,3,4,0,111
80108109210,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,25,32,23,90,0,0,0,0,0,0,0,0,0,4,32,14,33,23,28,11,44,45,25,259,..,0,28,32,27,12,41,25,9,174,..,0,12,7,3,0,0,0,0,22,..,0,0,5,14,0,0,0,0,17,71,..,..,..,..,..,..,..,..,71,..,11,..,..,..,..,..,..,..,11,..,4,3,0,5,0,0,0,0,17,..,3,0,0,0,3,0,0,0,11,..,3,7,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,3,4,3,3,31,45,20,117,6,5,0,4,0,0,0,0,0,12,74,31,56,51,53,18,77,77,34,466
80108109302,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,3,3,4,19,0,0,0,0,0,0,0,0,0,0,29,8,16,14,29,10,15,8,4,129,..,0,11,17,33,9,16,11,0,91,..,0,8,7,0,0,0,0,0,18,..,0,0,0,9,5,0,4,0,16,47,..,..,..,..,..,..,..,..,47,..,11,..,..,..,..,..,..,..,11,..,10,3,0,6,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,9,0,0,0,0,0,0,9,..,0,0,0,8,3,3,3,4,26,0,0,0,0,0,0,0,0,0,0,47,24,29,27,48,17,23,18,4,245
80108109303,..,0,0,0,0,0,0,0,0,9,..,0,0,0,9,6,5,4,0,27,0,0,0,0,0,0,0,0,0,0,52,22,25,38,25,24,18,17,3,235,..,0,23,49,32,21,18,28,0,171,..,3,16,9,12,5,0,0,0,43,..,0,0,5,5,3,0,0,5,16,90,..,..,..,..,..,..,..,..,90,..,28,..,..,..,..,..,..,..,28,..,12,7,0,6,0,0,0,0,25,..,4,3,0,0,0,0,0,0,6,..,0,3,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,6,..,0,0,0,7,10,11,4,0,38,0,0,0,0,0,0,0,0,0,4,88,52,52,75,59,44,34,31,8,446
80108109304,..,0,3,0,0,0,0,3,0,10,..,0,0,0,9,9,3,8,0,26,0,0,0,0,0,0,0,0,0,3,73,41,46,58,60,32,22,25,6,369,..,0,39,86,79,39,29,25,8,304,..,0,18,19,18,10,6,0,0,71,..,0,4,4,0,0,0,7,0,8,160,..,..,..,..,..,..,..,..,160,..,46,..,..,..,..,..,..,..,46,..,16,12,4,4,0,0,0,0,27,..,9,0,0,0,8,0,0,0,17,..,0,3,0,0,0,0,0,0,5,..,7,5,0,4,5,0,4,0,24,..,0,3,0,7,13,8,12,3,50,0,0,0,0,0,0,0,0,0,4,160,71,87,115,122,66,44,45,11,718
80108109305,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,9,4,3,29,0,0,0,0,0,0,0,0,0,0,67,26,29,49,45,21,30,16,8,288,..,0,19,65,47,32,30,19,0,205,..,6,16,11,18,0,4,6,0,64,..,0,0,3,16,8,0,0,5,29,148,..,..,..,..,..,..,..,..,148,..,29,..,..,..,..,..,..,..,29,..,15,9,7,0,3,0,0,0,35,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,0,0,0,0,8,..,5,3,4,4,9,14,7,3,47,0,0,4,0,0,0,0,0,0,8,147,59,53,93,89,55,52,33,8,580
80108109306,..,0,0,0,0,0,0,0,0,3,..,0,3,0,4,3,6,12,0,23,6,4,4,0,0,0,0,0,0,9,69,21,42,41,36,32,26,15,4,292,..,0,41,62,45,39,32,17,3,239,..,0,24,8,9,11,3,0,0,61,..,0,0,12,4,3,4,0,0,30,143,..,..,..,..,..,..,..,..,143,..,24,..,..,..,..,..,..,..,24,..,10,7,3,3,0,0,0,0,28,..,0,3,0,0,0,0,3,0,10,..,3,0,0,0,3,0,0,0,8,..,0,4,3,0,0,0,0,0,12,..,0,3,9,18,5,12,14,0,60,3,4,4,0,0,0,0,0,0,9,142,49,90,92,80,63,55,36,7,607
80108109401,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,6,3,5,23,0,0,0,0,0,0,0,0,0,3,42,26,24,30,34,25,21,17,6,227,..,0,13,32,51,19,27,22,5,168,..,0,13,14,11,7,0,0,0,41,..,0,0,11,9,4,0,0,0,22,88,..,..,..,..,..,..,..,..,88,..,30,..,..,..,..,..,..,..,30,..,7,3,5,4,0,0,0,0,18,..,5,0,0,0,0,9,4,0,15,..,4,3,0,0,0,0,0,0,4,..,4,0,0,0,0,0,0,0,4,..,0,0,0,3,10,9,5,3,35,3,0,0,0,0,0,4,0,0,9,92,51,37,57,76,39,47,29,10,436
80108109402,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,11,23,14,17,19,17,19,5,0,122,..,0,5,23,30,13,20,7,0,94,..,9,11,0,5,4,0,0,0,27,..,0,0,3,6,6,0,0,0,11,31,..,..,..,..,..,..,..,..,31,..,15,..,..,..,..,..,..,..,15,..,16,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,5,3,0,17,0,0,4,0,0,0,0,0,0,5,31,40,22,28,38,31,30,10,0,231
80108109404,..,0,7,0,0,0,0,0,0,17,..,0,0,8,13,7,13,3,16,60,0,0,0,0,0,0,0,0,0,7,40,20,48,49,47,39,32,29,19,323,..,0,18,63,47,42,36,45,6,251,..,3,21,17,3,3,3,0,0,51,..,0,6,6,4,9,5,0,0,33,98,..,..,..,..,..,..,..,..,98,..,20,..,..,..,..,..,..,..,20,..,9,8,7,6,3,0,0,0,28,..,0,4,0,0,0,0,4,0,8,..,4,3,0,0,0,0,0,0,8,..,0,18,3,0,0,0,0,4,23,..,0,4,7,18,15,26,13,12,97,3,0,0,0,0,0,0,0,0,12,99,42,92,107,80,67,66,58,25,632
80108109405,..,0,8,0,0,0,0,0,0,4,..,0,0,0,0,4,10,4,0,18,0,0,0,0,0,0,0,0,0,0,67,23,28,38,50,33,39,17,0,295,..,0,31,50,73,36,45,26,6,260,..,0,3,10,12,10,4,0,0,39,..,0,3,3,3,9,4,0,0,23,138,..,..,..,..,..,..,..,..,138,..,30,..,..,..,..,..,..,..,30,..,19,11,3,5,0,0,0,0,32,..,4,0,0,0,0,0,0,0,6,..,0,3,0,0,0,0,0,0,7,..,0,7,0,0,3,5,0,0,11,..,0,5,3,0,4,8,6,0,27,0,0,0,0,0,0,0,0,0,0,136,53,50,71,91,55,68,35,8,574
80108109406,..,0,0,0,0,0,0,0,0,0,..,0,4,8,13,3,9,7,0,36,4,0,0,3,0,0,0,0,0,8,36,26,37,52,35,20,14,16,0,233,..,0,36,44,28,20,10,12,5,155,..,10,20,15,5,3,0,0,0,56,..,0,0,11,7,5,3,0,0,27,78,..,..,..,..,..,..,..,..,78,..,21,..,..,..,..,..,..,..,21,..,8,3,0,3,0,0,0,0,18,..,5,4,0,0,3,0,0,0,13,..,3,4,3,0,0,0,0,0,8,..,4,10,5,0,0,0,0,0,17,..,4,4,10,9,12,8,7,0,58,3,4,0,4,0,0,0,0,0,14,89,53,77,90,60,44,25,22,10,466
80108109407,..,0,0,0,0,0,0,0,0,3,..,0,0,0,8,9,5,4,6,22,0,0,0,0,0,0,0,0,0,3,31,14,22,20,24,31,17,17,5,184,..,0,15,35,20,33,15,26,3,138,..,3,10,11,12,4,3,0,0,40,..,0,0,0,6,3,0,0,0,13,60,..,..,..,..,..,..,..,..,60,..,12,..,..,..,..,..,..,..,12,..,9,9,6,0,0,0,0,0,21,..,5,0,0,0,0,0,0,0,9,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,12,5,6,6,40,0,0,0,0,5,0,0,0,0,4,60,32,40,45,44,56,29,34,10,349
80108109501,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,4,5,4,20,0,0,0,0,0,0,0,0,0,0,30,9,24,20,17,14,16,12,3,145,..,0,18,30,15,15,17,8,0,104,..,0,10,11,7,0,0,0,0,28,..,0,0,0,0,4,0,0,0,14,57,..,..,..,..,..,..,..,..,57,..,13,..,..,..,..,..,..,..,13,..,5,5,4,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,0,5,0,0,0,0,3,..,3,0,3,9,0,5,5,0,26,0,6,0,0,0,0,0,0,0,6,57,25,41,52,37,25,26,13,4,280
80108109502,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,5,3,9,0,0,0,0,0,0,0,0,0,6,32,21,19,30,18,21,18,10,3,169,..,0,19,45,25,25,23,16,0,148,..,5,5,7,12,3,0,0,0,31,..,0,0,4,0,4,0,0,0,12,77,..,..,..,..,..,..,..,..,77,..,17,..,..,..,..,..,..,..,17,..,12,8,3,0,0,0,0,0,21,..,0,4,0,0,6,4,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,3,5,7,3,22,4,0,0,4,0,0,0,0,0,6,80,31,42,65,36,39,36,19,4,341
80108109503,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,8,8,0,5,20,0,0,0,0,0,0,0,0,0,0,25,14,12,23,17,14,18,5,5,124,..,0,13,27,16,3,14,10,0,84,..,0,12,11,3,0,0,0,0,23,..,0,4,0,6,4,0,0,0,14,59,..,..,..,..,..,..,..,..,59,..,11,..,..,..,..,..,..,..,11,..,9,3,0,5,0,0,0,0,10,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,4,6,11,8,0,5,37,0,0,0,0,0,0,0,0,0,3,59,29,33,42,27,20,23,10,5,250
80108109504,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,4,29,20,6,56,0,0,0,0,0,0,0,0,0,5,24,13,18,13,26,21,45,26,12,201,..,0,17,23,28,17,28,12,13,149,..,0,0,3,13,9,3,0,0,22,..,0,0,0,5,3,0,5,0,19,51,..,..,..,..,..,..,..,..,51,..,20,..,..,..,..,..,..,..,20,..,9,8,4,0,0,0,0,0,16,..,0,0,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,9,35,22,8,72,0,3,0,0,0,0,0,0,0,3,51,35,25,29,53,47,68,41,17,364
80108109505,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,3,3,0,4,16,0,0,0,0,0,0,0,0,0,4,48,22,27,42,29,19,30,17,8,228,..,0,27,48,26,18,34,26,0,178,..,0,17,11,8,3,0,0,0,41,..,0,0,6,5,0,0,0,0,13,106,..,..,..,..,..,..,..,..,106,..,16,..,..,..,..,..,..,..,16,..,12,3,0,7,0,0,0,0,23,..,3,6,0,0,0,0,3,0,11,..,0,4,4,0,0,0,0,0,9,..,0,3,7,3,3,6,0,0,13,..,0,7,4,7,3,8,0,4,35,0,0,4,0,0,0,0,0,0,6,105,35,63,74,59,36,44,30,5,448
80108109506,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,3,4,0,15,0,0,0,0,0,0,0,0,0,0,37,15,21,20,23,19,15,6,0,161,..,0,9,20,32,17,0,4,0,91,..,4,10,12,4,6,3,0,0,34,..,0,0,5,4,6,0,6,0,21,73,..,..,..,..,..,..,..,..,73,..,11,..,..,..,..,..,..,..,11,..,6,3,4,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,4,4,6,5,6,5,3,27,0,0,0,0,0,0,0,0,0,3,73,29,38,41,52,30,13,10,3,283
80108109507,..,0,0,0,0,0,0,0,0,3,..,0,5,7,7,6,6,7,0,34,0,0,0,0,0,0,0,0,0,3,41,20,21,30,29,23,12,14,0,194,..,0,18,30,19,23,13,14,0,126,..,0,21,9,9,8,3,0,0,38,..,0,0,6,9,4,5,0,0,17,67,..,..,..,..,..,..,..,..,67,..,18,..,..,..,..,..,..,..,18,..,5,5,0,3,0,0,0,0,16,..,0,4,0,3,0,3,0,0,13,..,7,0,0,0,0,0,0,0,7,..,0,4,4,0,0,0,0,0,7,..,0,5,7,10,8,13,7,0,50,0,0,0,0,0,0,0,0,0,6,67,37,55,51,44,41,34,31,9,365
