SAL_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
SAL80105,21,13,32,14,0,0,103,10,16,21,12,25,15,3,0,105,0,0,3,0,4,0,0,0,11,3,10,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,11,5,8,5,3,0,0,38,34,91,90,77,90,58,16,3,445,0,17,5,6,13,12,3,0,52,13,13,11,12,21,3,0,0,71,6,13,18,15,22,21,3,3,97,3,17,0,8,6,4,0,0,44,0,5,0,3,0,4,0,0,14,8,14,14,24,12,11,0,0,86,3,11,11,10,12,11,3,0,60,4,29,35,21,51,26,6,0,180,11,22,25,27,29,24,4,0,150,3,4,14,0,0,0,0,0,19,8,12,5,8,7,0,0,0,34,0,0,0,0,0,0,0,0,0,4,3,11,3,5,4,0,0,26,8,19,10,20,13,7,0,0,77,69,162,163,161
SAL80106,37,30,13,19,12,6,183,8,47,54,37,16,19,18,5,203,4,14,7,5,6,4,3,0,50,5,11,6,0,7,0,4,5,35,0,0,0,0,0,0,0,3,4,5,0,3,0,0,0,4,0,12,5,16,15,12,11,9,30,50,152,60,209,172,141,95,90,108,97,971,9,26,30,21,8,11,0,3,113,7,39,33,14,15,9,0,0,119,8,26,31,20,18,15,10,16,153,9,27,10,9,5,3,4,9,61,0,12,8,7,3,0,4,0,34,8,35,10,22,13,11,15,13,130,7,25,29,21,17,21,21,13,150,16,93,66,52,31,25,26,9,314,11,75,73,50,34,32,29,15,324,3,23,19,13,10,4,8,0,79,9,18,15,5,7,0,11,5,56,0,0,0,0,0,3,0,3,8,3,3,3,5,0,5,3,3,30,21,38,31,20,23,25,43,73,269,115,430,360,250
SAL80107,99,82,58,36,8,0,368,24,84,80,66,48,35,10,0,341,3,25,19,8,6,5,0,0,67,13,17,14,19,11,8,3,0,79,0,0,0,0,0,0,0,0,0,0,5,11,5,9,6,3,0,28,7,23,23,20,7,10,10,0,109,89,365,374,309,228,150,39,8,1555,9,29,32,34,29,26,3,0,165,15,53,104,49,41,19,0,0,279,13,57,76,50,55,36,10,7,303,16,27,27,19,19,17,10,0,132,0,15,17,10,5,0,0,0,45,13,65,46,38,31,22,5,0,219,9,54,48,54,27,25,10,0,230,34,112,158,134,111,52,15,0,620,36,136,120,105,82,61,13,4,542,8,35,34,22,12,3,4,0,118,21,29,19,23,17,11,3,0,126,0,0,0,0,0,0,0,0,4,0,11,10,10,10,7,6,0,61,17,50,50,42,22,21,10,0,210,182,676,743,590
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,32,55,44,20,17,7,206,13,30,38,47,33,20,19,4,187,6,5,12,7,4,6,3,0,42,5,6,5,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,17,8,4,5,4,6,15,10,0,52,51,118,159,177,143,106,75,23,845,11,16,9,15,19,15,3,0,86,7,17,23,20,16,3,3,0,97,0,16,20,20,26,17,17,3,117,5,8,22,23,11,5,3,0,82,0,3,4,3,7,7,4,0,24,0,29,39,30,24,32,17,3,169,8,15,20,17,25,23,22,3,128,20,51,72,97,80,37,20,9,383,14,44,59,71,49,44,32,3,320,9,9,14,13,12,10,4,0,71,7,9,4,8,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,8,4,9,5,4,0,0,25,13,10,8,10,14,24,11,0,102,87,234,299,343
SAL80110,86,40,42,20,9,4,392,41,180,72,55,37,27,11,0,423,5,37,27,8,10,4,0,0,95,14,30,15,9,7,0,3,3,74,0,0,0,0,0,0,0,0,0,0,14,6,8,5,5,0,0,32,18,46,8,20,5,7,8,0,110,185,904,370,223,153,97,43,7,1983,20,69,45,19,10,9,0,3,182,35,158,79,26,17,8,0,0,324,12,100,57,21,21,11,12,5,236,9,25,17,6,11,10,0,0,76,4,10,6,5,0,0,0,0,32,41,378,137,66,31,23,6,3,677,4,69,26,18,34,9,18,0,180,41,318,168,68,59,34,18,4,716,60,285,151,93,58,30,22,3,700,8,67,52,22,10,4,3,0,157,22,52,29,15,6,0,5,3,123,0,0,0,0,0,0,0,0,0,4,14,12,5,10,5,0,0,48,42,105,38,33,20,16,8,0,257,305,1651,800,405
SAL80111,0,0,7,0,0,0,3,0,0,3,5,0,0,0,0,12,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,11,12,3,7,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,3,4,0,0,0,0,15,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,11,8,5,10,28
SAL80112,42,46,40,23,4,16,192,13,39,41,50,42,41,19,4,246,5,5,5,13,6,3,0,4,54,0,0,0,9,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,0,0,24,4,4,3,9,13,8,0,8,53,38,111,175,217,197,126,54,51,963,7,12,18,29,26,20,8,3,122,3,17,31,37,24,9,0,0,126,3,4,18,25,18,17,5,7,99,4,8,9,11,13,6,6,3,62,0,3,3,0,7,6,3,0,30,5,20,53,41,65,34,21,17,253,0,11,7,22,30,18,9,4,98,11,41,79,91,72,40,11,15,358,24,58,68,101,85,87,30,10,468,8,12,10,22,6,9,0,4,76,0,5,5,6,7,7,0,0,32,0,0,0,0,0,0,0,0,0,0,6,5,13,3,5,6,0,42,10,12,15,19,21,15,9,7,101,87,212,327,422
SAL80113,14,9,19,14,5,0,93,24,40,20,25,20,23,15,0,168,4,12,3,0,5,0,7,0,37,0,7,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,4,0,3,4,0,0,0,12,10,5,6,8,4,5,0,0,46,53,115,68,69,89,78,39,3,526,10,25,14,3,14,11,6,0,82,4,26,9,7,18,6,0,0,76,9,21,7,11,7,7,3,0,71,0,9,3,3,3,0,5,0,28,3,0,4,4,3,0,0,0,12,3,10,6,6,13,3,6,0,46,6,9,3,11,18,12,15,7,65,8,44,31,26,36,31,8,0,177,34,80,37,46,52,45,29,3,329,5,17,8,3,5,6,6,0,49,5,13,4,0,4,8,0,0,36,0,0,0,0,0,0,0,0,0,5,6,0,5,9,3,3,0,25,19,18,19,15,16,11,3,0,108,103,274,149,144
SAL80114,35,43,34,7,0,0,183,7,35,26,23,26,17,0,0,135,0,5,3,5,4,0,0,0,29,5,13,9,8,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,14,3,14,11,3,7,9,0,0,58,51,182,147,131,114,65,10,7,695,0,15,15,5,7,9,0,0,52,7,28,23,19,10,5,0,0,90,7,44,47,33,33,29,8,0,200,10,31,20,17,14,8,0,0,105,3,6,3,7,8,3,0,0,28,11,25,26,19,18,17,5,0,120,3,30,23,14,15,12,4,0,101,16,70,52,57,50,15,3,0,267,16,52,40,38,31,25,0,0,191,3,5,13,13,3,0,0,0,46,8,24,12,15,10,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,23,14,30,33,21,18,8,4,0,131,109,351,308,263
SAL80115,45,31,25,34,8,0,170,10,32,57,41,29,28,7,0,214,8,11,16,7,5,6,7,0,51,3,3,10,5,6,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,5,0,19,15,9,16,13,5,11,12,3,78,52,170,233,181,122,132,56,14,945,4,22,24,17,15,9,7,4,103,3,11,30,23,13,5,0,0,84,4,33,33,29,20,27,22,12,176,3,22,9,17,7,5,8,0,83,3,14,5,13,11,7,0,0,55,3,56,43,31,20,27,12,5,193,0,28,28,26,23,26,9,3,142,13,47,83,54,36,44,21,0,293,17,56,81,73,53,53,18,5,353,4,20,30,19,10,6,7,0,93,0,13,12,13,13,5,7,0,55,0,0,0,0,0,0,0,0,0,0,6,11,12,3,5,6,4,45,26,24,31,29,11,17,20,3,166,95,340,427,356
