SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
801071076,..,3,0,9,0,9,..,52,14,64,0,64,..,18,8,23,0,26,..,20,0,20,0,20,..,12,0,12,0,12,..,20,0,23,0,23,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,9,0,9,0,9,..,5,0,5,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,40,0,40,0,36,..,21,6,26,0,26,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,12,0,12,..,3,0,3,0,3,..,27,0,27,0,27,..,13,0,13,0,13,..,0,0,0,0,0,..,0,3,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,17,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,0,18,0,18,..,6
801071077,..,0,0,0,0,0,..,20,9,34,0,34,..,12,0,12,0,12,..,6,0,6,0,6,..,4,0,4,0,4,..,11,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,6,0,12,0,12,..,4,0,4,0,4,..,0,0,5,0,5,..,5,0,5,0,5,..,0,0,4,0,4,..,24,0,23,0,23,..,0,0,0,0,0,..,13,0,13,0,13,..,6,0,6,0,6,..,3,0,3,0,3,..,5,0,5,0,5,..,14,4,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,10,3,11,0,11,..,10,0,10,0,10,..,26,3,29,0,29,..,14,4,18,0,18,..,3
801071078,..,0,0,0,0,0,..,59,16,73,0,73,..,25,0,23,0,23,..,12,0,12,0,12,..,21,0,20,0,20,..,24,0,22,0,22,..,38,4,38,0,38,..,0,0,0,0,0,..,58,0,58,0,58,..,31,0,31,0,35,..,73,3,75,0,74,..,38,0,34,0,34,..,38,5,40,3,42,..,3,0,3,0,3,..,273,14,284,7,290,..,42,6,47,0,47,..,12,0,12,0,12,..,7,0,7,0,7,..,3,0,7,0,7,..,10,0,14,0,17,..,84,14,98,0,98,..,5,0,9,0,9,..,19,4,18,0,18,..,17,0,17,4,17,..,7,0,9,0,9,..,0,0,0,0,0,..,13,7,19,0,19,..,35,4,36,0,36,..,4,0,8,0,8,..,47,0,48,0,48,..,10,0,10,0,10,..,98,4,102,0,102,..,42,3,50,0,50,..,41
801071079,..,0,0,0,0,0,..,28,3,36,0,36,..,16,0,16,0,16,..,13,0,13,0,13,..,3,0,3,0,3,..,6,0,8,0,8,..,9,0,9,0,9,..,0,0,0,0,0,..,17,0,17,0,17,..,11,5,12,0,12,..,11,0,12,0,12,..,9,0,9,0,9,..,4,0,6,0,6,..,7,0,7,0,5,..,70,6,71,0,71,..,19,0,25,0,25,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,16,3,23,0,23,..,3,0,3,0,3,..,19,0,19,0,19,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,5,8,..,8,0,8,0,8,..,21,0,21,0,21,..,0,0,0,0,0,..,27,0,27,5,31,..,21,4,25,0,25,..,4
801071080,..,3,0,3,0,3,..,72,11,84,0,90,..,15,0,15,0,15,..,11,3,13,0,13,..,11,0,11,0,12,..,12,0,15,0,15,..,12,0,12,0,12,..,31,0,33,0,33,..,54,0,60,0,60,..,121,6,126,0,126,..,41,0,40,0,39,..,20,0,20,0,20,..,34,0,34,0,34,..,24,6,28,0,29,..,332,13,345,6,353,..,9,0,9,0,9,..,12,0,12,0,12,..,0,0,0,0,0,..,24,13,37,0,35,..,11,0,11,0,11,..,19,0,19,0,19,..,10,0,10,0,10,..,6,0,6,0,6,..,4,0,4,0,4,..,13,0,10,0,10,..,0,0,0,0,0,..,5,0,5,0,5,..,23,0,23,0,23,..,8,0,9,0,9,..,24,0,24,0,24,..,5,0,5,0,5,..,55,0,58,0,58,..,28,3,32,0,32,..,39
801071081,..,0,0,0,0,0,..,35,9,45,0,50,..,16,0,16,0,16,..,15,0,15,0,14,..,22,0,22,0,22,..,12,0,12,0,12,..,13,0,18,0,20,..,4,0,4,0,4,..,17,5,22,0,22,..,22,0,29,0,29,..,62,9,72,0,74,..,20,0,23,0,23,..,21,0,28,0,28,..,0,0,0,0,0,..,176,18,195,0,200,..,18,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,13,0,13,..,13,0,13,0,13,..,65,7,77,0,77,..,0,0,0,0,0,..,4,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,8,0,11,0,11,..,18,3,22,0,22,..,15,0,19,0,21,..,0,0,0,0,0,..,44,0,41,0,47,..,7,0,7,0,7,..,72,0,72,3,72,..,26,6,31,0,32,..,15
801071082,..,5,0,5,0,5,..,123,36,156,0,157,..,60,19,75,0,75,..,72,3,70,0,70,..,78,0,76,0,76,..,56,4,59,0,59,..,27,0,27,0,27,..,8,0,8,0,4,..,66,4,67,0,67,..,114,5,123,0,123,..,65,8,67,0,67,..,35,0,33,0,33,..,28,0,26,0,33,..,7,0,3,0,3,..,341,24,363,3,363,..,71,9,76,0,77,..,38,5,45,0,43,..,3,0,3,0,3,..,26,13,37,0,37,..,15,0,15,0,15,..,172,12,186,5,191,..,14,5,13,0,16,..,35,5,35,0,35,..,19,0,19,0,19,..,27,6,31,0,31,..,33,0,33,0,33,..,37,10,46,0,46,..,34,4,38,0,38,..,26,0,26,0,26,..,47,0,47,0,50,..,12,3,18,0,18,..,119,6,121,0,122,..,110,16,126,0,126,..,25
801071083,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,8,0,8,0,8,..,6,0,6,0,6,..,13,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,3,0,3,..,0
801071084,..,8,0,8,0,8,..,72,14,88,0,89,..,29,4,35,0,35,..,11,0,11,0,11,..,28,0,24,0,24,..,12,0,19,0,19,..,12,0,12,0,12,..,0,0,4,0,4,..,31,0,35,0,33,..,29,0,32,0,32,..,43,3,46,0,50,..,40,0,40,0,40,..,40,8,47,0,47,..,5,0,5,0,5,..,200,11,217,4,218,..,21,3,22,0,22,..,11,0,11,0,11,..,4,0,0,0,0,..,0,0,4,0,4,..,14,0,16,0,16,..,38,6,45,0,42,..,3,0,3,0,3,..,10,0,10,0,10,..,8,0,8,0,8,..,6,0,6,0,6,..,10,0,10,0,10,..,28,3,30,0,30,..,14,0,14,0,14,..,11,0,13,0,13,..,14,0,17,0,17,..,0,0,0,0,0,..,48,0,52,0,52,..,68,6,78,0,78,..,54
801071085,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801071086,..,0,0,0,0,0,..,17,6,28,0,27,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,6,5,8,0,8,..,3,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,22,0,22,..,13,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,8,0,8,0,8,..,4,0,4,0,4,..,22,0,22,0,22,..,14,0,14,0,14,..,8
801071087,..,0,0,0,0,0,..,36,12,41,0,44,..,3,0,6,0,6,..,9,0,9,0,9,..,6,0,6,0,6,..,8,0,8,0,8,..,10,0,10,0,10,..,0,0,0,0,0,..,17,0,17,0,20,..,23,0,19,0,19,..,19,0,21,0,25,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,79,4,85,0,88,..,9,3,9,0,9,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,4,3,3,0,3,..,25,3,30,0,30,..,6,0,6,0,6,..,6,0,7,0,7,..,17,0,18,0,18,..,0,0,0,0,0,..,14,0,14,0,14,..,15,0,15,0,15,..,11,0,11,0,11,..,6,0,6,0,6,..,24,0,24,0,24,..,4,3,4,0,4,..,48,3,49,0,49,..,26,3,28,0,31,..,6
801071088,..,0,0,0,0,0,..,21,12,31,0,31,..,14,0,14,0,14,..,6,0,6,0,6,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,31,0,31,0,31,..,0,0,0,0,0,..,19,3,20,0,20,..,0,0,0,0,0,..,23,0,23,0,23,..,5,0,5,0,5,..,81,4,88,0,88,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,23,0,22,..,5,0,5,0,5,..,16,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,10,0,10,0,10,..,6,0,6,0,6,..,9,0,9,0,9,..,16,0,16,0,16,..,6,0,6,0,4,..,36,0,33,0,39,..,26,3,33,0,33,..,16
801071089,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801071090,..,6,0,6,0,6,..,98,17,115,0,115,..,20,0,22,0,22,..,27,0,32,0,32,..,23,0,23,0,23,..,31,3,36,0,36,..,17,0,17,0,17,..,0,0,4,0,4,..,32,8,32,0,32,..,78,0,78,0,78,..,45,3,43,0,43,..,21,0,21,0,21,..,33,3,34,0,34,..,14,0,16,0,16,..,228,10,247,0,245,..,41,5,49,0,49,..,14,3,15,0,13,..,0,3,7,0,7,..,16,6,22,0,22,..,7,0,7,0,7,..,111,19,132,3,135,..,14,0,10,0,10,..,21,5,24,0,24,..,5,0,12,0,12,..,20,4,21,0,21,..,3,0,3,0,3,..,24,4,30,0,30,..,16,0,16,0,16,..,19,0,19,0,19,..,14,0,14,0,14,..,9,0,3,0,3,..,57,0,55,0,55,..,66,11,77,0,75,..,32
801071132,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801081091,..,0,0,0,0,0,..,47,5,50,0,50,..,12,3,19,0,19,..,8,0,8,0,8,..,24,0,21,0,21,..,31,4,33,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,30,0,30,0,30,..,31,0,32,0,32,..,5,5,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,4,0,7,..,15,0,13,0,17,..,8,0,8,0,8,..,10
801081092,..,0,0,0,0,0,..,39,0,42,0,44,..,33,0,41,0,41,..,16,0,16,0,16,..,23,0,23,0,23,..,3,0,5,0,5,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,14,0,12,0,12,..,11,0,11,0,11,..,0,0,0,0,0,..,12,0,15,0,15,..,0,0,0,0,0,..,51,3,50,0,50,..,29,0,25,3,27,..,9,0,9,0,9,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,3,0,3,..,22,4,27,0,27,..,5,0,3,0,6,..,22,0,16,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,19,0,19,0,19,..,6,0,6,0,6,..,9,0,12,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,22,0,22,..,28,5,30,0,30,..,0
801081093,..,5,0,5,0,5,..,47,11,60,0,60,..,14,0,14,0,14,..,26,0,26,0,26,..,13,0,13,0,13,..,18,0,21,0,21,..,4,0,4,0,4,..,8,0,14,0,14,..,8,0,13,0,13,..,41,0,43,0,43,..,11,0,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,82,4,85,0,85,..,21,0,23,0,23,..,10,0,10,0,10,..,0,0,0,0,0,..,6,0,5,0,5,..,6,0,6,0,6,..,64,6,73,0,73,..,9,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,15,0,15,0,15,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,23,0,23,0,23,..,17,3,20,0,20,..,0
801081094,..,0,0,0,0,0,..,37,15,52,0,52,..,6,4,11,0,11,..,8,0,8,0,8,..,10,0,10,0,10,..,7,0,10,0,10,..,14,0,14,0,14,..,3,0,3,0,3,..,14,0,14,0,14,..,18,4,21,0,21,..,16,0,16,0,16,..,5,0,5,0,5,..,6,0,6,0,6,..,6,0,3,0,3,..,79,5,82,0,82,..,26,0,21,0,21,..,3,3,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,11,0,11,0,11,..,4,0,6,0,6,..,13,0,13,0,13,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,11,..,8,0,8,0,8,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,24,0,24,0,24,..,20,3,24,0,24,..,4
801081095,..,0,0,0,0,0,..,36,8,38,0,38,..,17,3,22,0,22,..,34,0,34,0,34,..,19,0,22,0,22,..,7,0,7,0,7,..,7,0,8,0,8,..,0,0,0,0,0,..,12,3,18,0,18,..,10,0,10,0,10,..,18,0,20,0,20,..,11,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,64,12,73,0,73,..,6,5,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,11,0,11,0,11,..,16,0,20,0,20,..,8,0,8,0,8,..,3,0,8,0,8,..,0,0,0,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,15,0,15,..,3,0,7,0,7,..,0,0,0,0,0,..,30,0,30,0,30,..,3,0,3,0,3,..,39,0,42,0,42,..,21,4,25,0,25,..,12
801081096,..,7,0,7,0,7,..,42,6,50,0,50,..,25,5,31,0,31,..,19,0,19,0,19,..,14,0,16,0,16,..,6,3,7,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,12,0,12,..,7,0,7,0,7,..,13,0,13,0,13,..,6,0,8,0,8,..,18,0,20,0,20,..,0,0,0,0,0,..,55,5,54,0,54,..,26,3,29,0,35,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,24,0,26,0,26,..,4,0,4,0,4,..,7,0,8,0,8,..,9,3,11,0,11,..,5,0,5,0,5,..,20,0,21,0,21,..,0,3,3,0,3,..,4,0,4,0,4,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,9,6,16,0,16,..,5
801081097,..,3,0,3,0,3,..,28,3,30,0,33,..,7,3,7,0,7,..,18,4,21,0,21,..,10,0,10,0,9,..,9,0,13,0,13,..,10,0,10,0,10,..,15,0,15,0,15,..,17,0,17,0,17,..,23,0,21,0,21,..,7,0,7,0,7,..,5,0,9,0,9,..,3,0,10,0,10,..,3,0,3,0,3,..,84,0,91,0,91,..,26,6,29,0,29,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,12,0,12,0,12,..,9,3,5,0,5,..,0,0,3,0,3,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,11,0,11,..,9,0,9,0,9,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,0,0,..,32,0,32,0,32,..,16,4,18,0,18,..,3
801081098,..,6,6,8,0,8,..,81,14,92,0,92,..,13,0,16,0,16,..,35,0,39,0,40,..,29,5,32,0,32,..,21,3,18,0,18,..,22,0,22,0,22,..,4,0,4,0,4,..,16,0,16,0,16,..,18,0,18,0,18,..,23,4,22,0,22,..,15,3,21,0,18,..,23,0,23,0,24,..,18,0,18,0,18,..,138,9,144,5,144,..,25,5,30,0,30,..,16,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,21,..,27,0,26,0,26,..,10,0,10,0,10,..,4,0,4,0,4,..,9,4,10,0,10,..,0,0,0,0,0,..,6,5,4,0,4,..,16,0,21,0,21,..,16,0,16,0,19,..,8,0,8,0,8,..,23,0,27,0,27,..,66,0,69,0,70,..,28,4,32,0,32,..,12
801081133,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801091099,..,0,0,5,0,5,..,66,10,78,4,78,..,20,0,16,0,18,..,16,0,16,0,16,..,13,0,13,0,13,..,27,0,29,0,29,..,5,0,7,0,7,..,6,0,6,0,6,..,20,0,19,0,19,..,113,3,116,0,116,..,19,0,19,0,19,..,9,0,9,0,9,..,21,0,18,0,18,..,6,0,6,0,6,..,203,10,207,0,207,..,9,0,9,0,15,..,5,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,16,0,16,0,16,..,4,0,4,0,4,..,14,0,14,0,17,..,0,0,0,0,6,..,42,0,42,4,43,..,20,3,18,0,18,..,31
